utc_timestamp,DE_wind_onshore_forecast
2023-01-01 00:00:00+01:00,34775.4
2023-01-01 00:15:00+01:00,35861.19
2023-01-01 00:30:00+01:00,35775.77
2023-01-01 00:45:00+01:00,35649.58
2023-01-01 01:00:00+01:00,35474.35
2023-01-01 01:15:00+01:00,35362.06
2023-01-01 01:30:00+01:00,35293.95
2023-01-01 01:45:00+01:00,35247.83
2023-01-01 02:00:00+01:00,35224.53
2023-01-01 02:15:00+01:00,35171.8
2023-01-01 02:30:00+01:00,35112.28
2023-01-01 02:45:00+01:00,35045.53
2023-01-01 03:00:00+01:00,34967.61
2023-01-01 03:15:00+01:00,34365.67
2023-01-01 03:30:00+01:00,34267.85
2023-01-01 03:45:00+01:00,34161.79
2023-01-01 04:00:00+01:00,34056.78
2023-01-01 04:15:00+01:00,33953.7
2023-01-01 04:30:00+01:00,33845.86
2023-01-01 04:45:00+01:00,33735.23
2023-01-01 05:00:00+01:00,33610.55
2023-01-01 05:15:00+01:00,33455.49
2023-01-01 05:30:00+01:00,33278.49
2023-01-01 05:45:00+01:00,33078.75
2023-01-01 06:00:00+01:00,33481.25
2023-01-01 06:15:00+01:00,33188.67
2023-01-01 06:30:00+01:00,32812.33
2023-01-01 06:45:00+01:00,32318.91
2023-01-01 07:00:00+01:00,31948.44
2023-01-01 07:15:00+01:00,31664.04
2023-01-01 07:30:00+01:00,31458.76
2023-01-01 07:45:00+01:00,31249.37
2023-01-01 08:00:00+01:00,31042.79
2023-01-01 08:15:00+01:00,30842.55
2023-01-01 08:30:00+01:00,30612.32
2023-01-01 08:45:00+01:00,30368.98
2023-01-01 09:00:00+01:00,30115.94
2023-01-01 09:15:00+01:00,29787.24
2023-01-01 09:30:00+01:00,29455.04
2023-01-01 09:45:00+01:00,29129.92
2023-01-01 10:00:00+01:00,28780.91
2023-01-01 10:15:00+01:00,28373.93
2023-01-01 10:30:00+01:00,27979.12
2023-01-01 10:45:00+01:00,27588.62
2023-01-01 11:00:00+01:00,27189.23
2023-01-01 11:15:00+01:00,26704.47
2023-01-01 11:30:00+01:00,26208.95
2023-01-01 11:45:00+01:00,25685.3
2023-01-01 12:00:00+01:00,25118.62
2023-01-01 12:15:00+01:00,24529.25
2023-01-01 12:30:00+01:00,23962.07
2023-01-01 12:45:00+01:00,23411.73
2023-01-01 13:00:00+01:00,22852.26
2023-01-01 13:15:00+01:00,22299.14
2023-01-01 13:30:00+01:00,21713.02
2023-01-01 13:45:00+01:00,21101.26
2023-01-01 14:00:00+01:00,20467.16
2023-01-01 14:15:00+01:00,20102.46
2023-01-01 14:30:00+01:00,19683.27
2023-01-01 14:45:00+01:00,19214.3
2023-01-01 15:00:00+01:00,18744.57
2023-01-01 15:15:00+01:00,18425.89
2023-01-01 15:30:00+01:00,18155.15
2023-01-01 15:45:00+01:00,17909.87
2023-01-01 16:00:00+01:00,17718.07
2023-01-01 16:15:00+01:00,17650.38
2023-01-01 16:30:00+01:00,17648.99
2023-01-01 16:45:00+01:00,17508.1
2023-01-01 17:00:00+01:00,17526.19
2023-01-01 17:15:00+01:00,17675.62
2023-01-01 17:30:00+01:00,17846.94
2023-01-01 17:45:00+01:00,17945.37
2023-01-01 18:00:00+01:00,18114.71
2023-01-01 18:15:00+01:00,18278.95
2023-01-01 18:30:00+01:00,18360.3
2023-01-01 18:45:00+01:00,18499.89
2023-01-01 19:00:00+01:00,18709.68
2023-01-01 19:15:00+01:00,18828.13
2023-01-01 19:30:00+01:00,18883.34
2023-01-01 19:45:00+01:00,18904.84
2023-01-01 20:00:00+01:00,18827.35
2023-01-01 20:15:00+01:00,18337.31
2023-01-01 20:30:00+01:00,17919.08
2023-01-01 20:45:00+01:00,17931.91
2023-01-01 21:00:00+01:00,17959.71
2023-01-01 21:15:00+01:00,18015.24
2023-01-01 21:30:00+01:00,18072.81
2023-01-01 21:45:00+01:00,18145.54
2023-01-01 22:00:00+01:00,18014.38
2023-01-01 22:15:00+01:00,18079.51
2023-01-01 22:30:00+01:00,18144.08
2023-01-01 22:45:00+01:00,18204.07
2023-01-01 23:00:00+01:00,18254.0
2023-01-01 23:15:00+01:00,18332.33
2023-01-01 23:30:00+01:00,18405.61
2023-01-01 23:45:00+01:00,19047.06
2023-01-02 00:00:00+01:00,17127.21
2023-01-02 00:15:00+01:00,17288.67
2023-01-02 00:30:00+01:00,17437.12
2023-01-02 00:45:00+01:00,17579.41
2023-01-02 01:00:00+01:00,17734.92
2023-01-02 01:15:00+01:00,17980.35
2023-01-02 01:30:00+01:00,18255.82
2023-01-02 01:45:00+01:00,18548.39
2023-01-02 02:00:00+01:00,18852.82
2023-01-02 02:15:00+01:00,19223.09
2023-01-02 02:30:00+01:00,19604.34
2023-01-02 02:45:00+01:00,19980.09
2023-01-02 03:00:00+01:00,20351.83
2023-01-02 03:15:00+01:00,20704.03
2023-01-02 03:30:00+01:00,21054.6
2023-01-02 03:45:00+01:00,21400.43
2023-01-02 04:00:00+01:00,21740.52
2023-01-02 04:15:00+01:00,22007.94
2023-01-02 04:30:00+01:00,22277.79
2023-01-02 04:45:00+01:00,22542.42
2023-01-02 05:00:00+01:00,22810.59
2023-01-02 05:15:00+01:00,23053.78
2023-01-02 05:30:00+01:00,23300.01
2023-01-02 05:45:00+01:00,23546.52
2023-01-02 06:00:00+01:00,24065.32
2023-01-02 06:15:00+01:00,24315.74
2023-01-02 06:30:00+01:00,24553.93
2023-01-02 06:45:00+01:00,24747.8
2023-01-02 07:00:00+01:00,24820.29
2023-01-02 07:15:00+01:00,24889.1
2023-01-02 07:30:00+01:00,25007.09
2023-01-02 07:45:00+01:00,25143.3
2023-01-02 08:00:00+01:00,25269.42
2023-01-02 08:15:00+01:00,25345.84
2023-01-02 08:30:00+01:00,25428.72
2023-01-02 08:45:00+01:00,25506.67
2023-01-02 09:00:00+01:00,25559.65
2023-01-02 09:15:00+01:00,25490.34
