utc_timestamp,DE_wind_offshore_forecast
2021-01-01 00:00:00+01:00,568.97
2021-01-01 00:15:00+01:00,543.39
2021-01-01 00:30:00+01:00,519.94
2021-01-01 00:45:00+01:00,492.64
2021-01-01 01:00:00+01:00,483.41
2021-01-01 01:15:00+01:00,469.22
2021-01-01 01:30:00+01:00,458.07
2021-01-01 01:45:00+01:00,449.1
2021-01-01 02:00:00+01:00,437.89
2021-01-01 02:15:00+01:00,430.7
2021-01-01 02:30:00+01:00,422.51
2021-01-01 02:45:00+01:00,412.28
2021-01-01 03:00:00+01:00,404.4
2021-01-01 03:15:00+01:00,399.13
2021-01-01 03:30:00+01:00,394.91
2021-01-01 03:45:00+01:00,394.5
2021-01-01 04:00:00+01:00,392.66
2021-01-01 04:15:00+01:00,382.22
2021-01-01 04:30:00+01:00,370.96
2021-01-01 04:45:00+01:00,362.24
2021-01-01 05:00:00+01:00,356.94
2021-01-01 05:15:00+01:00,356.82
2021-01-01 05:30:00+01:00,360.03
2021-01-01 05:45:00+01:00,355.26
2021-01-01 06:00:00+01:00,363.88
2021-01-01 06:15:00+01:00,370.85
2021-01-01 06:30:00+01:00,372.81
2021-01-01 06:45:00+01:00,375.3
2021-01-01 07:00:00+01:00,383.5
2021-01-01 07:15:00+01:00,389.55
2021-01-01 07:30:00+01:00,398.64
2021-01-01 07:45:00+01:00,406.76
2021-01-01 08:00:00+01:00,415.26
2021-01-01 08:15:00+01:00,423.87
2021-01-01 08:30:00+01:00,436.64
2021-01-01 08:45:00+01:00,454.18
2021-01-01 09:00:00+01:00,469.66
2021-01-01 09:15:00+01:00,498.21
2021-01-01 09:30:00+01:00,522.89
2021-01-01 09:45:00+01:00,546.02
2021-01-01 10:00:00+01:00,558.1
2021-01-01 10:15:00+01:00,577.6
2021-01-01 10:30:00+01:00,598.05
2021-01-01 10:45:00+01:00,619.06
2021-01-01 11:00:00+01:00,642.09
2021-01-01 11:15:00+01:00,666.78
2021-01-01 11:30:00+01:00,686.56
2021-01-01 11:45:00+01:00,709.89
2021-01-01 12:00:00+01:00,742.22
2021-01-01 12:15:00+01:00,780.31
2021-01-01 12:30:00+01:00,821.47
2021-01-01 12:45:00+01:00,864.57
2021-01-01 13:00:00+01:00,897.88
2021-01-01 13:15:00+01:00,910.81
2021-01-01 13:30:00+01:00,922.8
2021-01-01 13:45:00+01:00,937.01
2021-01-01 14:00:00+01:00,953.38
2021-01-01 14:15:00+01:00,962.26
2021-01-01 14:30:00+01:00,975.26
2021-01-01 14:45:00+01:00,988.59
2021-01-01 15:00:00+01:00,996.88
2021-01-01 15:15:00+01:00,988.59
2021-01-01 15:30:00+01:00,982.31
2021-01-01 15:45:00+01:00,973.93
2021-01-01 16:00:00+01:00,973.31
2021-01-01 16:15:00+01:00,979.52
2021-01-01 16:30:00+01:00,988.78
2021-01-01 16:45:00+01:00,993.26
2021-01-01 17:00:00+01:00,994.73
2021-01-01 17:15:00+01:00,971.17
2021-01-01 17:30:00+01:00,951.67
2021-01-01 17:45:00+01:00,929.32
2021-01-01 18:00:00+01:00,905.09
2021-01-01 18:15:00+01:00,869.75
2021-01-01 18:30:00+01:00,834.62
2021-01-01 18:45:00+01:00,798.56
2021-01-01 19:00:00+01:00,764.58
2021-01-01 19:15:00+01:00,743.34
2021-01-01 19:30:00+01:00,726.1
