utc_timestamp,DE_wind_onshore_forecast
2022-01-01 00:00:00+01:00,25930.76
2022-01-01 00:15:00+01:00,25718.11
2022-01-01 00:30:00+01:00,25496.58
2022-01-01 00:45:00+01:00,25265.34
2022-01-01 01:00:00+01:00,25026.96
2022-01-01 01:15:00+01:00,24766.88
2022-01-01 01:30:00+01:00,24498.34
2022-01-01 01:45:00+01:00,24218.72
2022-01-01 02:00:00+01:00,23925.09
2022-01-01 02:15:00+01:00,23633.08
2022-01-01 02:30:00+01:00,23327.98
2022-01-01 02:45:00+01:00,23016.84
2022-01-01 03:00:00+01:00,22712.8
2022-01-01 03:15:00+01:00,22454.03
2022-01-01 03:30:00+01:00,22200.62
2022-01-01 03:45:00+01:00,21947.81
2022-01-01 04:00:00+01:00,21693.28
2022-01-01 04:15:00+01:00,21422.85
2022-01-01 04:30:00+01:00,21152.73
2022-01-01 04:45:00+01:00,20882.33
2022-01-01 05:00:00+01:00,20625.52
2022-01-01 05:15:00+01:00,20337.04
2022-01-01 05:30:00+01:00,20048.48
2022-01-01 05:45:00+01:00,19757.13
2022-01-01 06:00:00+01:00,19722.24
2022-01-01 06:15:00+01:00,19452.45
2022-01-01 06:30:00+01:00,19172.7
2022-01-01 06:45:00+01:00,18891.21
2022-01-01 07:00:00+01:00,18594.05
2022-01-01 07:15:00+01:00,18308.13
2022-01-01 07:30:00+01:00,18023.18
2022-01-01 07:45:00+01:00,17745.76
2022-01-01 08:00:00+01:00,17457.31
2022-01-01 08:15:00+01:00,17133.88
2022-01-01 08:30:00+01:00,16798.24
2022-01-01 08:45:00+01:00,16454.99
2022-01-01 09:00:00+01:00,16079.96
2022-01-01 09:15:00+01:00,15680.29
2022-01-01 09:30:00+01:00,15265.44
2022-01-01 09:45:00+01:00,14843.36
2022-01-01 10:00:00+01:00,14443.69
2022-01-01 10:15:00+01:00,13996.1
2022-01-01 10:30:00+01:00,13547.6
2022-01-01 10:45:00+01:00,13107.1
2022-01-01 11:00:00+01:00,12670.02
2022-01-01 11:15:00+01:00,12297.05
2022-01-01 11:30:00+01:00,11924.91
2022-01-01 11:45:00+01:00,11564.84
2022-01-01 12:00:00+01:00,11211.97
2022-01-01 12:15:00+01:00,10806.38
2022-01-01 12:30:00+01:00,10407.85
2022-01-01 12:45:00+01:00,10018.69
2022-01-01 13:00:00+01:00,9652.96
2022-01-01 13:15:00+01:00,9278.83
2022-01-01 13:30:00+01:00,8911.13
2022-01-01 13:45:00+01:00,8550.64
2022-01-01 14:00:00+01:00,8226.61
2022-01-01 14:15:00+01:00,8057.94
2022-01-01 14:30:00+01:00,7892.82
2022-01-01 14:45:00+01:00,7731.47
2022-01-01 15:00:00+01:00,7582.2
2022-01-01 15:15:00+01:00,7617.5
2022-01-01 15:30:00+01:00,7667.92
2022-01-01 15:45:00+01:00,7727.75
2022-01-01 16:00:00+01:00,7809.57
2022-01-01 16:15:00+01:00,8130.18
2022-01-01 16:30:00+01:00,8448.45
2022-01-01 16:45:00+01:00,8765.09
2022-01-01 17:00:00+01:00,9072.11
2022-01-01 17:15:00+01:00,9467.65
2022-01-01 17:30:00+01:00,9847.45
2022-01-01 17:45:00+01:00,10235.82
2022-01-01 18:00:00+01:00,10608.95
2022-01-01 18:15:00+01:00,10986.23
2022-01-01 18:30:00+01:00,11365.32
2022-01-01 18:45:00+01:00,11740.04
2022-01-01 19:00:00+01:00,12097.88
2022-01-01 19:15:00+01:00,12419.04
2022-01-01 19:30:00+01:00,12738.5
2022-01-01 19:45:00+01:00,13058.51
2022-01-01 20:00:00+01:00,13370.95
2022-01-01 20:15:00+01:00,13660.4
2022-01-01 20:30:00+01:00,13947.51
2022-01-01 20:45:00+01:00,14228.13
2022-01-01 21:00:00+01:00,14516.76
2022-01-01 21:15:00+01:00,14810.9
2022-01-01 21:30:00+01:00,15106.57
2022-01-01 21:45:00+01:00,15409.77
2022-01-01 22:00:00+01:00,15479.36
2022-01-01 22:15:00+01:00,15701.5
2022-01-01 22:30:00+01:00,15932.93
2022-01-01 22:45:00+01:00,16178.81
2022-01-01 23:00:00+01:00,16429.54
2022-01-01 23:15:00+01:00,16683.88
2022-01-01 23:30:00+01:00,16942.53
2022-01-01 23:45:00+01:00,17199.21
2022-01-02 00:00:00+01:00,17309.45
2022-01-02 00:15:00+01:00,17402.3
2022-01-02 00:30:00+01:00,17474.9
2022-01-02 00:45:00+01:00,17561.67
2022-01-02 01:00:00+01:00,17642.48
2022-01-02 01:15:00+01:00,17695.02
2022-01-02 01:30:00+01:00,17737.41
2022-01-02 01:45:00+01:00,17771.81
2022-01-02 02:00:00+01:00,17806.75
2022-01-02 02:15:00+01:00,17862.01
2022-01-02 02:30:00+01:00,17907.86
2022-01-02 02:45:00+01:00,17956.17
2022-01-02 03:00:00+01:00,17995.06
2022-01-02 03:15:00+01:00,18029.98
2022-01-02 03:30:00+01:00,18076.25
2022-01-02 03:45:00+01:00,18118.48
2022-01-02 04:00:00+01:00,18155.09
2022-01-02 04:15:00+01:00,18126.27
2022-01-02 04:30:00+01:00,18100.61
2022-01-02 04:45:00+01:00,18080.14
2022-01-02 05:00:00+01:00,18064.3
2022-01-02 05:15:00+01:00,18093.28
2022-01-02 05:30:00+01:00,18125.41
2022-01-02 05:45:00+01:00,18157.39
2022-01-02 06:00:00+01:00,18442.19
2022-01-02 06:15:00+01:00,18551.84
2022-01-02 06:30:00+01:00,18663.1
2022-01-02 06:45:00+01:00,18771.95
2022-01-02 07:00:00+01:00,18891.99
2022-01-02 07:15:00+01:00,19057.15
2022-01-02 07:30:00+01:00,19229.77
2022-01-02 07:45:00+01:00,19412.07
2022-01-02 08:00:00+01:00,19614.34
2022-01-02 08:15:00+01:00,19860.14
2022-01-02 08:30:00+01:00,20118.37
2022-01-02 08:45:00+01:00,20374.04
2022-01-02 09:00:00+01:00,20667.67
2022-01-02 09:15:00+01:00,20958.25
2022-01-02 09:30:00+01:00,21290.86
2022-01-02 09:45:00+01:00,21619.55
2022-01-02 10:00:00+01:00,21927.88
2022-01-02 10:15:00+01:00,22205.63
2022-01-02 10:30:00+01:00,22447.97
2022-01-02 10:45:00+01:00,22668.19
2022-01-02 11:00:00+01:00,22886.45
2022-01-02 11:15:00+01:00,23395.94
2022-01-02 11:30:00+01:00,23907.52
2022-01-02 11:45:00+01:00,24390.96
2022-01-02 12:00:00+01:00,24814.57
2022-01-02 12:15:00+01:00,25350.96
2022-01-02 12:30:00+01:00,25882.76
2022-01-02 12:45:00+01:00,26428.57
2022-01-02 13:00:00+01:00,27032.57
2022-01-02 13:15:00+01:00,27645.65
2022-01-02 13:30:00+01:00,28201.18
2022-01-02 13:45:00+01:00,28738.53
2022-01-02 14:00:00+01:00,29241.85
2022-01-02 14:15:00+01:00,29832.13
2022-01-02 14:30:00+01:00,30451.46
2022-01-02 14:45:00+01:00,31036.17
2022-01-02 15:00:00+01:00,31571.98
2022-01-02 15:15:00+01:00,32014.4
2022-01-02 15:30:00+01:00,32440.14
2022-01-02 15:45:00+01:00,32823.98
2022-01-02 16:00:00+01:00,33174.44
2022-01-02 16:15:00+01:00,33418.3
2022-01-02 16:30:00+01:00,33650.04
2022-01-02 16:45:00+01:00,33887.71
2022-01-02 17:00:00+01:00,34098.89
2022-01-02 17:15:00+01:00,34210.67
2022-01-02 17:30:00+01:00,34314.47
2022-01-02 17:45:00+01:00,34422.2
2022-01-02 18:00:00+01:00,34506.97
2022-01-02 18:15:00+01:00,34538.55
2022-01-02 18:30:00+01:00,34568.31
2022-01-02 18:45:00+01:00,34582.74
2022-01-02 19:00:00+01:00,34597.73
2022-01-02 19:15:00+01:00,34519.0
2022-01-02 19:30:00+01:00,34442.14
2022-01-02 19:45:00+01:00,34322.52
2022-01-02 20:00:00+01:00,34178.06
2022-01-02 20:15:00+01:00,33977.26
2022-01-02 20:30:00+01:00,33846.58
2022-01-02 20:45:00+01:00,33715.78
2022-01-02 21:00:00+01:00,33586.57
2022-01-02 21:15:00+01:00,33457.25
2022-01-02 21:30:00+01:00,33318.18
2022-01-02 21:45:00+01:00,33124.9
2022-01-02 22:00:00+01:00,32341.25
2022-01-02 22:15:00+01:00,32095.84
2022-01-02 22:30:00+01:00,31982.64
2022-01-02 22:45:00+01:00,31845.82
2022-01-02 23:00:00+01:00,31698.19
2022-01-02 23:15:00+01:00,31618.15
2022-01-02 23:30:00+01:00,31538.24
2022-01-02 23:45:00+01:00,31431.33
2022-01-03 00:00:00+01:00,30241.32
2022-01-03 00:15:00+01:00,30265.78
2022-01-03 00:30:00+01:00,30225.91
2022-01-03 00:45:00+01:00,30156.67
2022-01-03 01:00:00+01:00,30073.45
2022-01-03 01:15:00+01:00,30138.46
2022-01-03 01:30:00+01:00,30334.85
2022-01-03 01:45:00+01:00,30558.34
2022-01-03 02:00:00+01:00,30772.68
2022-01-03 02:15:00+01:00,31005.55
2022-01-03 02:30:00+01:00,31233.63
2022-01-03 02:45:00+01:00,31466.02
2022-01-03 03:00:00+01:00,31678.62
2022-01-03 03:15:00+01:00,31829.44
2022-01-03 03:30:00+01:00,32011.97
2022-01-03 03:45:00+01:00,32176.32
2022-01-03 04:00:00+01:00,32324.05
2022-01-03 04:15:00+01:00,32439.75
2022-01-03 04:30:00+01:00,32545.17
2022-01-03 04:45:00+01:00,32792.66
2022-01-03 05:00:00+01:00,33050.65
2022-01-03 05:15:00+01:00,33232.79
2022-01-03 05:30:00+01:00,33366.23
2022-01-03 05:45:00+01:00,33496.85
2022-01-03 06:00:00+01:00,34186.21
2022-01-03 06:15:00+01:00,34422.26
2022-01-03 06:30:00+01:00,34592.16
2022-01-03 06:45:00+01:00,34626.18
2022-01-03 07:00:00+01:00,34671.57
2022-01-03 07:15:00+01:00,34675.2
2022-01-03 07:30:00+01:00,34687.86
2022-01-03 07:45:00+01:00,34712.09
