utc_timestamp,DE_load_forecast
2015-01-01 00:00:00+01:00,42954.95
2015-01-01 00:15:00+01:00,42412.03
2015-01-01 00:30:00+01:00,41901.07
2015-01-01 00:45:00+01:00,41354.93
2015-01-01 01:00:00+01:00,40710.38
2015-01-01 01:15:00+01:00,40204.18
2015-01-01 01:30:00+01:00,39640.26
2015-01-01 01:45:00+01:00,39323.88
2015-01-01 02:00:00+01:00,39002.42
2015-01-01 02:15:00+01:00,38869.21
2015-01-01 02:30:00+01:00,38783.18
2015-01-01 02:45:00+01:00,38598.24
2015-01-01 03:00:00+01:00,38626.08
2015-01-01 03:15:00+01:00,38458.85
2015-01-01 03:30:00+01:00,38413.62
2015-01-01 03:45:00+01:00,38461.11
2015-01-01 04:00:00+01:00,38558.59
2015-01-01 04:15:00+01:00,38489.67
2015-01-01 04:30:00+01:00,38713.04
2015-01-01 04:45:00+01:00,38812.97
2015-01-01 05:00:00+01:00,38876.23
2015-01-01 05:15:00+01:00,38827.57
2015-01-01 05:30:00+01:00,38807.18
2015-01-01 05:45:00+01:00,38582.36
2015-01-01 06:00:00+01:00,37455.74
2015-01-01 06:15:00+01:00,36617.61
2015-01-01 06:30:00+01:00,37169.79
2015-01-01 06:45:00+01:00,37746.18
2015-01-01 07:00:00+01:00,39110.86
2015-01-01 07:15:00+01:00,40431.52
2015-01-01 07:30:00+01:00,40745.16
2015-01-01 07:45:00+01:00,41198.0
2015-01-01 08:00:00+01:00,42046.59
2015-01-01 08:15:00+01:00,42497.11
2015-01-01 08:30:00+01:00,42458.48
2015-01-01 08:45:00+01:00,43085.68
2015-01-01 09:00:00+01:00,44127.67
2015-01-01 09:15:00+01:00,44906.5
2015-01-01 09:30:00+01:00,45320.58
2015-01-01 09:45:00+01:00,45725.57
2015-01-01 10:00:00+01:00,46159.55
2015-01-01 10:15:00+01:00,46744.9
2015-01-01 10:30:00+01:00,47555.38
2015-01-01 10:45:00+01:00,47944.33
2015-01-01 11:00:00+01:00,48865.12
2015-01-01 11:15:00+01:00,49382.31
2015-01-01 11:30:00+01:00,50032.59
2015-01-01 11:45:00+01:00,50132.65
2015-01-01 12:00:00+01:00,50178.22
2015-01-01 12:15:00+01:00,50230.66
2015-01-01 12:30:00+01:00,50149.8
2015-01-01 12:45:00+01:00,49080.46
2015-01-01 13:00:00+01:00,47601.86
2015-01-01 13:15:00+01:00,47263.22
2015-01-01 13:30:00+01:00,47799.73
2015-01-01 13:45:00+01:00,47447.08
2015-01-01 14:00:00+01:00,46619.12
2015-01-01 14:15:00+01:00,46983.25
2015-01-01 14:30:00+01:00,47635.37
2015-01-01 14:45:00+01:00,47149.3
2015-01-01 15:00:00+01:00,47423.45
2015-01-01 15:15:00+01:00,47435.91
2015-01-01 15:30:00+01:00,47270.48
2015-01-01 15:45:00+01:00,47402.97
2015-01-01 16:00:00+01:00,47838.48
2015-01-01 16:15:00+01:00,48181.14
2015-01-01 16:30:00+01:00,49233.64
2015-01-01 16:45:00+01:00,50490.39
2015-01-01 17:00:00+01:00,51307.11
2015-01-01 17:15:00+01:00,52148.71
2015-01-01 17:30:00+01:00,52752.59
2015-01-01 17:45:00+01:00,52943.2
2015-01-01 18:00:00+01:00,53375.33
2015-01-01 18:15:00+01:00,53496.13
2015-01-01 18:30:00+01:00,53421.09
2015-01-01 18:45:00+01:00,53176.76
2015-01-01 19:00:00+01:00,53186.31
2015-01-01 19:15:00+01:00,52873.33
2015-01-01 19:30:00+01:00,52480.89
2015-01-01 19:45:00+01:00,51855.44
2015-01-01 20:00:00+01:00,51270.67
2015-01-01 20:15:00+01:00,50361.25
2015-01-01 20:30:00+01:00,49513.26
2015-01-01 20:45:00+01:00,48936.19
2015-01-01 21:00:00+01:00,48941.37
2015-01-01 21:15:00+01:00,48728.02
2015-01-01 21:30:00+01:00,47371.77
2015-01-01 21:45:00+01:00,47344.07
2015-01-01 22:00:00+01:00,48078.85
2015-01-01 22:15:00+01:00,47771.04
2015-01-01 22:30:00+01:00,48079.59
2015-01-01 22:45:00+01:00,47283.95
2015-01-01 23:00:00+01:00,46676.62
2015-01-01 23:15:00+01:00,46067.16
2015-01-01 23:30:00+01:00,44099.62
2015-01-01 23:45:00+01:00,42660.1
2015-01-02 00:00:00+01:00,41215.29
2015-01-02 00:15:00+01:00,39054.79
2015-01-02 00:30:00+01:00,40238.27
2015-01-02 00:45:00+01:00,39804.64
2015-01-02 01:00:00+01:00,39256.89
2015-01-02 01:15:00+01:00,38803.07
2015-01-02 01:30:00+01:00,38516.8
2015-01-02 01:45:00+01:00,38268.99
2015-01-02 02:00:00+01:00,37881.97
2015-01-02 02:15:00+01:00,37817.42
2015-01-02 02:30:00+01:00,37831.34
2015-01-02 02:45:00+01:00,37748.98
2015-01-02 03:00:00+01:00,37876.64
2015-01-02 03:15:00+01:00,37793.85
2015-01-02 03:30:00+01:00,37735.43
2015-01-02 03:45:00+01:00,37907.03
2015-01-02 04:00:00+01:00,38537.25
2015-01-02 04:15:00+01:00,38678.67
2015-01-02 04:30:00+01:00,38990.35
2015-01-02 04:45:00+01:00,39492.69
2015-01-02 05:00:00+01:00,40010.39
2015-01-02 05:15:00+01:00,39979.44
2015-01-02 05:30:00+01:00,40612.51
2015-01-02 05:45:00+01:00,41408.24
2015-01-02 06:00:00+01:00,42118.54
2015-01-02 06:15:00+01:00,42613.46
2015-01-02 06:30:00+01:00,43849.92
2015-01-02 06:45:00+01:00,45019.11
2015-01-02 07:00:00+01:00,47058.92
2015-01-02 07:15:00+01:00,48853.74
2015-01-02 07:30:00+01:00,49746.69
2015-01-02 07:45:00+01:00,50499.22
2015-01-02 08:00:00+01:00,51316.72
2015-01-02 08:15:00+01:00,51397.01
2015-01-02 08:30:00+01:00,51616.83
2015-01-02 08:45:00+01:00,51829.29
2015-01-02 09:00:00+01:00,52335.11
2015-01-02 09:15:00+01:00,53044.93
2015-01-02 09:30:00+01:00,53412.5
2015-01-02 09:45:00+01:00,53738.83
2015-01-02 10:00:00+01:00,54066.03
2015-01-02 10:15:00+01:00,54205.49
2015-01-02 10:30:00+01:00,54545.23
2015-01-02 10:45:00+01:00,54966.28
2015-01-02 11:00:00+01:00,55286.7
2015-01-02 11:15:00+01:00,55780.26
2015-01-02 11:30:00+01:00,55933.03
2015-01-02 11:45:00+01:00,55741.89
2015-01-02 12:00:00+01:00,55954.89
2015-01-02 12:15:00+01:00,55823.53
2015-01-02 12:30:00+01:00,55847.89
2015-01-02 12:45:00+01:00,54880.13
2015-01-02 13:00:00+01:00,53580.89
2015-01-02 13:15:00+01:00,53376.47
2015-01-02 13:30:00+01:00,53995.43
2015-01-02 13:45:00+01:00,53839.59
2015-01-02 14:00:00+01:00,52377.77
2015-01-02 14:15:00+01:00,53257.17
2015-01-02 14:30:00+01:00,53851.57
2015-01-02 14:45:00+01:00,53771.87
2015-01-02 15:00:00+01:00,53629.0
2015-01-02 15:15:00+01:00,53191.48
2015-01-02 15:30:00+01:00,53237.26
2015-01-02 15:45:00+01:00,53042.84
2015-01-02 16:00:00+01:00,53465.62
2015-01-02 16:15:00+01:00,53840.49
2015-01-02 16:30:00+01:00,54818.05
2015-01-02 16:45:00+01:00,55839.19
2015-01-02 17:00:00+01:00,56468.49
2015-01-02 17:15:00+01:00,57287.85
