utc_timestamp,DE_load_forecast
2022-01-01 00:00:00+01:00,42575.26
2022-01-01 00:15:00+01:00,42210.76
2022-01-01 00:30:00+01:00,41807.6
2022-01-01 00:45:00+01:00,41363.7
2022-01-01 01:00:00+01:00,40794.67
2022-01-01 01:15:00+01:00,40204.66
2022-01-01 01:30:00+01:00,39826.19
2022-01-01 01:45:00+01:00,39595.66
2022-01-01 02:00:00+01:00,39231.18
2022-01-01 02:15:00+01:00,39031.52
2022-01-01 02:30:00+01:00,38494.84
2022-01-01 02:45:00+01:00,38378.34
2022-01-01 03:00:00+01:00,38005.3
2022-01-01 03:15:00+01:00,37793.67
2022-01-01 03:30:00+01:00,37719.43
2022-01-01 03:45:00+01:00,37486.29
2022-01-01 04:00:00+01:00,37884.91
2022-01-01 04:15:00+01:00,37891.2
2022-01-01 04:30:00+01:00,37925.85
2022-01-01 04:45:00+01:00,37807.3
2022-01-01 05:00:00+01:00,37467.27
2022-01-01 05:15:00+01:00,37212.38
2022-01-01 05:30:00+01:00,36977.39
2022-01-01 05:45:00+01:00,36535.42
2022-01-01 06:00:00+01:00,35440.04
2022-01-01 06:15:00+01:00,35730.77
2022-01-01 06:30:00+01:00,35519.74
2022-01-01 06:45:00+01:00,35737.3
2022-01-01 07:00:00+01:00,35964.68
2022-01-01 07:15:00+01:00,36698.56
2022-01-01 07:30:00+01:00,37188.84
2022-01-01 07:45:00+01:00,37769.73
2022-01-01 08:00:00+01:00,38669.29
2022-01-01 08:15:00+01:00,39050.72
2022-01-01 08:30:00+01:00,39663.1
2022-01-01 08:45:00+01:00,40478.33
2022-01-01 09:00:00+01:00,41202.16
2022-01-01 09:15:00+01:00,41942.24
2022-01-01 09:30:00+01:00,42750.47
2022-01-01 09:45:00+01:00,43449.17
2022-01-01 10:00:00+01:00,43998.72
2022-01-01 10:15:00+01:00,44462.14
2022-01-01 10:30:00+01:00,44872.67
2022-01-01 10:45:00+01:00,45773.65
2022-01-01 11:00:00+01:00,46587.96
2022-01-01 11:15:00+01:00,47374.46
2022-01-01 11:30:00+01:00,48334.45
2022-01-01 11:45:00+01:00,48299.59
2022-01-01 12:00:00+01:00,48647.93
2022-01-01 12:15:00+01:00,48702.58
2022-01-01 12:30:00+01:00,48519.02
2022-01-01 12:45:00+01:00,48564.19
2022-01-01 13:00:00+01:00,47939.68
2022-01-01 13:15:00+01:00,47369.56
2022-01-01 13:30:00+01:00,47129.28
2022-01-01 13:45:00+01:00,46886.44
2022-01-01 14:00:00+01:00,46507.5
2022-01-01 14:15:00+01:00,46098.94
2022-01-01 14:30:00+01:00,45957.76
