utc_timestamp,DE_wind_offshore_forecast
2018-01-01 00:00:00+01:00,3417.0
2018-01-01 00:15:00+01:00,3437.0
2018-01-01 00:30:00+01:00,3453.0
2018-01-01 00:45:00+01:00,3469.0
2018-01-01 01:00:00+01:00,3318.0
2018-01-01 01:15:00+01:00,3319.0
2018-01-01 01:30:00+01:00,3319.0
2018-01-01 01:45:00+01:00,3323.0
2018-01-01 02:00:00+01:00,3329.0
2018-01-01 02:15:00+01:00,3335.0
2018-01-01 02:30:00+01:00,3344.0
2018-01-01 02:45:00+01:00,3357.0
2018-01-01 03:00:00+01:00,3366.0
2018-01-01 03:15:00+01:00,3369.0
2018-01-01 03:30:00+01:00,3375.0
2018-01-01 03:45:00+01:00,3387.0
2018-01-01 04:00:00+01:00,3395.0
2018-01-01 04:15:00+01:00,3394.0
2018-01-01 04:30:00+01:00,3394.0
2018-01-01 04:45:00+01:00,3407.0
2018-01-01 05:00:00+01:00,3446.0
2018-01-01 05:15:00+01:00,3439.0
2018-01-01 05:30:00+01:00,3443.0
2018-01-01 05:45:00+01:00,3454.0
2018-01-01 06:00:00+01:00,3460.0
2018-01-01 06:15:00+01:00,3461.0
2018-01-01 06:30:00+01:00,3459.0
2018-01-01 06:45:00+01:00,3467.0
2018-01-01 07:00:00+01:00,3487.0
2018-01-01 07:15:00+01:00,3505.0
2018-01-01 07:30:00+01:00,3522.0
2018-01-01 07:45:00+01:00,3537.0
2018-01-01 08:00:00+01:00,3549.0
2018-01-01 08:15:00+01:00,3570.0
2018-01-01 08:30:00+01:00,3586.0
2018-01-01 08:45:00+01:00,3605.0
2018-01-01 09:00:00+01:00,3621.0
2018-01-01 09:15:00+01:00,3634.0
2018-01-01 09:30:00+01:00,3643.0
2018-01-01 09:45:00+01:00,3658.0
2018-01-01 10:00:00+01:00,3666.0
2018-01-01 10:15:00+01:00,3665.0
2018-01-01 10:30:00+01:00,3668.0
2018-01-01 10:45:00+01:00,3668.0
2018-01-01 11:00:00+01:00,3669.0
2018-01-01 11:15:00+01:00,3667.0
2018-01-01 11:30:00+01:00,3666.0
2018-01-01 11:45:00+01:00,3666.0
2018-01-01 12:00:00+01:00,3661.0
2018-01-01 12:15:00+01:00,3653.0
2018-01-01 12:30:00+01:00,3647.0
2018-01-01 12:45:00+01:00,3642.0
2018-01-01 13:00:00+01:00,3639.0
2018-01-01 13:15:00+01:00,3621.0
2018-01-01 13:30:00+01:00,3610.0
2018-01-01 13:45:00+01:00,3593.0
2018-01-01 14:00:00+01:00,3574.0
2018-01-01 14:15:00+01:00,3550.0
2018-01-01 14:30:00+01:00,3527.0
2018-01-01 14:45:00+01:00,3500.0
2018-01-01 15:00:00+01:00,3468.0
2018-01-01 15:15:00+01:00,3425.0
2018-01-01 15:30:00+01:00,3384.0
2018-01-01 15:45:00+01:00,3339.0
2018-01-01 16:00:00+01:00,3291.0
2018-01-01 16:15:00+01:00,3230.0
2018-01-01 16:30:00+01:00,3174.0
2018-01-01 16:45:00+01:00,3116.0
2018-01-01 17:00:00+01:00,3055.0
2018-01-01 17:15:00+01:00,2993.0
2018-01-01 17:30:00+01:00,2933.0
2018-01-01 17:45:00+01:00,2873.0
2018-01-01 18:00:00+01:00,2810.0
2018-01-01 18:15:00+01:00,2745.0
2018-01-01 18:30:00+01:00,2676.0
2018-01-01 18:45:00+01:00,2615.0
2018-01-01 19:00:00+01:00,2557.0
