utc_timestamp,DE_wind_onshore_forecast
2017-01-01 00:00:00+01:00,12959.17
2017-01-01 00:15:00+01:00,12920.48
2017-01-01 00:30:00+01:00,12881.78
2017-01-01 00:45:00+01:00,12849.23
2017-01-01 01:00:00+01:00,12831.03
2017-01-01 01:15:00+01:00,12795.57
2017-01-01 01:30:00+01:00,12758.7
2017-01-01 01:45:00+01:00,12724.65
2017-01-01 02:00:00+01:00,12739.51
2017-01-01 02:15:00+01:00,12721.43
2017-01-01 02:30:00+01:00,12706.35
2017-01-01 02:45:00+01:00,12695.26
2017-01-01 03:00:00+01:00,12675.98
2017-01-01 03:15:00+01:00,12647.63
2017-01-01 03:30:00+01:00,12617.69
2017-01-01 03:45:00+01:00,12586.34
2017-01-01 04:00:00+01:00,12555.28
2017-01-01 04:15:00+01:00,12572.26
2017-01-01 04:30:00+01:00,12587.23
2017-01-01 04:45:00+01:00,12606.8
2017-01-01 05:00:00+01:00,12630.03
2017-01-01 05:15:00+01:00,12691.36
2017-01-01 05:30:00+01:00,12748.68
2017-01-01 05:45:00+01:00,12807.24
2017-01-01 06:00:00+01:00,12876.87
2017-01-01 06:15:00+01:00,12925.43
2017-01-01 06:30:00+01:00,12973.41
2017-01-01 06:45:00+01:00,13026.61
2017-01-01 07:00:00+01:00,13092.43
2017-01-01 07:15:00+01:00,13205.44
2017-01-01 07:30:00+01:00,13315.44
2017-01-01 07:45:00+01:00,13430.73
2017-01-01 08:00:00+01:00,13540.62
2017-01-01 08:15:00+01:00,13642.59
2017-01-01 08:30:00+01:00,13737.98
2017-01-01 08:45:00+01:00,13836.05
2017-01-01 09:00:00+01:00,13909.01
2017-01-01 09:15:00+01:00,13942.17
2017-01-01 09:30:00+01:00,13984.97
2017-01-01 09:45:00+01:00,14027.59
2017-01-01 10:00:00+01:00,14052.23
2017-01-01 10:15:00+01:00,13945.6
2017-01-01 10:30:00+01:00,13834.56
2017-01-01 10:45:00+01:00,13718.54
2017-01-01 11:00:00+01:00,13592.75
2017-01-01 11:15:00+01:00,13450.05
2017-01-01 11:30:00+01:00,13319.35
2017-01-01 11:45:00+01:00,13182.68
2017-01-01 12:00:00+01:00,13044.08
2017-01-01 12:15:00+01:00,12855.18
2017-01-01 12:30:00+01:00,12671.28
2017-01-01 12:45:00+01:00,12501.17
2017-01-01 13:00:00+01:00,12363.34
2017-01-01 13:15:00+01:00,12328.39
2017-01-01 13:30:00+01:00,12309.44
2017-01-01 13:45:00+01:00,12276.08
2017-01-01 14:00:00+01:00,12268.33
2017-01-01 14:15:00+01:00,12292.98
2017-01-01 14:30:00+01:00,12306.62
2017-01-01 14:45:00+01:00,12333.27
2017-01-01 15:00:00+01:00,12364.23
2017-01-01 15:15:00+01:00,12431.73
2017-01-01 15:30:00+01:00,12508.95
2017-01-01 15:45:00+01:00,12582.58
2017-01-01 16:00:00+01:00,12659.87
2017-01-01 16:15:00+01:00,12724.82
2017-01-01 16:30:00+01:00,12782.09
2017-01-01 16:45:00+01:00,12858.16
