utc_timestamp,DE_wind_onshore_forecast
2020-01-01 00:00:00+01:00,5743.75
2020-01-01 00:15:00+01:00,5766.99
2020-01-01 00:30:00+01:00,5795.04
2020-01-01 00:45:00+01:00,5818.47
2020-01-01 01:00:00+01:00,5848.44
2020-01-01 01:15:00+01:00,5860.01
2020-01-01 01:30:00+01:00,5864.93
2020-01-01 01:45:00+01:00,5863.49
2020-01-01 02:00:00+01:00,5946.74
2020-01-01 02:15:00+01:00,5974.4
2020-01-01 02:30:00+01:00,6001.4
2020-01-01 02:45:00+01:00,6027.23
2020-01-01 03:00:00+01:00,6040.7
2020-01-01 03:15:00+01:00,6053.1
2020-01-01 03:30:00+01:00,6065.23
2020-01-01 03:45:00+01:00,6075.9
2020-01-01 04:00:00+01:00,6067.09
2020-01-01 04:15:00+01:00,6005.06
2020-01-01 04:30:00+01:00,5943.57
2020-01-01 04:45:00+01:00,5877.46
2020-01-01 05:00:00+01:00,5790.29
2020-01-01 05:15:00+01:00,5703.38
2020-01-01 05:30:00+01:00,5613.06
2020-01-01 05:45:00+01:00,5529.9
2020-01-01 06:00:00+01:00,5492.79
2020-01-01 06:15:00+01:00,5445.1
2020-01-01 06:30:00+01:00,5400.2
2020-01-01 06:45:00+01:00,5353.59
2020-01-01 07:00:00+01:00,5303.01
2020-01-01 07:15:00+01:00,5260.35
2020-01-01 07:30:00+01:00,5221.35
2020-01-01 07:45:00+01:00,5176.74
2020-01-01 08:00:00+01:00,5153.47
2020-01-01 08:15:00+01:00,5131.25
2020-01-01 08:30:00+01:00,5105.23
2020-01-01 08:45:00+01:00,5083.74
2020-01-01 09:00:00+01:00,5062.05
2020-01-01 09:15:00+01:00,5031.23
2020-01-01 09:30:00+01:00,4998.18
2020-01-01 09:45:00+01:00,4955.01
2020-01-01 10:00:00+01:00,4901.11
2020-01-01 10:15:00+01:00,4790.94
2020-01-01 10:30:00+01:00,4670.46
2020-01-01 10:45:00+01:00,4562.76
2020-01-01 11:00:00+01:00,4455.11
2020-01-01 11:15:00+01:00,4363.12
2020-01-01 11:30:00+01:00,4274.8
2020-01-01 11:45:00+01:00,4187.34
2020-01-01 12:00:00+01:00,4103.69
2020-01-01 12:15:00+01:00,4026.39
2020-01-01 12:30:00+01:00,3952.54
2020-01-01 12:45:00+01:00,3884.16
2020-01-01 13:00:00+01:00,3829.41
2020-01-01 13:15:00+01:00,3906.2
2020-01-01 13:30:00+01:00,3982.95
2020-01-01 13:45:00+01:00,4063.88
2020-01-01 14:00:00+01:00,4124.08
2020-01-01 14:15:00+01:00,4236.36
2020-01-01 14:30:00+01:00,4346.72
2020-01-01 14:45:00+01:00,4462.6
2020-01-01 15:00:00+01:00,4584.98
2020-01-01 15:15:00+01:00,4737.81
2020-01-01 15:30:00+01:00,4891.06
2020-01-01 15:45:00+01:00,5051.99
2020-01-01 16:00:00+01:00,5232.92
2020-01-01 16:15:00+01:00,5490.84
2020-01-01 16:30:00+01:00,5748.94
2020-01-01 16:45:00+01:00,6015.23
2020-01-01 17:00:00+01:00,6279.55
2020-01-01 17:15:00+01:00,6558.02
2020-01-01 17:30:00+01:00,6839.74
2020-01-01 17:45:00+01:00,7103.49
2020-01-01 18:00:00+01:00,7364.16
2020-01-01 18:15:00+01:00,7631.0
2020-01-01 18:30:00+01:00,7896.54
2020-01-01 18:45:00+01:00,8153.99
2020-01-01 19:00:00+01:00,8391.67
2020-01-01 19:15:00+01:00,8497.49
2020-01-01 19:30:00+01:00,8605.28
2020-01-01 19:45:00+01:00,8711.25
2020-01-01 20:00:00+01:00,8789.84
2020-01-01 20:15:00+01:00,8799.94
2020-01-01 20:30:00+01:00,8808.68
2020-01-01 20:45:00+01:00,8823.24
2020-01-01 21:00:00+01:00,8815.53
2020-01-01 21:15:00+01:00,8761.26
2020-01-01 21:30:00+01:00,8716.48
2020-01-01 21:45:00+01:00,8667.9
2020-01-01 22:00:00+01:00,8612.38
2020-01-01 22:15:00+01:00,8556.91
2020-01-01 22:30:00+01:00,8499.3
2020-01-01 22:45:00+01:00,8445.66
2020-01-01 23:00:00+01:00,8413.82
2020-01-01 23:15:00+01:00,8387.68
2020-01-01 23:30:00+01:00,8367.87
2020-01-01 23:45:00+01:00,8345.72
2020-01-02 00:00:00+01:00,7272.37
2020-01-02 00:15:00+01:00,7206.04
