utc_timestamp,DE_load_forecast
2023-01-01 00:00:00+01:00,42608.51
2023-01-01 00:15:00+01:00,42152.13
2023-01-01 00:30:00+01:00,41520.08
2023-01-01 00:45:00+01:00,40889.17
2023-01-01 01:00:00+01:00,40431.27
2023-01-01 01:15:00+01:00,39862.14
2023-01-01 01:30:00+01:00,39342.06
2023-01-01 01:45:00+01:00,38849.27
2023-01-01 02:00:00+01:00,38663.02
2023-01-01 02:15:00+01:00,38550.85
2023-01-01 02:30:00+01:00,38061.68
2023-01-01 02:45:00+01:00,37686.57
2023-01-01 03:00:00+01:00,37247.41
2023-01-01 03:15:00+01:00,37265.61
2023-01-01 03:30:00+01:00,37175.38
2023-01-01 03:45:00+01:00,37134.25
2023-01-01 04:00:00+01:00,37392.84
2023-01-01 04:15:00+01:00,37456.8
2023-01-01 04:30:00+01:00,37342.87
2023-01-01 04:45:00+01:00,37114.43
2023-01-01 05:00:00+01:00,36957.54
2023-01-01 05:15:00+01:00,36462.41
2023-01-01 05:30:00+01:00,36016.2
2023-01-01 05:45:00+01:00,35539.77
2023-01-01 06:00:00+01:00,34803.27
2023-01-01 06:15:00+01:00,34869.98
2023-01-01 06:30:00+01:00,34331.32
2023-01-01 06:45:00+01:00,34344.66
2023-01-01 07:00:00+01:00,34643.8
2023-01-01 07:15:00+01:00,34759.79
2023-01-01 07:30:00+01:00,35168.84
2023-01-01 07:45:00+01:00,35216.37
2023-01-01 08:00:00+01:00,36035.28
2023-01-01 08:15:00+01:00,36205.87
2023-01-01 08:30:00+01:00,36634.31
2023-01-01 08:45:00+01:00,37194.18
2023-01-01 09:00:00+01:00,38345.2
2023-01-01 09:15:00+01:00,38952.26
2023-01-01 09:30:00+01:00,39396.98
2023-01-01 09:45:00+01:00,39815.11
2023-01-01 10:00:00+01:00,40690.94
2023-01-01 10:15:00+01:00,40901.39
2023-01-01 10:30:00+01:00,41440.31
2023-01-01 10:45:00+01:00,41671.37
2023-01-01 11:00:00+01:00,42461.67
2023-01-01 11:15:00+01:00,43183.13
2023-01-01 11:30:00+01:00,43412.13
2023-01-01 11:45:00+01:00,43362.54
2023-01-01 12:00:00+01:00,43421.76
2023-01-01 12:15:00+01:00,43416.57
2023-01-01 12:30:00+01:00,43269.33
2023-01-01 12:45:00+01:00,42902.37
2023-01-01 13:00:00+01:00,42730.75
2023-01-01 13:15:00+01:00,42490.8
2023-01-01 13:30:00+01:00,42625.51
2023-01-01 13:45:00+01:00,42602.81
2023-01-01 14:00:00+01:00,42313.39
2023-01-01 14:15:00+01:00,42216.75
2023-01-01 14:30:00+01:00,42298.48
2023-01-01 14:45:00+01:00,42440.51
2023-01-01 15:00:00+01:00,42962.82
2023-01-01 15:15:00+01:00,42869.83
2023-01-01 15:30:00+01:00,43268.98
2023-01-01 15:45:00+01:00,43564.51
2023-01-01 16:00:00+01:00,43969.39
2023-01-01 16:15:00+01:00,44386.34
2023-01-01 16:30:00+01:00,45238.83
2023-01-01 16:45:00+01:00,46387.0
2023-01-01 17:00:00+01:00,47623.41
2023-01-01 17:15:00+01:00,48142.44
2023-01-01 17:30:00+01:00,48021.63
2023-01-01 17:45:00+01:00,48325.11
2023-01-01 18:00:00+01:00,48646.02
2023-01-01 18:15:00+01:00,48972.53
2023-01-01 18:30:00+01:00,48982.83
2023-01-01 18:45:00+01:00,48842.74
2023-01-01 19:00:00+01:00,48817.06
2023-01-01 19:15:00+01:00,48351.75
2023-01-01 19:30:00+01:00,47963.86
2023-01-01 19:45:00+01:00,47393.7
2023-01-01 20:00:00+01:00,46412.56
2023-01-01 20:15:00+01:00,45881.54
2023-01-01 20:30:00+01:00,45573.74
2023-01-01 20:45:00+01:00,45045.1
2023-01-01 21:00:00+01:00,44808.48
2023-01-01 21:15:00+01:00,44257.66
2023-01-01 21:30:00+01:00,44396.81
2023-01-01 21:45:00+01:00,44198.99
2023-01-01 22:00:00+01:00,44765.97
2023-01-01 22:15:00+01:00,44438.58
2023-01-01 22:30:00+01:00,43809.43
2023-01-01 22:45:00+01:00,43371.91
2023-01-01 23:00:00+01:00,42774.67
2023-01-01 23:15:00+01:00,42134.37
2023-01-01 23:30:00+01:00,41618.82
2023-01-01 23:45:00+01:00,40832.55
2023-01-02 00:00:00+01:00,44484.1
2023-01-02 00:15:00+01:00,44199.41
2023-01-02 00:30:00+01:00,43765.49
2023-01-02 00:45:00+01:00,43418.47
2023-01-02 01:00:00+01:00,42856.75
2023-01-02 01:15:00+01:00,42484.49
2023-01-02 01:30:00+01:00,42036.5
2023-01-02 01:45:00+01:00,41877.1
2023-01-02 02:00:00+01:00,41769.06
2023-01-02 02:15:00+01:00,41763.3
2023-01-02 02:30:00+01:00,41505.41
2023-01-02 02:45:00+01:00,41635.36
2023-01-02 03:00:00+01:00,41768.36
2023-01-02 03:15:00+01:00,41866.99
2023-01-02 03:30:00+01:00,42020.36
2023-01-02 03:45:00+01:00,42321.59
2023-01-02 04:00:00+01:00,43006.17
2023-01-02 04:15:00+01:00,43324.63
2023-01-02 04:30:00+01:00,43800.64
2023-01-02 04:45:00+01:00,44315.88
2023-01-02 05:00:00+01:00,45116.6
2023-01-02 05:15:00+01:00,45624.02
2023-01-02 05:30:00+01:00,46890.35
2023-01-02 05:45:00+01:00,48363.28
2023-01-02 06:00:00+01:00,50004.95
2023-01-02 06:15:00+01:00,51561.84
2023-01-02 06:30:00+01:00,52938.55
2023-01-02 06:45:00+01:00,54329.2
2023-01-02 07:00:00+01:00,55673.72
2023-01-02 07:15:00+01:00,56619.33
2023-01-02 07:30:00+01:00,57517.25
2023-01-02 07:45:00+01:00,58251.7
2023-01-02 08:00:00+01:00,59049.56
2023-01-02 08:15:00+01:00,59678.3
2023-01-02 08:30:00+01:00,60007.62
2023-01-02 08:45:00+01:00,60343.61
2023-01-02 09:00:00+01:00,60894.92
2023-01-02 09:15:00+01:00,61348.9
2023-01-02 09:30:00+01:00,61857.61
2023-01-02 09:45:00+01:00,62132.9
2023-01-02 10:00:00+01:00,62425.32
2023-01-02 10:15:00+01:00,62712.15
2023-01-02 10:30:00+01:00,62926.55
2023-01-02 10:45:00+01:00,62984.01
2023-01-02 11:00:00+01:00,63567.31
2023-01-02 11:15:00+01:00,63768.81
2023-01-02 11:30:00+01:00,64033.34
2023-01-02 11:45:00+01:00,63991.49
2023-01-02 12:00:00+01:00,64075.38
2023-01-02 12:15:00+01:00,64033.47
2023-01-02 12:30:00+01:00,64116.16
2023-01-02 12:45:00+01:00,64010.2
2023-01-02 13:00:00+01:00,64034.19
2023-01-02 13:15:00+01:00,63891.65
2023-01-02 13:30:00+01:00,63545.96
2023-01-02 13:45:00+01:00,63343.17
2023-01-02 14:00:00+01:00,63126.42
2023-01-02 14:15:00+01:00,62737.48
2023-01-02 14:30:00+01:00,62559.58
2023-01-02 14:45:00+01:00,62293.86
2023-01-02 15:00:00+01:00,62426.93
2023-01-02 15:15:00+01:00,62361.99
2023-01-02 15:30:00+01:00,62150.46
2023-01-02 15:45:00+01:00,62070.3
2023-01-02 16:00:00+01:00,61985.8
2023-01-02 16:15:00+01:00,62112.56
2023-01-02 16:30:00+01:00,62551.65
2023-01-02 16:45:00+01:00,62935.73
2023-01-02 17:00:00+01:00,63421.98
