utc_timestamp,DE_wind_offshore_forecast
2025-01-01 00:00:00+01:00,3742.06
2025-01-01 00:15:00+01:00,3756.45
2025-01-01 00:30:00+01:00,3763.86
2025-01-01 00:45:00+01:00,3776.26
2025-01-01 01:00:00+01:00,3784.38
2025-01-01 01:15:00+01:00,3788.99
2025-01-01 01:30:00+01:00,3799.61
2025-01-01 01:45:00+01:00,3807.3
2025-01-01 02:00:00+01:00,3815.35
2025-01-01 02:15:00+01:00,3821.93
2025-01-01 02:30:00+01:00,3829.48
2025-01-01 02:45:00+01:00,3838.0
2025-01-01 03:00:00+01:00,3368.08
2025-01-01 03:15:00+01:00,3342.95
2025-01-01 03:30:00+01:00,3317.82
2025-01-01 03:45:00+01:00,3318.7
2025-01-01 04:00:00+01:00,3282.07
2025-01-01 04:15:00+01:00,3236.93
2025-01-01 04:30:00+01:00,3191.77
2025-01-01 04:45:00+01:00,3143.6
2025-01-01 05:00:00+01:00,3093.88
2025-01-01 05:15:00+01:00,3075.67
2025-01-01 05:30:00+01:00,3059.47
2025-01-01 05:45:00+01:00,3055.32
2025-01-01 06:00:00+01:00,3001.48
2025-01-01 06:15:00+01:00,2982.76
2025-01-01 06:30:00+01:00,2960.02
2025-01-01 06:45:00+01:00,2948.26
2025-01-01 07:00:00+01:00,2931.99
2025-01-01 07:15:00+01:00,2899.31
2025-01-01 07:30:00+01:00,2859.59
2025-01-01 07:45:00+01:00,2821.84
2025-01-01 08:00:00+01:00,2779.39
2025-01-01 08:15:00+01:00,2746.89
2025-01-01 08:30:00+01:00,2706.36
2025-01-01 08:45:00+01:00,2664.85
2025-01-01 09:00:00+01:00,2621.3
2025-01-01 09:15:00+01:00,2599.38
2025-01-01 09:30:00+01:00,2557.45
2025-01-01 09:45:00+01:00,2537.51
2025-01-01 10:00:00+01:00,2527.17
2025-01-01 10:15:00+01:00,2528.96
2025-01-01 10:30:00+01:00,2525.73
2025-01-01 10:45:00+01:00,2521.5
2025-01-01 11:00:00+01:00,2511.61
2025-01-01 11:15:00+01:00,2503.65
2025-01-01 11:30:00+01:00,2501.72
2025-01-01 11:45:00+01:00,2496.83
2025-01-01 12:00:00+01:00,2505.14
2025-01-01 12:15:00+01:00,2570.2
2025-01-01 12:30:00+01:00,2603.27
2025-01-01 12:45:00+01:00,2631.33
2025-01-01 13:00:00+01:00,2683.76
2025-01-01 13:15:00+01:00,2772.7
2025-01-01 13:30:00+01:00,2810.6
2025-01-01 13:45:00+01:00,2880.47
2025-01-01 14:00:00+01:00,2988.43
2025-01-01 14:15:00+01:00,3139.44
2025-01-01 14:30:00+01:00,3351.44
