utc_timestamp,DE_wind_offshore_forecast
2022-01-01 00:00:00+01:00,5973.0
2022-01-01 00:15:00+01:00,5944.45
2022-01-01 00:30:00+01:00,5913.74
2022-01-01 00:45:00+01:00,5880.77
2022-01-01 01:00:00+01:00,5909.57
2022-01-01 01:15:00+01:00,5864.52
2022-01-01 01:30:00+01:00,5811.29
2022-01-01 01:45:00+01:00,5752.94
2022-01-01 02:00:00+01:00,5690.12
2022-01-01 02:15:00+01:00,5618.29
2022-01-01 02:30:00+01:00,5541.84
2022-01-01 02:45:00+01:00,5468.33
2022-01-01 03:00:00+01:00,5392.42
2022-01-01 03:15:00+01:00,5317.4
2022-01-01 03:30:00+01:00,5243.45
2022-01-01 03:45:00+01:00,5162.48
2022-01-01 04:00:00+01:00,5083.83
2022-01-01 04:15:00+01:00,5007.47
2022-01-01 04:30:00+01:00,4929.34
2022-01-01 04:45:00+01:00,4851.25
2022-01-01 05:00:00+01:00,4738.72
2022-01-01 05:15:00+01:00,4681.54
2022-01-01 05:30:00+01:00,4617.83
2022-01-01 05:45:00+01:00,4559.03
2022-01-01 06:00:00+01:00,4491.76
2022-01-01 06:15:00+01:00,4443.07
2022-01-01 06:30:00+01:00,4390.91
2022-01-01 06:45:00+01:00,4339.38
2022-01-01 07:00:00+01:00,4278.01
2022-01-01 07:15:00+01:00,4207.17
2022-01-01 07:30:00+01:00,4131.93
2022-01-01 07:45:00+01:00,4058.37
2022-01-01 08:00:00+01:00,3988.6
2022-01-01 08:15:00+01:00,3918.55
2022-01-01 08:30:00+01:00,3845.67
2022-01-01 08:45:00+01:00,3773.2
2022-01-01 09:00:00+01:00,3709.96
2022-01-01 09:15:00+01:00,3712.21
2022-01-01 09:30:00+01:00,3713.21
2022-01-01 09:45:00+01:00,3710.71
2022-01-01 10:00:00+01:00,3738.41
2022-01-01 10:15:00+01:00,3831.07
2022-01-01 10:30:00+01:00,3927.54
2022-01-01 10:45:00+01:00,4011.04
2022-01-01 11:00:00+01:00,4077.75
2022-01-01 11:15:00+01:00,4123.54
2022-01-01 11:30:00+01:00,4160.74
2022-01-01 11:45:00+01:00,4206.75
2022-01-01 12:00:00+01:00,4262.58
2022-01-01 12:15:00+01:00,4345.44
2022-01-01 12:30:00+01:00,4432.46
2022-01-01 12:45:00+01:00,4523.5
2022-01-01 13:00:00+01:00,4607.28
2022-01-01 13:15:00+01:00,4713.63
2022-01-01 13:30:00+01:00,4822.71
2022-01-01 13:45:00+01:00,4928.92
2022-01-01 14:00:00+01:00,5024.57
2022-01-01 14:15:00+01:00,5099.57
2022-01-01 14:30:00+01:00,5172.4
2022-01-01 14:45:00+01:00,5243.17
2022-01-01 15:00:00+01:00,5213.2
2022-01-01 15:15:00+01:00,5270.19
2022-01-01 15:30:00+01:00,5315.71
2022-01-01 15:45:00+01:00,5367.96
2022-01-01 16:00:00+01:00,5412.52
2022-01-01 16:15:00+01:00,5454.62
2022-01-01 16:30:00+01:00,5497.89
2022-01-01 16:45:00+01:00,5543.55
2022-01-01 17:00:00+01:00,5585.69
2022-01-01 17:15:00+01:00,5616.96
2022-01-01 17:30:00+01:00,5652.78
2022-01-01 17:45:00+01:00,5683.96
2022-01-01 18:00:00+01:00,5920.97
2022-01-01 18:15:00+01:00,5600.71
2022-01-01 18:30:00+01:00,5630.54
2022-01-01 18:45:00+01:00,5662.72
2022-01-01 19:00:00+01:00,5690.58
2022-01-01 19:15:00+01:00,5715.94
2022-01-01 19:30:00+01:00,5743.56
2022-01-01 19:45:00+01:00,5773.5
2022-01-01 20:00:00+01:00,5806.15
2022-01-01 20:15:00+01:00,5838.54
2022-01-01 20:30:00+01:00,5873.91
2022-01-01 20:45:00+01:00,5907.69
2022-01-01 21:00:00+01:00,5944.85
2022-01-01 21:15:00+01:00,5981.68
2022-01-01 21:30:00+01:00,6017.63
2022-01-01 21:45:00+01:00,6056.63
2022-01-01 22:00:00+01:00,6118.19
2022-01-01 22:15:00+01:00,6137.72
