utc_timestamp,DE_load_forecast
2017-01-01 00:00:00+01:00,40241.08
2017-01-01 00:15:00+01:00,39804.57
2017-01-01 00:30:00+01:00,39022.8
2017-01-01 00:45:00+01:00,38682.22
2017-01-01 01:00:00+01:00,38162.33
2017-01-01 01:15:00+01:00,37743.99
2017-01-01 01:30:00+01:00,37603.97
2017-01-01 01:45:00+01:00,37228.61
2017-01-01 02:00:00+01:00,36989.39
2017-01-01 02:15:00+01:00,37036.05
2017-01-01 02:30:00+01:00,36874.03
2017-01-01 02:45:00+01:00,36464.8
2017-01-01 03:00:00+01:00,36507.32
2017-01-01 03:15:00+01:00,36697.67
2017-01-01 03:30:00+01:00,36745.93
2017-01-01 03:45:00+01:00,36758.22
2017-01-01 04:00:00+01:00,36884.17
2017-01-01 04:15:00+01:00,36896.53
2017-01-01 04:30:00+01:00,36481.93
2017-01-01 04:45:00+01:00,36761.0
2017-01-01 05:00:00+01:00,36963.58
2017-01-01 05:15:00+01:00,36308.24
2017-01-01 05:30:00+01:00,36217.56
2017-01-01 05:45:00+01:00,35578.55
2017-01-01 06:00:00+01:00,35256.31
2017-01-01 06:15:00+01:00,34851.43
2017-01-01 06:30:00+01:00,34967.11
2017-01-01 06:45:00+01:00,34374.16
2017-01-01 07:00:00+01:00,36200.14
2017-01-01 07:15:00+01:00,36747.1
2017-01-01 07:30:00+01:00,36678.55
2017-01-01 07:45:00+01:00,37327.42
2017-01-01 08:00:00+01:00,39011.01
2017-01-01 08:15:00+01:00,39681.97
2017-01-01 08:30:00+01:00,39768.62
2017-01-01 08:45:00+01:00,40746.98
2017-01-01 09:00:00+01:00,42092.28
2017-01-01 09:15:00+01:00,42766.36
2017-01-01 09:30:00+01:00,43445.75
2017-01-01 09:45:00+01:00,44192.84
2017-01-01 10:00:00+01:00,44480.67
2017-01-01 10:15:00+01:00,46215.59
2017-01-01 10:30:00+01:00,46125.6
2017-01-01 10:45:00+01:00,47307.61
2017-01-01 11:00:00+01:00,47437.51
2017-01-01 11:15:00+01:00,48092.8
2017-01-01 11:30:00+01:00,48638.87
2017-01-01 11:45:00+01:00,49133.11
2017-01-01 12:00:00+01:00,48968.38
2017-01-01 12:15:00+01:00,48864.82
2017-01-01 12:30:00+01:00,48465.91
2017-01-01 12:45:00+01:00,47846.29
2017-01-01 13:00:00+01:00,47403.01
2017-01-01 13:15:00+01:00,47121.78
2017-01-01 13:30:00+01:00,46534.98
2017-01-01 13:45:00+01:00,46272.36
2017-01-01 14:00:00+01:00,45964.95
2017-01-01 14:15:00+01:00,45422.9
2017-01-01 14:30:00+01:00,46889.81
2017-01-01 14:45:00+01:00,45206.03
2017-01-01 15:00:00+01:00,46105.14
2017-01-01 15:15:00+01:00,45644.83
2017-01-01 15:30:00+01:00,45496.43
2017-01-01 15:45:00+01:00,46407.94
2017-01-01 16:00:00+01:00,46548.26
2017-01-01 16:15:00+01:00,47300.98
2017-01-01 16:30:00+01:00,48800.09
2017-01-01 16:45:00+01:00,48730.01
2017-01-01 17:00:00+01:00,50347.91
2017-01-01 17:15:00+01:00,50722.34
2017-01-01 17:30:00+01:00,51783.72
