utc_timestamp,DE_wind_offshore_forecast
2020-01-01 00:00:00+01:00,643.0
2020-01-01 00:15:00+01:00,697.45
2020-01-01 00:30:00+01:00,750.9
2020-01-01 00:45:00+01:00,803.33
2020-01-01 01:00:00+01:00,872.77
2020-01-01 01:15:00+01:00,980.77
2020-01-01 01:30:00+01:00,1092.79
2020-01-01 01:45:00+01:00,1205.49
2020-01-01 02:00:00+01:00,1322.17
2020-01-01 02:15:00+01:00,1432.5
2020-01-01 02:30:00+01:00,1546.84
2020-01-01 02:45:00+01:00,1667.24
2020-01-01 03:00:00+01:00,1771.68
2020-01-01 03:15:00+01:00,1864.87
2020-01-01 03:30:00+01:00,1934.05
2020-01-01 03:45:00+01:00,2004.35
2020-01-01 04:00:00+01:00,2063.64
2020-01-01 04:15:00+01:00,2083.54
2020-01-01 04:30:00+01:00,2100.43
2020-01-01 04:45:00+01:00,2118.8
2020-01-01 05:00:00+01:00,2129.18
2020-01-01 05:15:00+01:00,2115.93
2020-01-01 05:30:00+01:00,2102.68
2020-01-01 05:45:00+01:00,2089.79
2020-01-01 06:00:00+01:00,2069.9
2020-01-01 06:15:00+01:00,2047.78
2020-01-01 06:30:00+01:00,2021.65
2020-01-01 06:45:00+01:00,1993.97
2020-01-01 07:00:00+01:00,1980.29
2020-01-01 07:15:00+01:00,1998.41
2020-01-01 07:30:00+01:00,2011.52
2020-01-01 07:45:00+01:00,2030.2
2020-01-01 08:00:00+01:00,2052.88
2020-01-01 08:15:00+01:00,2094.92
2020-01-01 08:30:00+01:00,2129.95
2020-01-01 08:45:00+01:00,2157.94
2020-01-01 09:00:00+01:00,2197.91
2020-01-01 09:15:00+01:00,2245.46
2020-01-01 09:30:00+01:00,2293.0
2020-01-01 09:45:00+01:00,2343.72
2020-01-01 10:00:00+01:00,2400.43
2020-01-01 10:15:00+01:00,2456.36
2020-01-01 10:30:00+01:00,2522.28
2020-01-01 10:45:00+01:00,2608.2
2020-01-01 11:00:00+01:00,2686.11
2020-01-01 11:15:00+01:00,2775.46
2020-01-01 11:30:00+01:00,2863.82
2020-01-01 11:45:00+01:00,2955.3
2020-01-01 12:00:00+01:00,3042.77
2020-01-01 12:15:00+01:00,3118.56
2020-01-01 12:30:00+01:00,3192.34
2020-01-01 12:45:00+01:00,3266.77
2020-01-01 13:00:00+01:00,3334.19
2020-01-01 13:15:00+01:00,3375.61
2020-01-01 13:30:00+01:00,3417.03
2020-01-01 13:45:00+01:00,3460.99
2020-01-01 14:00:00+01:00,3495.94
2020-01-01 14:15:00+01:00,3531.31
2020-01-01 14:30:00+01:00,3568.69
2020-01-01 14:45:00+01:00,3605.77
2020-01-01 15:00:00+01:00,3642.85
2020-01-01 15:15:00+01:00,3682.71
2020-01-01 15:30:00+01:00,3728.57
2020-01-01 15:45:00+01:00,3767.9
2020-01-01 16:00:00+01:00,3811.23
2020-01-01 16:15:00+01:00,3844.63
2020-01-01 16:30:00+01:00,3883.04
2020-01-01 16:45:00+01:00,3915.68
