utc_timestamp,DE_wind_onshore_actual
2016-01-01 00:00:00+01:00,6855.93
2016-01-01 00:15:00+01:00,6646.22
2016-01-01 00:30:00+01:00,6515.01
2016-01-01 00:45:00+01:00,6432.93
2016-01-01 01:00:00+01:00,6442.84
2016-01-01 01:15:00+01:00,6383.85
2016-01-01 01:30:00+01:00,6424.94
2016-01-01 01:45:00+01:00,6451.73
2016-01-01 02:00:00+01:00,6455.99
2016-01-01 02:15:00+01:00,6429.91
2016-01-01 02:30:00+01:00,6403.28
2016-01-01 02:45:00+01:00,6426.89
2016-01-01 03:00:00+01:00,6467.34
2016-01-01 03:15:00+01:00,6547.22
2016-01-01 03:30:00+01:00,6563.43
2016-01-01 03:45:00+01:00,6561.55
2016-01-01 04:00:00+01:00,6571.74
2016-01-01 04:15:00+01:00,6572.86
2016-01-01 04:30:00+01:00,6543.85
2016-01-01 04:45:00+01:00,6389.87
2016-01-01 05:00:00+01:00,6118.72
2016-01-01 05:15:00+01:00,5907.84
2016-01-01 05:30:00+01:00,5748.27
2016-01-01 05:45:00+01:00,5708.23
2016-01-01 06:00:00+01:00,5606.75
2016-01-01 06:15:00+01:00,5441.89
2016-01-01 06:30:00+01:00,5226.01
2016-01-01 06:45:00+01:00,5087.34
2016-01-01 07:00:00+01:00,4901.27
2016-01-01 07:15:00+01:00,4770.73
2016-01-01 07:30:00+01:00,4646.95
2016-01-01 07:45:00+01:00,4494.36
2016-01-01 08:00:00+01:00,4293.62
2016-01-01 08:15:00+01:00,4081.12
2016-01-01 08:30:00+01:00,3924.91
2016-01-01 08:45:00+01:00,3769.17
2016-01-01 09:00:00+01:00,3593.38
2016-01-01 09:15:00+01:00,3383.96
2016-01-01 09:30:00+01:00,3175.2
2016-01-01 09:45:00+01:00,3004.55
2016-01-01 10:00:00+01:00,2794.79
2016-01-01 10:15:00+01:00,2538.78
2016-01-01 10:30:00+01:00,2316.52
2016-01-01 10:45:00+01:00,2062.94
2016-01-01 11:00:00+01:00,1864.7
2016-01-01 11:15:00+01:00,1718.81
2016-01-01 11:30:00+01:00,1539.0
2016-01-01 11:45:00+01:00,1360.53
2016-01-01 12:00:00+01:00,1242.08
2016-01-01 12:15:00+01:00,1138.78
2016-01-01 12:30:00+01:00,1050.68
2016-01-01 12:45:00+01:00,944.96
2016-01-01 13:00:00+01:00,845.32
2016-01-01 13:15:00+01:00,710.0
2016-01-01 13:30:00+01:00,608.54
2016-01-01 13:45:00+01:00,541.41
2016-01-01 14:00:00+01:00,506.46
2016-01-01 14:15:00+01:00,440.46
2016-01-01 14:30:00+01:00,395.49
2016-01-01 14:45:00+01:00,370.14
2016-01-01 15:00:00+01:00,362.3
2016-01-01 15:15:00+01:00,367.74
