utc_timestamp,DE_wind_offshore_actual
2022-01-01 00:00:00+01:00,6131.75
2022-01-01 00:15:00+01:00,6038.4
2022-01-01 00:30:00+01:00,5960.76
2022-01-01 00:45:00+01:00,5770.93
2022-01-01 01:00:00+01:00,5688.46
2022-01-01 01:15:00+01:00,5794.97
2022-01-01 01:30:00+01:00,5775.04
2022-01-01 01:45:00+01:00,5842.72
2022-01-01 02:00:00+01:00,5699.06
2022-01-01 02:15:00+01:00,5747.77
2022-01-01 02:30:00+01:00,5410.18
2022-01-01 02:45:00+01:00,5335.4
2022-01-01 03:00:00+01:00,5304.83
2022-01-01 03:15:00+01:00,5265.92
2022-01-01 03:30:00+01:00,5353.33
2022-01-01 03:45:00+01:00,5607.08
2022-01-01 04:00:00+01:00,5592.46
2022-01-01 04:15:00+01:00,5693.69
2022-01-01 04:30:00+01:00,5695.74
2022-01-01 04:45:00+01:00,5363.84
2022-01-01 05:00:00+01:00,5018.59
2022-01-01 05:15:00+01:00,4645.09
2022-01-01 05:30:00+01:00,4321.51
2022-01-01 05:45:00+01:00,4139.06
2022-01-01 06:00:00+01:00,4105.94
2022-01-01 06:15:00+01:00,4330.5
2022-01-01 06:30:00+01:00,4635.3
2022-01-01 06:45:00+01:00,4986.52
2022-01-01 07:00:00+01:00,5035.42
2022-01-01 07:15:00+01:00,4950.28
2022-01-01 07:30:00+01:00,4826.23
2022-01-01 07:45:00+01:00,4588.95
2022-01-01 08:00:00+01:00,4511.83
2022-01-01 08:15:00+01:00,4105.17
2022-01-01 08:30:00+01:00,3920.79
2022-01-01 08:45:00+01:00,4149.88
2022-01-01 09:00:00+01:00,4261.08
2022-01-01 09:15:00+01:00,4313.08
2022-01-01 09:30:00+01:00,4252.81
2022-01-01 09:45:00+01:00,4028.84
2022-01-01 10:00:00+01:00,4036.39
2022-01-01 10:15:00+01:00,4060.99
2022-01-01 10:30:00+01:00,4128.84
2022-01-01 10:45:00+01:00,3977.62
2022-01-01 11:00:00+01:00,3922.71
2022-01-01 11:15:00+01:00,4076.82
2022-01-01 11:30:00+01:00,4411.39
2022-01-01 11:45:00+01:00,4648.9
2022-01-01 12:00:00+01:00,4591.64
2022-01-01 12:15:00+01:00,4841.61
2022-01-01 12:30:00+01:00,5185.7
2022-01-01 12:45:00+01:00,5360.29
2022-01-01 13:00:00+01:00,5378.57
2022-01-01 13:15:00+01:00,5444.66
2022-01-01 13:30:00+01:00,5562.44
2022-01-01 13:45:00+01:00,5724.06
2022-01-01 14:00:00+01:00,5810.44
2022-01-01 14:15:00+01:00,5858.98
2022-01-01 14:30:00+01:00,5909.73
2022-01-01 14:45:00+01:00,5978.41
2022-01-01 15:00:00+01:00,6020.25
2022-01-01 15:15:00+01:00,6029.17
2022-01-01 15:30:00+01:00,6037.55
2022-01-01 15:45:00+01:00,6065.55
2022-01-01 16:00:00+01:00,6075.33
2022-01-01 16:15:00+01:00,6103.5
2022-01-01 16:30:00+01:00,6115.19
2022-01-01 16:45:00+01:00,6132.21
2022-01-01 17:00:00+01:00,6151.82
2022-01-01 17:15:00+01:00,6090.87
2022-01-01 17:30:00+01:00,6034.29
2022-01-01 17:45:00+01:00,6042.53
2022-01-01 18:00:00+01:00,6052.45
2022-01-01 18:15:00+01:00,6038.06
2022-01-01 18:30:00+01:00,6043.76
2022-01-01 18:45:00+01:00,6060.39
2022-01-01 19:00:00+01:00,6071.34
2022-01-01 19:15:00+01:00,6084.72
2022-01-01 19:30:00+01:00,6089.13
2022-01-01 19:45:00+01:00,6098.5
2022-01-01 20:00:00+01:00,6138.64
2022-01-01 20:15:00+01:00,6190.32
2022-01-01 20:30:00+01:00,6271.94
2022-01-01 20:45:00+01:00,6329.31
2022-01-01 21:00:00+01:00,6398.63
2022-01-01 21:15:00+01:00,6460.92
2022-01-01 21:30:00+01:00,6498.19
2022-01-01 21:45:00+01:00,6534.72
2022-01-01 22:00:00+01:00,6662.55
2022-01-01 22:15:00+01:00,6725.24
2022-01-01 22:30:00+01:00,6775.32
2022-01-01 22:45:00+01:00,6809.92
2022-01-01 23:00:00+01:00,6837.94
2022-01-01 23:15:00+01:00,6946.32
2022-01-01 23:30:00+01:00,6978.69
2022-01-01 23:45:00+01:00,6968.13
2022-01-02 00:00:00+01:00,6933.58
2022-01-02 00:15:00+01:00,6944.71
2022-01-02 00:30:00+01:00,6960.12
2022-01-02 00:45:00+01:00,6935.29
2022-01-02 01:00:00+01:00,6893.77
2022-01-02 01:15:00+01:00,6823.27
2022-01-02 01:30:00+01:00,6789.74
2022-01-02 01:45:00+01:00,6833.48
2022-01-02 02:00:00+01:00,6867.01
2022-01-02 02:15:00+01:00,6816.78
2022-01-02 02:30:00+01:00,6735.66
2022-01-02 02:45:00+01:00,6715.4
2022-01-02 03:00:00+01:00,6303.29
2022-01-02 03:15:00+01:00,6311.56
2022-01-02 03:30:00+01:00,6245.83
2022-01-02 03:45:00+01:00,6235.63
2022-01-02 04:00:00+01:00,6087.35
2022-01-02 04:15:00+01:00,6088.77
2022-01-02 04:30:00+01:00,6048.52
2022-01-02 04:45:00+01:00,5923.66
2022-01-02 05:00:00+01:00,6212.28
2022-01-02 05:15:00+01:00,6317.0
2022-01-02 05:30:00+01:00,6483.65
2022-01-02 05:45:00+01:00,6243.4
2022-01-02 06:00:00+01:00,6145.22
2022-01-02 06:15:00+01:00,5912.3
2022-01-02 06:30:00+01:00,6091.98
2022-01-02 06:45:00+01:00,5852.7
2022-01-02 07:00:00+01:00,5490.68
2022-01-02 07:15:00+01:00,5390.69
2022-01-02 07:30:00+01:00,5238.62
2022-01-02 07:45:00+01:00,5387.47
2022-01-02 08:00:00+01:00,5683.82
2022-01-02 08:15:00+01:00,5710.57
2022-01-02 08:30:00+01:00,5616.25
2022-01-02 08:45:00+01:00,5472.18
2022-01-02 09:00:00+01:00,5252.6
2022-01-02 09:15:00+01:00,5228.87
2022-01-02 09:30:00+01:00,5035.02
2022-01-02 09:45:00+01:00,4877.11
2022-01-02 10:00:00+01:00,5290.24
2022-01-02 10:15:00+01:00,5459.38
2022-01-02 10:30:00+01:00,5397.33
2022-01-02 10:45:00+01:00,5576.27
2022-01-02 11:00:00+01:00,5801.21
2022-01-02 11:15:00+01:00,6043.67
2022-01-02 11:30:00+01:00,6219.21
2022-01-02 11:45:00+01:00,6401.3
2022-01-02 12:00:00+01:00,6490.08
2022-01-02 12:15:00+01:00,6619.66
2022-01-02 12:30:00+01:00,6307.59
2022-01-02 12:45:00+01:00,5897.7
2022-01-02 13:00:00+01:00,5820.73
2022-01-02 13:15:00+01:00,6017.18
2022-01-02 13:30:00+01:00,6049.5
2022-01-02 13:45:00+01:00,6037.27
2022-01-02 14:00:00+01:00,5968.63
2022-01-02 14:15:00+01:00,5612.63
2022-01-02 14:30:00+01:00,5510.14
2022-01-02 14:45:00+01:00,5629.88
2022-01-02 15:00:00+01:00,5634.18
2022-01-02 15:15:00+01:00,5717.69
2022-01-02 15:30:00+01:00,5864.58
2022-01-02 15:45:00+01:00,6092.91
2022-01-02 16:00:00+01:00,6317.08
2022-01-02 16:15:00+01:00,6284.0
2022-01-02 16:30:00+01:00,6245.73
2022-01-02 16:45:00+01:00,6365.1
2022-01-02 17:00:00+01:00,6362.95
2022-01-02 17:15:00+01:00,6299.23
2022-01-02 17:30:00+01:00,6330.46
2022-01-02 17:45:00+01:00,6452.86
2022-01-02 18:00:00+01:00,6465.59
2022-01-02 18:15:00+01:00,6567.02
2022-01-02 18:30:00+01:00,6572.59
2022-01-02 18:45:00+01:00,6551.37
2022-01-02 19:00:00+01:00,6618.33
2022-01-02 19:15:00+01:00,6781.42
2022-01-02 19:30:00+01:00,6715.77
2022-01-02 19:45:00+01:00,6815.71
2022-01-02 20:00:00+01:00,6848.33
2022-01-02 20:15:00+01:00,7025.9
2022-01-02 20:30:00+01:00,7031.42
2022-01-02 20:45:00+01:00,6906.16
2022-01-02 21:00:00+01:00,6875.74
2022-01-02 21:15:00+01:00,6770.78
2022-01-02 21:30:00+01:00,6603.85
2022-01-02 21:45:00+01:00,6470.74
2022-01-02 22:00:00+01:00,6272.69
2022-01-02 22:15:00+01:00,6111.63
2022-01-02 22:30:00+01:00,5958.29
2022-01-02 22:45:00+01:00,5805.28
2022-01-02 23:00:00+01:00,5700.67
2022-01-02 23:15:00+01:00,5834.14
2022-01-02 23:30:00+01:00,5981.62
2022-01-02 23:45:00+01:00,6359.06
2022-01-03 00:00:00+01:00,6188.09
2022-01-03 00:15:00+01:00,6224.19
2022-01-03 00:30:00+01:00,6273.64
2022-01-03 00:45:00+01:00,6329.57
2022-01-03 01:00:00+01:00,6233.37
2022-01-03 01:15:00+01:00,6042.04
2022-01-03 01:30:00+01:00,6014.06
2022-01-03 01:45:00+01:00,5902.4
2022-01-03 02:00:00+01:00,5689.12
2022-01-03 02:15:00+01:00,5733.08
2022-01-03 02:30:00+01:00,5738.52
2022-01-03 02:45:00+01:00,5659.22
2022-01-03 03:00:00+01:00,5714.27
2022-01-03 03:15:00+01:00,6027.77
2022-01-03 03:30:00+01:00,5624.12
2022-01-03 03:45:00+01:00,5487.53
2022-01-03 04:00:00+01:00,5531.34
2022-01-03 04:15:00+01:00,5746.95
2022-01-03 04:30:00+01:00,5820.25
2022-01-03 04:45:00+01:00,6025.72
2022-01-03 05:00:00+01:00,6216.53
2022-01-03 05:15:00+01:00,6172.21
2022-01-03 05:30:00+01:00,5980.61
2022-01-03 05:45:00+01:00,5996.67
2022-01-03 06:00:00+01:00,6242.36
2022-01-03 06:15:00+01:00,6231.89
2022-01-03 06:30:00+01:00,6217.16
2022-01-03 06:45:00+01:00,6017.65
2022-01-03 07:00:00+01:00,6057.34
2022-01-03 07:15:00+01:00,6055.46
2022-01-03 07:30:00+01:00,6051.4
2022-01-03 07:45:00+01:00,6068.55
2022-01-03 08:00:00+01:00,6044.24
2022-01-03 08:15:00+01:00,6069.42
2022-01-03 08:30:00+01:00,6054.45
2022-01-03 08:45:00+01:00,6076.2
2022-01-03 09:00:00+01:00,6075.08
2022-01-03 09:15:00+01:00,6090.2
2022-01-03 09:30:00+01:00,6104.51
2022-01-03 09:45:00+01:00,5826.08
2022-01-03 10:00:00+01:00,5661.93
2022-01-03 10:15:00+01:00,5652.03
2022-01-03 10:30:00+01:00,5648.28
2022-01-03 10:45:00+01:00,5662.63
2022-01-03 11:00:00+01:00,5656.49
2022-01-03 11:15:00+01:00,5634.91
2022-01-03 11:30:00+01:00,5645.4
2022-01-03 11:45:00+01:00,5638.0
2022-01-03 12:00:00+01:00,5626.66
2022-01-03 12:15:00+01:00,5633.27
2022-01-03 12:30:00+01:00,5634.02
2022-01-03 12:45:00+01:00,5629.91
2022-01-03 13:00:00+01:00,5627.81
2022-01-03 13:15:00+01:00,5639.13
