utc_timestamp,DE_wind_onshore_actual
2019-01-01 00:00:00+01:00,19300.12
2019-01-01 00:15:00+01:00,20021.45
2019-01-01 00:30:00+01:00,20775.91
2019-01-01 00:45:00+01:00,21160.36
2019-01-01 01:00:00+01:00,21522.01
2019-01-01 01:15:00+01:00,22047.25
2019-01-01 01:30:00+01:00,22619.29
2019-01-01 01:45:00+01:00,23001.1
2019-01-01 02:00:00+01:00,23041.8
2019-01-01 02:15:00+01:00,23315.76
2019-01-01 02:30:00+01:00,22988.66
2019-01-01 02:45:00+01:00,23327.16
2019-01-01 03:00:00+01:00,23991.22
2019-01-01 03:15:00+01:00,24249.14
2019-01-01 03:30:00+01:00,24697.63
2019-01-01 03:45:00+01:00,24949.2
2019-01-01 04:00:00+01:00,25801.0
2019-01-01 04:15:00+01:00,26162.51
2019-01-01 04:30:00+01:00,26522.21
2019-01-01 04:45:00+01:00,26795.52
2019-01-01 05:00:00+01:00,27570.26
2019-01-01 05:15:00+01:00,27805.8
2019-01-01 05:30:00+01:00,28060.67
2019-01-01 05:45:00+01:00,28155.23
2019-01-01 06:00:00+01:00,29205.12
2019-01-01 06:15:00+01:00,29540.35
2019-01-01 06:30:00+01:00,29911.91
2019-01-01 06:45:00+01:00,30098.47
2019-01-01 07:00:00+01:00,30164.33
2019-01-01 07:15:00+01:00,30373.1
2019-01-01 07:30:00+01:00,30509.55
2019-01-01 07:45:00+01:00,30476.6
2019-01-01 08:00:00+01:00,30822.53
2019-01-01 08:15:00+01:00,30919.96
2019-01-01 08:30:00+01:00,30912.89
2019-01-01 08:45:00+01:00,31181.03
2019-01-01 09:00:00+01:00,31064.66
2019-01-01 09:15:00+01:00,30987.87
2019-01-01 09:30:00+01:00,30583.38
2019-01-01 09:45:00+01:00,30907.63
2019-01-01 10:00:00+01:00,31273.1
2019-01-01 10:15:00+01:00,31480.45
2019-01-01 10:30:00+01:00,31848.59
2019-01-01 10:45:00+01:00,32150.59
2019-01-01 11:00:00+01:00,32620.97
2019-01-01 11:15:00+01:00,32864.55
2019-01-01 11:30:00+01:00,33189.48
2019-01-01 11:45:00+01:00,33400.15
2019-01-01 12:00:00+01:00,33371.6
2019-01-01 12:15:00+01:00,33420.63
2019-01-01 12:30:00+01:00,33655.76
2019-01-01 12:45:00+01:00,33847.48
2019-01-01 13:00:00+01:00,34067.71
2019-01-01 13:15:00+01:00,34179.78
2019-01-01 13:30:00+01:00,34312.18
2019-01-01 13:45:00+01:00,34617.52
2019-01-01 14:00:00+01:00,34660.5
2019-01-01 14:15:00+01:00,34603.94
2019-01-01 14:30:00+01:00,34915.22
2019-01-01 14:45:00+01:00,34870.48
2019-01-01 15:00:00+01:00,34335.87
2019-01-01 15:15:00+01:00,34374.59
2019-01-01 15:30:00+01:00,34798.14
2019-01-01 15:45:00+01:00,35331.18
2019-01-01 16:00:00+01:00,35731.69
2019-01-01 16:15:00+01:00,35811.17
2019-01-01 16:30:00+01:00,35629.88
2019-01-01 16:45:00+01:00,35770.96
2019-01-01 17:00:00+01:00,36026.71
2019-01-01 17:15:00+01:00,36326.61
2019-01-01 17:30:00+01:00,36366.55
2019-01-01 17:45:00+01:00,36303.26
2019-01-01 18:00:00+01:00,36314.77
2019-01-01 18:15:00+01:00,36358.34
2019-01-01 18:30:00+01:00,36507.29
2019-01-01 18:45:00+01:00,36409.09
2019-01-01 19:00:00+01:00,36070.25
2019-01-01 19:15:00+01:00,35965.6
2019-01-01 19:30:00+01:00,36114.26
2019-01-01 19:45:00+01:00,36134.31
2019-01-01 20:00:00+01:00,36210.85
2019-01-01 20:15:00+01:00,36036.02
2019-01-01 20:30:00+01:00,35960.48
2019-01-01 20:45:00+01:00,35856.56
2019-01-01 21:00:00+01:00,36067.83
2019-01-01 21:15:00+01:00,36064.39
2019-01-01 21:30:00+01:00,35841.02
2019-01-01 21:45:00+01:00,35670.03
2019-01-01 22:00:00+01:00,34605.39
2019-01-01 22:15:00+01:00,34859.68
2019-01-01 22:30:00+01:00,34843.26
2019-01-01 22:45:00+01:00,35162.95
2019-01-01 23:00:00+01:00,35121.38
2019-01-01 23:15:00+01:00,35054.53
2019-01-01 23:30:00+01:00,34518.86
2019-01-01 23:45:00+01:00,34608.54
2019-01-02 00:00:00+01:00,34039.24
2019-01-02 00:15:00+01:00,33434.22
2019-01-02 00:30:00+01:00,33159.62
2019-01-02 00:45:00+01:00,32747.21
2019-01-02 01:00:00+01:00,32124.83
2019-01-02 01:15:00+01:00,32384.65
2019-01-02 01:30:00+01:00,32097.35
2019-01-02 01:45:00+01:00,31862.42
2019-01-02 02:00:00+01:00,31362.24
2019-01-02 02:15:00+01:00,31140.81
2019-01-02 02:30:00+01:00,30872.23
2019-01-02 02:45:00+01:00,30420.95
2019-01-02 03:00:00+01:00,30103.71
2019-01-02 03:15:00+01:00,29906.91
2019-01-02 03:30:00+01:00,29898.7
2019-01-02 03:45:00+01:00,29842.48
2019-01-02 04:00:00+01:00,29966.77
2019-01-02 04:15:00+01:00,30108.53
2019-01-02 04:30:00+01:00,30280.96
2019-01-02 04:45:00+01:00,30062.58
2019-01-02 05:00:00+01:00,30402.68
2019-01-02 05:15:00+01:00,30505.54
2019-01-02 05:30:00+01:00,30873.15
2019-01-02 05:45:00+01:00,30968.33
2019-01-02 06:00:00+01:00,31233.63
2019-01-02 06:15:00+01:00,31239.03
