utc_timestamp,DE_wind_offshore_actual
2018-01-01 00:00:00+01:00,2968.86
2018-01-01 00:15:00+01:00,2988.27
2018-01-01 00:30:00+01:00,2916.63
2018-01-01 00:45:00+01:00,2782.93
2018-01-01 01:00:00+01:00,2895.44
2018-01-01 01:15:00+01:00,3005.0
2018-01-01 01:30:00+01:00,3032.22
2018-01-01 01:45:00+01:00,3059.01
2018-01-01 02:00:00+01:00,3088.5
2018-01-01 02:15:00+01:00,3092.2
2018-01-01 02:30:00+01:00,3101.78
2018-01-01 02:45:00+01:00,3089.81
2018-01-01 03:00:00+01:00,3083.9
2018-01-01 03:15:00+01:00,3130.75
2018-01-01 03:30:00+01:00,3149.3
2018-01-01 03:45:00+01:00,3173.64
2018-01-01 04:00:00+01:00,3214.81
2018-01-01 04:15:00+01:00,3205.54
2018-01-01 04:30:00+01:00,3188.43
2018-01-01 04:45:00+01:00,3228.8
2018-01-01 05:00:00+01:00,3281.98
2018-01-01 05:15:00+01:00,3284.22
2018-01-01 05:30:00+01:00,3272.13
2018-01-01 05:45:00+01:00,3276.2
2018-01-01 06:00:00+01:00,3291.39
2018-01-01 06:15:00+01:00,3288.77
2018-01-01 06:30:00+01:00,3284.2
2018-01-01 06:45:00+01:00,3288.87
2018-01-01 07:00:00+01:00,3278.15
2018-01-01 07:15:00+01:00,3278.87
2018-01-01 07:30:00+01:00,3283.38
2018-01-01 07:45:00+01:00,3274.77
2018-01-01 08:00:00+01:00,3278.5
2018-01-01 08:15:00+01:00,3285.39
2018-01-01 08:30:00+01:00,3284.03
2018-01-01 08:45:00+01:00,3279.91
2018-01-01 09:00:00+01:00,3280.83
2018-01-01 09:15:00+01:00,3269.98
2018-01-01 09:30:00+01:00,3270.14
2018-01-01 09:45:00+01:00,3275.51
2018-01-01 10:00:00+01:00,3192.13
2018-01-01 10:15:00+01:00,3206.39
2018-01-01 10:30:00+01:00,3182.96
2018-01-01 10:45:00+01:00,3185.38
2018-01-01 11:00:00+01:00,3248.61
2018-01-01 11:15:00+01:00,3285.05
2018-01-01 11:30:00+01:00,3257.67
2018-01-01 11:45:00+01:00,3207.12
2018-01-01 12:00:00+01:00,3283.03
2018-01-01 12:15:00+01:00,3286.35
2018-01-01 12:30:00+01:00,3292.72
2018-01-01 12:45:00+01:00,3276.58
2018-01-01 13:00:00+01:00,3280.97
2018-01-01 13:15:00+01:00,3281.77
2018-01-01 13:30:00+01:00,3284.74
2018-01-01 13:45:00+01:00,3283.76
2018-01-01 14:00:00+01:00,3286.68
2018-01-01 14:15:00+01:00,3283.05
2018-01-01 14:30:00+01:00,3269.38
2018-01-01 14:45:00+01:00,3268.17
2018-01-01 15:00:00+01:00,4038.03
2018-01-01 15:15:00+01:00,4265.13
2018-01-01 15:30:00+01:00,4312.78
2018-01-01 15:45:00+01:00,4295.92
2018-01-01 16:00:00+01:00,4197.56
2018-01-01 16:15:00+01:00,4062.31
2018-01-01 16:30:00+01:00,3938.26
2018-01-01 16:45:00+01:00,3793.12
2018-01-01 17:00:00+01:00,3693.25
2018-01-01 17:15:00+01:00,3760.78
2018-01-01 17:30:00+01:00,3674.13
2018-01-01 17:45:00+01:00,3594.61
2018-01-01 18:00:00+01:00,3405.96
2018-01-01 18:15:00+01:00,3281.44
2018-01-01 18:30:00+01:00,3171.5
2018-01-01 18:45:00+01:00,3136.35
2018-01-01 19:00:00+01:00,3132.33
2018-01-01 19:15:00+01:00,3110.28
2018-01-01 19:30:00+01:00,3083.25
2018-01-01 19:45:00+01:00,3064.82
2018-01-01 20:00:00+01:00,3006.52
2018-01-01 20:15:00+01:00,2914.4
2018-01-01 20:30:00+01:00,2822.72
2018-01-01 20:45:00+01:00,2663.02
2018-01-01 21:00:00+01:00,2620.99
2018-01-01 21:15:00+01:00,2518.01
2018-01-01 21:30:00+01:00,2527.63
2018-01-01 21:45:00+01:00,2532.34
2018-01-01 22:00:00+01:00,2448.09
2018-01-01 22:15:00+01:00,2382.75
2018-01-01 22:30:00+01:00,2257.88
2018-01-01 22:45:00+01:00,2271.62
2018-01-01 23:00:00+01:00,2220.47
2018-01-01 23:15:00+01:00,2026.51
2018-01-01 23:30:00+01:00,1851.82
2018-01-01 23:45:00+01:00,1652.4
2018-01-02 00:00:00+01:00,1495.27
2018-01-02 00:15:00+01:00,1487.6
2018-01-02 00:30:00+01:00,1534.91
2018-01-02 00:45:00+01:00,1538.92
2018-01-02 01:00:00+01:00,1599.93
2018-01-02 01:15:00+01:00,1603.69
2018-01-02 01:30:00+01:00,1624.08
2018-01-02 01:45:00+01:00,1606.6
2018-01-02 02:00:00+01:00,1541.13
2018-01-02 02:15:00+01:00,1512.16
2018-01-02 02:30:00+01:00,1503.17
2018-01-02 02:45:00+01:00,1563.52
2018-01-02 03:00:00+01:00,1632.84
2018-01-02 03:15:00+01:00,1704.0
2018-01-02 03:30:00+01:00,1710.13
2018-01-02 03:45:00+01:00,1742.98
2018-01-02 04:00:00+01:00,1759.56
2018-01-02 04:15:00+01:00,1833.88
2018-01-02 04:30:00+01:00,1811.12
2018-01-02 04:45:00+01:00,1822.83
2018-01-02 05:00:00+01:00,1890.85
2018-01-02 05:15:00+01:00,1913.33
2018-01-02 05:30:00+01:00,1910.79
2018-01-02 05:45:00+01:00,2007.38
2018-01-02 06:00:00+01:00,2060.21
2018-01-02 06:15:00+01:00,2025.12
2018-01-02 06:30:00+01:00,2136.7
2018-01-02 06:45:00+01:00,2419.39
2018-01-02 07:00:00+01:00,2215.38
2018-01-02 07:15:00+01:00,2082.47
2018-01-02 07:30:00+01:00,2124.78
2018-01-02 07:45:00+01:00,2142.41
2018-01-02 08:00:00+01:00,2129.59
2018-01-02 08:15:00+01:00,2160.93
2018-01-02 08:30:00+01:00,2201.79
2018-01-02 08:45:00+01:00,2145.39
2018-01-02 09:00:00+01:00,1981.43
2018-01-02 09:15:00+01:00,1833.39
2018-01-02 09:30:00+01:00,1953.89
2018-01-02 09:45:00+01:00,1976.32
2018-01-02 10:00:00+01:00,1836.59
2018-01-02 10:15:00+01:00,1781.06
2018-01-02 10:30:00+01:00,1689.55
2018-01-02 10:45:00+01:00,1719.79
2018-01-02 11:00:00+01:00,1970.76
2018-01-02 11:15:00+01:00,2133.1
2018-01-02 11:30:00+01:00,2348.47
2018-01-02 11:45:00+01:00,2609.97
2018-01-02 12:00:00+01:00,2684.36
2018-01-02 12:15:00+01:00,2739.01
2018-01-02 12:30:00+01:00,2681.55
2018-01-02 12:45:00+01:00,2772.28
2018-01-02 13:00:00+01:00,2733.63
2018-01-02 13:15:00+01:00,2617.32
2018-01-02 13:30:00+01:00,2473.2
2018-01-02 13:45:00+01:00,2444.22
2018-01-02 14:00:00+01:00,2349.23
2018-01-02 14:15:00+01:00,2248.33
2018-01-02 14:30:00+01:00,2276.76
2018-01-02 14:45:00+01:00,2261.29
