utc_timestamp,DE_wind_offshore_actual
2021-01-01 00:00:00+01:00,339.92
2021-01-01 00:15:00+01:00,352.09
2021-01-01 00:30:00+01:00,404.98
2021-01-01 00:45:00+01:00,435.38
2021-01-01 01:00:00+01:00,422.82
2021-01-01 01:15:00+01:00,411.62
2021-01-01 01:30:00+01:00,380.83
2021-01-01 01:45:00+01:00,361.94
2021-01-01 02:00:00+01:00,319.51
2021-01-01 02:15:00+01:00,304.05
2021-01-01 02:30:00+01:00,292.36
2021-01-01 02:45:00+01:00,304.5
2021-01-01 03:00:00+01:00,307.36
2021-01-01 03:15:00+01:00,310.14
2021-01-01 03:30:00+01:00,323.87
2021-01-01 03:45:00+01:00,336.21
2021-01-01 04:00:00+01:00,306.44
2021-01-01 04:15:00+01:00,300.44
2021-01-01 04:30:00+01:00,293.23
2021-01-01 04:45:00+01:00,285.68
2021-01-01 05:00:00+01:00,346.52
2021-01-01 05:15:00+01:00,410.63
2021-01-01 05:30:00+01:00,470.65
2021-01-01 05:45:00+01:00,499.31
2021-01-01 06:00:00+01:00,527.7
2021-01-01 06:15:00+01:00,552.99
2021-01-01 06:30:00+01:00,514.56
2021-01-01 06:45:00+01:00,445.14
2021-01-01 07:00:00+01:00,419.53
2021-01-01 07:15:00+01:00,399.34
2021-01-01 07:30:00+01:00,383.21
2021-01-01 07:45:00+01:00,354.51
2021-01-01 08:00:00+01:00,382.33
2021-01-01 08:15:00+01:00,375.79
2021-01-01 08:30:00+01:00,348.19
2021-01-01 08:45:00+01:00,332.39
2021-01-01 09:00:00+01:00,270.05
2021-01-01 09:15:00+01:00,225.51
2021-01-01 09:30:00+01:00,217.84
2021-01-01 09:45:00+01:00,279.39
2021-01-01 10:00:00+01:00,392.32
2021-01-01 10:15:00+01:00,454.44
2021-01-01 10:30:00+01:00,463.89
2021-01-01 10:45:00+01:00,476.99
2021-01-01 11:00:00+01:00,488.93
2021-01-01 11:15:00+01:00,515.58
2021-01-01 11:30:00+01:00,603.96
2021-01-01 11:45:00+01:00,621.07
2021-01-01 12:00:00+01:00,618.6
2021-01-01 12:15:00+01:00,641.85
2021-01-01 12:30:00+01:00,698.47
2021-01-01 12:45:00+01:00,715.66
2021-01-01 13:00:00+01:00,768.21
2021-01-01 13:15:00+01:00,812.87
2021-01-01 13:30:00+01:00,892.22
2021-01-01 13:45:00+01:00,871.9
2021-01-01 14:00:00+01:00,819.56
2021-01-01 14:15:00+01:00,918.38
2021-01-01 14:30:00+01:00,813.09
2021-01-01 14:45:00+01:00,650.49
2021-01-01 15:00:00+01:00,605.58
2021-01-01 15:15:00+01:00,652.66
2021-01-01 15:30:00+01:00,717.9
2021-01-01 15:45:00+01:00,696.09
2021-01-01 16:00:00+01:00,733.83
2021-01-01 16:15:00+01:00,844.61
2021-01-01 16:30:00+01:00,856.7
2021-01-01 16:45:00+01:00,893.79
2021-01-01 17:00:00+01:00,840.37
2021-01-01 17:15:00+01:00,781.96
2021-01-01 17:30:00+01:00,712.11
2021-01-01 17:45:00+01:00,671.54
2021-01-01 18:00:00+01:00,652.03
2021-01-01 18:15:00+01:00,653.02
2021-01-01 18:30:00+01:00,686.95
2021-01-01 18:45:00+01:00,808.76
2021-01-01 19:00:00+01:00,751.67
2021-01-01 19:15:00+01:00,746.56
2021-01-01 19:30:00+01:00,794.37
2021-01-01 19:45:00+01:00,819.51
2021-01-01 20:00:00+01:00,856.06
2021-01-01 20:15:00+01:00,805.92
2021-01-01 20:30:00+01:00,652.26
2021-01-01 20:45:00+01:00,579.29
2021-01-01 21:00:00+01:00,541.28
2021-01-01 21:15:00+01:00,607.97
2021-01-01 21:30:00+01:00,620.01
2021-01-01 21:45:00+01:00,800.29
2021-01-01 22:00:00+01:00,922.38
2021-01-01 22:15:00+01:00,896.16
2021-01-01 22:30:00+01:00,782.95
2021-01-01 22:45:00+01:00,762.74
2021-01-01 23:00:00+01:00,798.62
2021-01-01 23:15:00+01:00,652.61
2021-01-01 23:30:00+01:00,490.02
2021-01-01 23:45:00+01:00,417.77
2021-01-02 00:00:00+01:00,431.67
2021-01-02 00:15:00+01:00,458.04
2021-01-02 00:30:00+01:00,414.67
2021-01-02 00:45:00+01:00,392.76
2021-01-02 01:00:00+01:00,389.91
2021-01-02 01:15:00+01:00,419.39
2021-01-02 01:30:00+01:00,466.0
2021-01-02 01:45:00+01:00,454.98
2021-01-02 02:00:00+01:00,510.9
2021-01-02 02:15:00+01:00,628.92
2021-01-02 02:30:00+01:00,602.24
2021-01-02 02:45:00+01:00,507.21
2021-01-02 03:00:00+01:00,437.1
2021-01-02 03:15:00+01:00,400.55
2021-01-02 03:30:00+01:00,404.73
2021-01-02 03:45:00+01:00,379.82
2021-01-02 04:00:00+01:00,346.84
2021-01-02 04:15:00+01:00,316.01
2021-01-02 04:30:00+01:00,297.13
2021-01-02 04:45:00+01:00,308.16
2021-01-02 05:00:00+01:00,347.98
2021-01-02 05:15:00+01:00,380.54
2021-01-02 05:30:00+01:00,419.16
2021-01-02 05:45:00+01:00,408.32
2021-01-02 06:00:00+01:00,439.65
2021-01-02 06:15:00+01:00,487.97
2021-01-02 06:30:00+01:00,531.66
2021-01-02 06:45:00+01:00,568.87
2021-01-02 07:00:00+01:00,618.99
2021-01-02 07:15:00+01:00,660.9
2021-01-02 07:30:00+01:00,637.32
2021-01-02 07:45:00+01:00,566.89
2021-01-02 08:00:00+01:00,501.73
2021-01-02 08:15:00+01:00,454.21
2021-01-02 08:30:00+01:00,437.53
2021-01-02 08:45:00+01:00,414.52
2021-01-02 09:00:00+01:00,385.25
2021-01-02 09:15:00+01:00,358.67
2021-01-02 09:30:00+01:00,332.7
2021-01-02 09:45:00+01:00,316.98
2021-01-02 10:00:00+01:00,290.58
2021-01-02 10:15:00+01:00,303.64
2021-01-02 10:30:00+01:00,281.26
2021-01-02 10:45:00+01:00,273.06
2021-01-02 11:00:00+01:00,276.34
2021-01-02 11:15:00+01:00,266.61
2021-01-02 11:30:00+01:00,275.02
2021-01-02 11:45:00+01:00,290.76
2021-01-02 12:00:00+01:00,299.53
2021-01-02 12:15:00+01:00,299.14
2021-01-02 12:30:00+01:00,299.31
2021-01-02 12:45:00+01:00,296.95
2021-01-02 13:00:00+01:00,287.87
2021-01-02 13:15:00+01:00,268.4
2021-01-02 13:30:00+01:00,257.27
2021-01-02 13:45:00+01:00,245.61
2021-01-02 14:00:00+01:00,235.31
2021-01-02 14:15:00+01:00,215.98
2021-01-02 14:30:00+01:00,234.61
2021-01-02 14:45:00+01:00,261.75
2021-01-02 15:00:00+01:00,302.89
2021-01-02 15:15:00+01:00,373.7
2021-01-02 15:30:00+01:00,412.13
2021-01-02 15:45:00+01:00,447.41
2021-01-02 16:00:00+01:00,455.95
2021-01-02 16:15:00+01:00,496.71
2021-01-02 16:30:00+01:00,543.86
2021-01-02 16:45:00+01:00,565.3
2021-01-02 17:00:00+01:00,612.7
2021-01-02 17:15:00+01:00,684.24
2021-01-02 17:30:00+01:00,767.29
2021-01-02 17:45:00+01:00,882.02
2021-01-02 18:00:00+01:00,992.77
2021-01-02 18:15:00+01:00,1132.39
2021-01-02 18:30:00+01:00,1151.38
2021-01-02 18:45:00+01:00,1120.75
2021-01-02 19:00:00+01:00,1162.89
2021-01-02 19:15:00+01:00,1251.9
2021-01-02 19:30:00+01:00,1349.25
2021-01-02 19:45:00+01:00,1425.09
2021-01-02 20:00:00+01:00,1424.47
2021-01-02 20:15:00+01:00,1389.39
2021-01-02 20:30:00+01:00,1386.77
2021-01-02 20:45:00+01:00,1452.06
2021-01-02 21:00:00+01:00,1463.77
2021-01-02 21:15:00+01:00,1484.47
2021-01-02 21:30:00+01:00,1581.5
2021-01-02 21:45:00+01:00,1602.9
2021-01-02 22:00:00+01:00,1595.16
2021-01-02 22:15:00+01:00,1675.37
2021-01-02 22:30:00+01:00,1778.32
2021-01-02 22:45:00+01:00,2025.18
2021-01-02 23:00:00+01:00,2190.47
2021-01-02 23:15:00+01:00,2309.62
2021-01-02 23:30:00+01:00,2520.19
2021-01-02 23:45:00+01:00,2730.14
2021-01-03 00:00:00+01:00,2852.78
2021-01-03 00:15:00+01:00,2745.83
2021-01-03 00:30:00+01:00,2626.45
2021-01-03 00:45:00+01:00,2796.77
2021-01-03 01:00:00+01:00,2686.64
2021-01-03 01:15:00+01:00,2624.98
2021-01-03 01:30:00+01:00,2737.94
2021-01-03 01:45:00+01:00,2871.16
2021-01-03 02:00:00+01:00,3029.93
2021-01-03 02:15:00+01:00,3274.04
2021-01-03 02:30:00+01:00,3374.23
2021-01-03 02:45:00+01:00,3201.21
2021-01-03 03:00:00+01:00,3307.91
2021-01-03 03:15:00+01:00,3574.91
2021-01-03 03:30:00+01:00,3627.75
2021-01-03 03:45:00+01:00,3700.05
2021-01-03 04:00:00+01:00,3674.69
2021-01-03 04:15:00+01:00,3698.7
2021-01-03 04:30:00+01:00,3751.75
2021-01-03 04:45:00+01:00,3998.48
2021-01-03 05:00:00+01:00,4349.68
2021-01-03 05:15:00+01:00,4544.52
2021-01-03 05:30:00+01:00,4732.37
2021-01-03 05:45:00+01:00,4800.0
2021-01-03 06:00:00+01:00,4873.47
2021-01-03 06:15:00+01:00,4972.1
2021-01-03 06:30:00+01:00,4942.43
2021-01-03 06:45:00+01:00,5001.65
2021-01-03 07:00:00+01:00,4966.12
2021-01-03 07:15:00+01:00,4945.53
2021-01-03 07:30:00+01:00,4868.83
2021-01-03 07:45:00+01:00,4912.68
2021-01-03 08:00:00+01:00,5096.88
2021-01-03 08:15:00+01:00,5089.82
2021-01-03 08:30:00+01:00,5039.0
2021-01-03 08:45:00+01:00,5083.84
2021-01-03 09:00:00+01:00,5245.72
2021-01-03 09:15:00+01:00,5294.98
2021-01-03 09:30:00+01:00,5646.19
2021-01-03 09:45:00+01:00,5904.51
2021-01-03 10:00:00+01:00,6024.74
2021-01-03 10:15:00+01:00,6070.92
2021-01-03 10:30:00+01:00,6118.31
2021-01-03 10:45:00+01:00,6079.95
2021-01-03 11:00:00+01:00,6117.28
2021-01-03 11:15:00+01:00,5974.22
2021-01-03 11:30:00+01:00,5852.03
2021-01-03 11:45:00+01:00,5985.74
2021-01-03 12:00:00+01:00,5998.94
2021-01-03 12:15:00+01:00,5828.86
2021-01-03 12:30:00+01:00,5744.62
2021-01-03 12:45:00+01:00,5490.21
2021-01-03 13:00:00+01:00,5370.63
2021-01-03 13:15:00+01:00,5109.65
2021-01-03 13:30:00+01:00,4662.84
2021-01-03 13:45:00+01:00,4598.21
2021-01-03 14:00:00+01:00,4691.83
2021-01-03 14:15:00+01:00,4858.87
2021-01-03 14:30:00+01:00,4929.91
2021-01-03 14:45:00+01:00,4532.99
2021-01-03 15:00:00+01:00,4283.42
2021-01-03 15:15:00+01:00,4091.23
2021-01-03 15:30:00+01:00,4176.22
2021-01-03 15:45:00+01:00,4185.97
2021-01-03 16:00:00+01:00,4187.39
2021-01-03 16:15:00+01:00,4179.36
2021-01-03 16:30:00+01:00,4208.34
2021-01-03 16:45:00+01:00,4184.2
2021-01-03 17:00:00+01:00,4176.29
2021-01-03 17:15:00+01:00,3907.18
2021-01-03 17:30:00+01:00,3949.43
2021-01-03 17:45:00+01:00,3951.42
2021-01-03 18:00:00+01:00,3958.06
2021-01-03 18:15:00+01:00,3941.06
2021-01-03 18:30:00+01:00,3814.02
2021-01-03 18:45:00+01:00,3557.99
2021-01-03 19:00:00+01:00,3556.86
2021-01-03 19:15:00+01:00,3562.53
2021-01-03 19:30:00+01:00,3562.44
2021-01-03 19:45:00+01:00,3559.86
2021-01-03 20:00:00+01:00,3561.85
2021-01-03 20:15:00+01:00,3564.44
2021-01-03 20:30:00+01:00,3558.02
2021-01-03 20:45:00+01:00,3550.22
2021-01-03 21:00:00+01:00,3558.34
2021-01-03 21:15:00+01:00,3555.73
2021-01-03 21:30:00+01:00,3555.54
2021-01-03 21:45:00+01:00,3557.78
2021-01-03 22:00:00+01:00,3555.96
2021-01-03 22:15:00+01:00,3553.35
2021-01-03 22:30:00+01:00,3543.27
2021-01-03 22:45:00+01:00,3547.57
2021-01-03 23:00:00+01:00,3550.64
2021-01-03 23:15:00+01:00,3552.8
2021-01-03 23:30:00+01:00,3552.55
2021-01-03 23:45:00+01:00,3556.66
2021-01-04 00:00:00+01:00,3552.87
2021-01-04 00:15:00+01:00,3547.97
2021-01-04 00:30:00+01:00,3546.78
2021-01-04 00:45:00+01:00,3552.15
2021-01-04 01:00:00+01:00,3552.57
2021-01-04 01:15:00+01:00,3552.76
2021-01-04 01:30:00+01:00,3551.71
2021-01-04 01:45:00+01:00,3552.86
2021-01-04 02:00:00+01:00,3551.83
2021-01-04 02:15:00+01:00,3541.88
2021-01-04 02:30:00+01:00,3546.85
2021-01-04 02:45:00+01:00,3552.2
2021-01-04 03:00:00+01:00,3553.83
2021-01-04 03:15:00+01:00,3552.63
2021-01-04 03:30:00+01:00,3553.8
2021-01-04 03:45:00+01:00,3550.64
2021-01-04 04:00:00+01:00,3548.92
2021-01-04 04:15:00+01:00,3557.85
2021-01-04 04:30:00+01:00,3558.49
2021-01-04 04:45:00+01:00,3558.4
2021-01-04 05:00:00+01:00,3540.58
2021-01-04 05:15:00+01:00,3540.03
2021-01-04 05:30:00+01:00,3550.72
2021-01-04 05:45:00+01:00,3542.52
2021-01-04 06:00:00+01:00,3547.12
2021-01-04 06:15:00+01:00,3545.14
2021-01-04 06:30:00+01:00,3544.71
2021-01-04 06:45:00+01:00,3874.12
2021-01-04 07:00:00+01:00,3944.01
2021-01-04 07:15:00+01:00,4243.83
2021-01-04 07:30:00+01:00,4342.25
2021-01-04 07:45:00+01:00,4395.07
2021-01-04 08:00:00+01:00,4846.46
2021-01-04 08:15:00+01:00,5326.81
