utc_timestamp,DE_solar_actual
2023-01-01 00:00:00+01:00,2.28
2023-01-01 00:15:00+01:00,1.73
2023-01-01 00:30:00+01:00,1.43
2023-01-01 00:45:00+01:00,1.73
2023-01-01 01:00:00+01:00,1.51
2023-01-01 01:15:00+01:00,1.74
2023-01-01 01:30:00+01:00,1.67
2023-01-01 01:45:00+01:00,1.68
2023-01-01 02:00:00+01:00,2.61
2023-01-01 02:15:00+01:00,1.47
2023-01-01 02:30:00+01:00,1.45
2023-01-01 02:45:00+01:00,1.66
2023-01-01 03:00:00+01:00,1.68
2023-01-01 03:15:00+01:00,1.74
2023-01-01 03:30:00+01:00,1.82
2023-01-01 03:45:00+01:00,1.78
2023-01-01 04:00:00+01:00,2.57
2023-01-01 04:15:00+01:00,1.91
2023-01-01 04:30:00+01:00,2.1
2023-01-01 04:45:00+01:00,1.93
2023-01-01 05:00:00+01:00,3.86
2023-01-01 05:15:00+01:00,1.85
2023-01-01 05:30:00+01:00,1.71
2023-01-01 05:45:00+01:00,1.89
2023-01-01 06:00:00+01:00,2.21
2023-01-01 06:15:00+01:00,1.72
2023-01-01 06:30:00+01:00,1.77
2023-01-01 06:45:00+01:00,2.13
2023-01-01 07:00:00+01:00,1.86
2023-01-01 07:15:00+01:00,1.9
2023-01-01 07:30:00+01:00,2.23
2023-01-01 07:45:00+01:00,3.06
2023-01-01 08:00:00+01:00,15.18
2023-01-01 08:15:00+01:00,109.87
2023-01-01 08:30:00+01:00,586.34
2023-01-01 08:45:00+01:00,1315.85
2023-01-01 09:00:00+01:00,2137.42
2023-01-01 09:15:00+01:00,2920.6
2023-01-01 09:30:00+01:00,3715.52
2023-01-01 09:45:00+01:00,4508.97
2023-01-01 10:00:00+01:00,5329.82
2023-01-01 10:15:00+01:00,6052.87
2023-01-01 10:30:00+01:00,6697.61
2023-01-01 10:45:00+01:00,7331.95
2023-01-01 11:00:00+01:00,7883.27
2023-01-01 11:15:00+01:00,8310.9
2023-01-01 11:30:00+01:00,8686.05
2023-01-01 11:45:00+01:00,8883.01
2023-01-01 12:00:00+01:00,8868.81
2023-01-01 12:15:00+01:00,8865.47
2023-01-01 12:30:00+01:00,8921.33
2023-01-01 12:45:00+01:00,8763.49
2023-01-01 13:00:00+01:00,8588.01
2023-01-01 13:15:00+01:00,8160.85
2023-01-01 13:30:00+01:00,7517.69
2023-01-01 13:45:00+01:00,6820.35
2023-01-01 14:00:00+01:00,6168.7
2023-01-01 14:15:00+01:00,5427.6
2023-01-01 14:30:00+01:00,4582.41
2023-01-01 14:45:00+01:00,3722.18
2023-01-01 15:00:00+01:00,2887.71
2023-01-01 15:15:00+01:00,2114.58
2023-01-01 15:30:00+01:00,1380.47
2023-01-01 15:45:00+01:00,763.23
2023-01-01 16:00:00+01:00,323.28
2023-01-01 16:15:00+01:00,84.14
2023-01-01 16:30:00+01:00,10.21
2023-01-01 16:45:00+01:00,4.25
2023-01-01 17:00:00+01:00,2.78
2023-01-01 17:15:00+01:00,2.87
2023-01-01 17:30:00+01:00,3.71
2023-01-01 17:45:00+01:00,3.23
2023-01-01 18:00:00+01:00,2.34
2023-01-01 18:15:00+01:00,2.35
2023-01-01 18:30:00+01:00,2.36
2023-01-01 18:45:00+01:00,2.02
2023-01-01 19:00:00+01:00,1.84
2023-01-01 19:15:00+01:00,1.87
2023-01-01 19:30:00+01:00,1.95
2023-01-01 19:45:00+01:00,2.13
2023-01-01 20:00:00+01:00,1.87
2023-01-01 20:15:00+01:00,2.55
2023-01-01 20:30:00+01:00,1.98
2023-01-01 20:45:00+01:00,2.03
2023-01-01 21:00:00+01:00,2.53
2023-01-01 21:15:00+01:00,2.57
2023-01-01 21:30:00+01:00,1.94
2023-01-01 21:45:00+01:00,1.84
2023-01-01 22:00:00+01:00,2.57
2023-01-01 22:15:00+01:00,2.38
2023-01-01 22:30:00+01:00,2.04
2023-01-01 22:45:00+01:00,1.9
2023-01-01 23:00:00+01:00,2.51
2023-01-01 23:15:00+01:00,2.1
2023-01-01 23:30:00+01:00,1.92
2023-01-01 23:45:00+01:00,2.03
2023-01-02 00:00:00+01:00,1.77
2023-01-02 00:15:00+01:00,2.39
2023-01-02 00:30:00+01:00,1.95
2023-01-02 00:45:00+01:00,2.16
2023-01-02 01:00:00+01:00,1.74
2023-01-02 01:15:00+01:00,1.81
2023-01-02 01:30:00+01:00,1.94
2023-01-02 01:45:00+01:00,1.73
2023-01-02 02:00:00+01:00,2.51
2023-01-02 02:15:00+01:00,2.19
2023-01-02 02:30:00+01:00,1.77
2023-01-02 02:45:00+01:00,1.77
2023-01-02 03:00:00+01:00,2.21
2023-01-02 03:15:00+01:00,1.58
2023-01-02 03:30:00+01:00,1.76
2023-01-02 03:45:00+01:00,1.82
2023-01-02 04:00:00+01:00,1.75
2023-01-02 04:15:00+01:00,1.81
2023-01-02 04:30:00+01:00,1.79
2023-01-02 04:45:00+01:00,2.57
2023-01-02 05:00:00+01:00,2.03
2023-01-02 05:15:00+01:00,1.82
2023-01-02 05:30:00+01:00,1.82
2023-01-02 05:45:00+01:00,2.04
2023-01-02 06:00:00+01:00,1.98
2023-01-02 06:15:00+01:00,1.92
2023-01-02 06:30:00+01:00,2.18
2023-01-02 06:45:00+01:00,2.92
2023-01-02 07:00:00+01:00,2.43
2023-01-02 07:15:00+01:00,2.15
2023-01-02 07:30:00+01:00,2.22
2023-01-02 07:45:00+01:00,3.08
2023-01-02 08:00:00+01:00,9.96
2023-01-02 08:15:00+01:00,111.64
2023-01-02 08:30:00+01:00,521.82
2023-01-02 08:45:00+01:00,1055.79
