utc_timestamp,DE_solar_actual
2016-01-01 00:00:00+01:00,0.29
2016-01-01 00:15:00+01:00,0.34
2016-01-01 00:30:00+01:00,0.3
2016-01-01 00:45:00+01:00,0.29
2016-01-01 01:00:00+01:00,0.35
2016-01-01 01:15:00+01:00,0.35
2016-01-01 01:30:00+01:00,0.33
2016-01-01 01:45:00+01:00,0.31
2016-01-01 02:00:00+01:00,0.3
2016-01-01 02:15:00+01:00,0.29
2016-01-01 02:30:00+01:00,0.3
2016-01-01 02:45:00+01:00,0.32
2016-01-01 03:00:00+01:00,0.31
2016-01-01 03:15:00+01:00,0.31
2016-01-01 03:30:00+01:00,0.31
2016-01-01 03:45:00+01:00,0.3
2016-01-01 04:00:00+01:00,0.3
2016-01-01 04:15:00+01:00,0.3
2016-01-01 04:30:00+01:00,0.29
2016-01-01 04:45:00+01:00,0.3
2016-01-01 05:00:00+01:00,0.3
2016-01-01 05:15:00+01:00,0.3
2016-01-01 05:30:00+01:00,0.34
2016-01-01 05:45:00+01:00,0.33
2016-01-01 06:00:00+01:00,0.36
2016-01-01 06:15:00+01:00,0.31
2016-01-01 06:30:00+01:00,0.3
2016-01-01 06:45:00+01:00,0.28
2016-01-01 07:00:00+01:00,0.29
2016-01-01 07:15:00+01:00,0.31
2016-01-01 07:30:00+01:00,0.37
2016-01-01 07:45:00+01:00,0.46
2016-01-01 08:00:00+01:00,6.56
2016-01-01 08:15:00+01:00,33.9
2016-01-01 08:30:00+01:00,131.6
2016-01-01 08:45:00+01:00,336.02
2016-01-01 09:00:00+01:00,605.73
2016-01-01 09:15:00+01:00,855.32
2016-01-01 09:30:00+01:00,1173.97
2016-01-01 09:45:00+01:00,1589.44
2016-01-01 10:00:00+01:00,2023.81
2016-01-01 10:15:00+01:00,2448.12
2016-01-01 10:30:00+01:00,2788.85
2016-01-01 10:45:00+01:00,3176.0
2016-01-01 11:00:00+01:00,3461.23
2016-01-01 11:15:00+01:00,3719.47
2016-01-01 11:30:00+01:00,3917.11
2016-01-01 11:45:00+01:00,4138.86
2016-01-01 12:00:00+01:00,4243.57
2016-01-01 12:15:00+01:00,4251.73
2016-01-01 12:30:00+01:00,4156.48
2016-01-01 12:45:00+01:00,4160.18
2016-01-01 13:00:00+01:00,4002.93
2016-01-01 13:15:00+01:00,3920.3
2016-01-01 13:30:00+01:00,3638.58
2016-01-01 13:45:00+01:00,3380.39
2016-01-01 14:00:00+01:00,3009.18
2016-01-01 14:15:00+01:00,2572.76
2016-01-01 14:30:00+01:00,2185.17
2016-01-01 14:45:00+01:00,1816.41
2016-01-01 15:00:00+01:00,1380.97
2016-01-01 15:15:00+01:00,949.39
2016-01-01 15:30:00+01:00,592.68
2016-01-01 15:45:00+01:00,317.11
2016-01-01 16:00:00+01:00,116.27
2016-01-01 16:15:00+01:00,18.11
2016-01-01 16:30:00+01:00,3.78
2016-01-01 16:45:00+01:00,1.35
2016-01-01 17:00:00+01:00,0.29
2016-01-01 17:15:00+01:00,0.27
2016-01-01 17:30:00+01:00,0.28
2016-01-01 17:45:00+01:00,0.3
2016-01-01 18:00:00+01:00,0.41
2016-01-01 18:15:00+01:00,0.31
2016-01-01 18:30:00+01:00,0.3
2016-01-01 18:45:00+01:00,0.3
2016-01-01 19:00:00+01:00,0.3
2016-01-01 19:15:00+01:00,0.3
2016-01-01 19:30:00+01:00,0.29
2016-01-01 19:45:00+01:00,0.28
2016-01-01 20:00:00+01:00,0.28
2016-01-01 20:15:00+01:00,0.29
2016-01-01 20:30:00+01:00,0.28
2016-01-01 20:45:00+01:00,0.28
2016-01-01 21:00:00+01:00,0.28
2016-01-01 21:15:00+01:00,0.27
2016-01-01 21:30:00+01:00,0.29
2016-01-01 21:45:00+01:00,0.26
2016-01-01 22:00:00+01:00,0.28
2016-01-01 22:15:00+01:00,0.31
2016-01-01 22:30:00+01:00,0.29
2016-01-01 22:45:00+01:00,0.29
2016-01-01 23:00:00+01:00,0.31
2016-01-01 23:15:00+01:00,0.28
2016-01-01 23:30:00+01:00,0.3
2016-01-01 23:45:00+01:00,0.3
2016-01-02 00:00:00+01:00,0.32
2016-01-02 00:15:00+01:00,0.31
2016-01-02 00:30:00+01:00,0.31
2016-01-02 00:45:00+01:00,0.3
2016-01-02 01:00:00+01:00,0.39
2016-01-02 01:15:00+01:00,0.37
2016-01-02 01:30:00+01:00,0.34
2016-01-02 01:45:00+01:00,0.33
2016-01-02 02:00:00+01:00,0.33
2016-01-02 02:15:00+01:00,0.31
2016-01-02 02:30:00+01:00,0.32
2016-01-02 02:45:00+01:00,0.33
2016-01-02 03:00:00+01:00,0.34
2016-01-02 03:15:00+01:00,0.35
2016-01-02 03:30:00+01:00,0.28
2016-01-02 03:45:00+01:00,0.28
2016-01-02 04:00:00+01:00,0.28
2016-01-02 04:15:00+01:00,0.27
2016-01-02 04:30:00+01:00,0.29
2016-01-02 04:45:00+01:00,0.27
2016-01-02 05:00:00+01:00,0.28
2016-01-02 05:15:00+01:00,0.29
2016-01-02 05:30:00+01:00,0.32
2016-01-02 05:45:00+01:00,0.3
2016-01-02 06:00:00+01:00,0.28
2016-01-02 06:15:00+01:00,0.27
2016-01-02 06:30:00+01:00,0.29
2016-01-02 06:45:00+01:00,0.3
2016-01-02 07:00:00+01:00,0.29
2016-01-02 07:15:00+01:00,0.28
2016-01-02 07:30:00+01:00,0.29
2016-01-02 07:45:00+01:00,0.33
2016-01-02 08:00:00+01:00,3.39
2016-01-02 08:15:00+01:00,27.14
2016-01-02 08:30:00+01:00,116.78
2016-01-02 08:45:00+01:00,253.85
2016-01-02 09:00:00+01:00,396.52
2016-01-02 09:15:00+01:00,553.2
2016-01-02 09:30:00+01:00,691.73
2016-01-02 09:45:00+01:00,905.09
2016-01-02 10:00:00+01:00,1122.31
2016-01-02 10:15:00+01:00,1342.61
2016-01-02 10:30:00+01:00,1548.54
2016-01-02 10:45:00+01:00,1724.56
2016-01-02 11:00:00+01:00,1850.54
2016-01-02 11:15:00+01:00,1973.57
2016-01-02 11:30:00+01:00,2036.46
2016-01-02 11:45:00+01:00,2099.98
2016-01-02 12:00:00+01:00,2100.22
2016-01-02 12:15:00+01:00,2149.37
2016-01-02 12:30:00+01:00,2246.55
2016-01-02 12:45:00+01:00,2213.62
2016-01-02 13:00:00+01:00,2139.73
