utc_timestamp,DE_solar_actual
2025-01-01 00:00:00+01:00,9.94
2025-01-01 00:15:00+01:00,9.29
2025-01-01 00:30:00+01:00,9.34
2025-01-01 00:45:00+01:00,9.53
2025-01-01 01:00:00+01:00,9.9
2025-01-01 01:15:00+01:00,9.88
2025-01-01 01:30:00+01:00,9.04
2025-01-01 01:45:00+01:00,9.24
2025-01-01 02:00:00+01:00,9.31
2025-01-01 02:15:00+01:00,9.22
2025-01-01 02:30:00+01:00,9.25
2025-01-01 02:45:00+01:00,9.28
2025-01-01 03:00:00+01:00,9.95
2025-01-01 03:15:00+01:00,9.19
2025-01-01 03:30:00+01:00,9.16
2025-01-01 03:45:00+01:00,9.25
2025-01-01 04:00:00+01:00,9.35
2025-01-01 04:15:00+01:00,9.17
2025-01-01 04:30:00+01:00,9.15
2025-01-01 04:45:00+01:00,9.09
2025-01-01 05:00:00+01:00,9.68
2025-01-01 05:15:00+01:00,8.85
2025-01-01 05:30:00+01:00,8.88
2025-01-01 05:45:00+01:00,8.85
2025-01-01 06:00:00+01:00,10.37
2025-01-01 06:15:00+01:00,10.47
2025-01-01 06:30:00+01:00,10.6
2025-01-01 06:45:00+01:00,10.74
2025-01-01 07:00:00+01:00,10.79
2025-01-01 07:15:00+01:00,11.0
2025-01-01 07:30:00+01:00,11.58
2025-01-01 07:45:00+01:00,16.29
2025-01-01 08:00:00+01:00,43.55
2025-01-01 08:15:00+01:00,208.28
2025-01-01 08:30:00+01:00,932.18
2025-01-01 08:45:00+01:00,1709.57
2025-01-01 09:00:00+01:00,2613.12
2025-01-01 09:15:00+01:00,3537.97
2025-01-01 09:30:00+01:00,4547.68
2025-01-01 09:45:00+01:00,5508.29
2025-01-01 10:00:00+01:00,6476.14
2025-01-01 10:15:00+01:00,7464.47
2025-01-01 10:30:00+01:00,8384.66
2025-01-01 10:45:00+01:00,9326.51
2025-01-01 11:00:00+01:00,10185.38
2025-01-01 11:15:00+01:00,10971.28
2025-01-01 11:30:00+01:00,11499.23
2025-01-01 11:45:00+01:00,11932.44
2025-01-01 12:00:00+01:00,12091.37
2025-01-01 12:15:00+01:00,12176.68
2025-01-01 12:30:00+01:00,12177.42
2025-01-01 12:45:00+01:00,11996.86
2025-01-01 13:00:00+01:00,11634.32
2025-01-01 13:15:00+01:00,11100.45
2025-01-01 13:30:00+01:00,10371.76
2025-01-01 13:45:00+01:00,9531.39
2025-01-01 14:00:00+01:00,8524.93
2025-01-01 14:15:00+01:00,7618.69
2025-01-01 14:30:00+01:00,6553.49
2025-01-01 14:45:00+01:00,5474.71
2025-01-01 15:00:00+01:00,4352.18
2025-01-01 15:15:00+01:00,3255.16
2025-01-01 15:30:00+01:00,2201.63
2025-01-01 15:45:00+01:00,1281.82
2025-01-01 16:00:00+01:00,568.48
2025-01-01 16:15:00+01:00,144.78
2025-01-01 16:30:00+01:00,34.54
2025-01-01 16:45:00+01:00,22.63
2025-01-01 17:00:00+01:00,21.64
2025-01-01 17:15:00+01:00,21.24
2025-01-01 17:30:00+01:00,17.6
2025-01-01 17:45:00+01:00,16.21
2025-01-01 18:00:00+01:00,15.44
2025-01-01 18:15:00+01:00,14.91
2025-01-01 18:30:00+01:00,14.27
2025-01-01 18:45:00+01:00,14.16
2025-01-01 19:00:00+01:00,13.41
2025-01-01 19:15:00+01:00,12.66
2025-01-01 19:30:00+01:00,11.61
2025-01-01 19:45:00+01:00,11.42
2025-01-01 20:00:00+01:00,13.53
2025-01-01 20:15:00+01:00,11.96
2025-01-01 20:30:00+01:00,12.17
2025-01-01 20:45:00+01:00,12.35
2025-01-01 21:00:00+01:00,11.52
2025-01-01 21:15:00+01:00,11.16
2025-01-01 21:30:00+01:00,11.37
2025-01-01 21:45:00+01:00,11.02
2025-01-01 22:00:00+01:00,10.17
2025-01-01 22:15:00+01:00,10.07
2025-01-01 22:30:00+01:00,9.81
2025-01-01 22:45:00+01:00,9.55
2025-01-01 23:00:00+01:00,9.59
2025-01-01 23:15:00+01:00,9.34
2025-01-01 23:30:00+01:00,9.58
2025-01-01 23:45:00+01:00,9.85
2025-01-02 00:00:00+01:00,9.75
2025-01-02 00:15:00+01:00,8.72
2025-01-02 00:30:00+01:00,7.79
2025-01-02 00:45:00+01:00,7.23
2025-01-02 01:00:00+01:00,6.67
2025-01-02 01:15:00+01:00,6.39
2025-01-02 01:30:00+01:00,5.77
2025-01-02 01:45:00+01:00,6.64
2025-01-02 02:00:00+01:00,6.61
2025-01-02 02:15:00+01:00,5.45
2025-01-02 02:30:00+01:00,6.0
2025-01-02 02:45:00+01:00,5.82
2025-01-02 03:00:00+01:00,6.26
2025-01-02 03:15:00+01:00,6.52
2025-01-02 03:30:00+01:00,6.52
2025-01-02 03:45:00+01:00,6.38
2025-01-02 04:00:00+01:00,6.25
2025-01-02 04:15:00+01:00,6.28
2025-01-02 04:30:00+01:00,5.86
2025-01-02 04:45:00+01:00,5.96
2025-01-02 05:00:00+01:00,5.87
2025-01-02 05:15:00+01:00,6.21
2025-01-02 05:30:00+01:00,5.98
2025-01-02 05:45:00+01:00,5.8
2025-01-02 06:00:00+01:00,5.47
2025-01-02 06:15:00+01:00,6.75
2025-01-02 06:30:00+01:00,5.87
2025-01-02 06:45:00+01:00,6.98
2025-01-02 07:00:00+01:00,6.9
2025-01-02 07:15:00+01:00,7.16
2025-01-02 07:30:00+01:00,7.28
2025-01-02 07:45:00+01:00,11.73
2025-01-02 08:00:00+01:00,14.4
2025-01-02 08:15:00+01:00,35.32
2025-01-02 08:30:00+01:00,202.71
2025-01-02 08:45:00+01:00,513.9
2025-01-02 09:00:00+01:00,924.41
2025-01-02 09:15:00+01:00,1321.32
2025-01-02 09:30:00+01:00,1800.19
