utc_timestamp,DE_solar_actual
2015-01-01 00:00:00+01:00,0.15
2015-01-01 00:15:00+01:00,0.15
2015-01-01 00:30:00+01:00,0.15
2015-01-01 00:45:00+01:00,0.15
2015-01-01 01:00:00+01:00,0.16
2015-01-01 01:15:00+01:00,0.14
2015-01-01 01:30:00+01:00,0.16
2015-01-01 01:45:00+01:00,0.15
2015-01-01 02:00:00+01:00,0.18
2015-01-01 02:15:00+01:00,0.14
2015-01-01 02:30:00+01:00,0.14
2015-01-01 02:45:00+01:00,0.14
2015-01-01 03:00:00+01:00,0.16
2015-01-01 03:15:00+01:00,0.15
2015-01-01 03:30:00+01:00,0.15
2015-01-01 03:45:00+01:00,0.15
2015-01-01 04:00:00+01:00,0.15
2015-01-01 04:15:00+01:00,0.16
2015-01-01 04:30:00+01:00,0.13
2015-01-01 04:45:00+01:00,0.13
2015-01-01 05:00:00+01:00,0.16
2015-01-01 05:15:00+01:00,0.16
2015-01-01 05:30:00+01:00,0.15
2015-01-01 05:45:00+01:00,0.16
2015-01-01 06:00:00+01:00,0.16
2015-01-01 06:15:00+01:00,0.15
2015-01-01 06:30:00+01:00,0.16
2015-01-01 06:45:00+01:00,0.2
2015-01-01 07:00:00+01:00,0.2
2015-01-01 07:15:00+01:00,0.21
2015-01-01 07:30:00+01:00,0.3
2015-01-01 07:45:00+01:00,0.43
2015-01-01 08:00:00+01:00,0.59
2015-01-01 08:15:00+01:00,14.38
2015-01-01 08:30:00+01:00,49.25
2015-01-01 08:45:00+01:00,148.72
2015-01-01 09:00:00+01:00,341.35
2015-01-01 09:15:00+01:00,555.71
2015-01-01 09:30:00+01:00,846.1
2015-01-01 09:45:00+01:00,1188.95
2015-01-01 10:00:00+01:00,1536.47
2015-01-01 10:15:00+01:00,1825.57
2015-01-01 10:30:00+01:00,2113.84
2015-01-01 10:45:00+01:00,2573.92
2015-01-01 11:00:00+01:00,2933.55
2015-01-01 11:15:00+01:00,3225.98
2015-01-01 11:30:00+01:00,3521.0
2015-01-01 11:45:00+01:00,3728.27
2015-01-01 12:00:00+01:00,4011.58
2015-01-01 12:15:00+01:00,3971.6
2015-01-01 12:30:00+01:00,3958.83
2015-01-01 12:45:00+01:00,3902.74
2015-01-01 13:00:00+01:00,3833.01
2015-01-01 13:15:00+01:00,3638.53
2015-01-01 13:30:00+01:00,3300.4
2015-01-01 13:45:00+01:00,3060.57
2015-01-01 14:00:00+01:00,2713.47
2015-01-01 14:15:00+01:00,2298.87
2015-01-01 14:30:00+01:00,1912.94
2015-01-01 14:45:00+01:00,1542.02
2015-01-01 15:00:00+01:00,1133.3
2015-01-01 15:15:00+01:00,764.87
2015-01-01 15:30:00+01:00,490.3
2015-01-01 15:45:00+01:00,278.12
2015-01-01 16:00:00+01:00,134.87
2015-01-01 16:15:00+01:00,50.1
2015-01-01 16:30:00+01:00,24.01
2015-01-01 16:45:00+01:00,4.22
2015-01-01 17:00:00+01:00,0.21
2015-01-01 17:15:00+01:00,0.14
2015-01-01 17:30:00+01:00,0.15
2015-01-01 17:45:00+01:00,0.13
2015-01-01 18:00:00+01:00,0.15
2015-01-01 18:15:00+01:00,0.13
2015-01-01 18:30:00+01:00,0.14
2015-01-01 18:45:00+01:00,0.13
2015-01-01 19:00:00+01:00,0.14
2015-01-01 19:15:00+01:00,0.15
2015-01-01 19:30:00+01:00,0.15
2015-01-01 19:45:00+01:00,0.15
2015-01-01 20:00:00+01:00,0.15
2015-01-01 20:15:00+01:00,0.14
2015-01-01 20:30:00+01:00,0.17
2015-01-01 20:45:00+01:00,0.14
2015-01-01 21:00:00+01:00,0.14
2015-01-01 21:15:00+01:00,0.16
2015-01-01 21:30:00+01:00,0.17
