utc_timestamp,DE_wind_offshore_actual
2023-01-01 00:00:00+01:00,2737.4
2023-01-01 00:15:00+01:00,2973.81
2023-01-01 00:30:00+01:00,3267.61
2023-01-01 00:45:00+01:00,3257.55
2023-01-01 01:00:00+01:00,3142.17
2023-01-01 01:15:00+01:00,3594.28
2023-01-01 01:30:00+01:00,3775.14
2023-01-01 01:45:00+01:00,3833.45
2023-01-01 02:00:00+01:00,4038.65
2023-01-01 02:15:00+01:00,3868.3
2023-01-01 02:30:00+01:00,3745.39
2023-01-01 02:45:00+01:00,3716.79
2023-01-01 03:00:00+01:00,3627.66
2023-01-01 03:15:00+01:00,3544.76
2023-01-01 03:30:00+01:00,3505.9
2023-01-01 03:45:00+01:00,3173.89
2023-01-01 04:00:00+01:00,3286.45
2023-01-01 04:15:00+01:00,3547.82
2023-01-01 04:30:00+01:00,3645.85
2023-01-01 04:45:00+01:00,3368.65
2023-01-01 05:00:00+01:00,3390.53
2023-01-01 05:15:00+01:00,3279.69
2023-01-01 05:30:00+01:00,3332.93
2023-01-01 05:45:00+01:00,3356.25
2023-01-01 06:00:00+01:00,3384.94
2023-01-01 06:15:00+01:00,3226.17
2023-01-01 06:30:00+01:00,3232.84
2023-01-01 06:45:00+01:00,3230.44
2023-01-01 07:00:00+01:00,3574.47
2023-01-01 07:15:00+01:00,3415.69
2023-01-01 07:30:00+01:00,3441.6
2023-01-01 07:45:00+01:00,3487.0
2023-01-01 08:00:00+01:00,3117.52
2023-01-01 08:15:00+01:00,3221.14
2023-01-01 08:30:00+01:00,3061.83
2023-01-01 08:45:00+01:00,3069.33
2023-01-01 09:00:00+01:00,3472.54
2023-01-01 09:15:00+01:00,3457.38
2023-01-01 09:30:00+01:00,3472.91
2023-01-01 09:45:00+01:00,3468.0
2023-01-01 10:00:00+01:00,3415.73
2023-01-01 10:15:00+01:00,3417.48
2023-01-01 10:30:00+01:00,3335.18
2023-01-01 10:45:00+01:00,3416.81
2023-01-01 11:00:00+01:00,3443.33
2023-01-01 11:15:00+01:00,3589.36
2023-01-01 11:30:00+01:00,3639.67
2023-01-01 11:45:00+01:00,3725.88
2023-01-01 12:00:00+01:00,3562.7
2023-01-01 12:15:00+01:00,3455.45
2023-01-01 12:30:00+01:00,3560.07
2023-01-01 12:45:00+01:00,3935.22
2023-01-01 13:00:00+01:00,3969.59
2023-01-01 13:15:00+01:00,4020.23
2023-01-01 13:30:00+01:00,4123.16
2023-01-01 13:45:00+01:00,4142.17
2023-01-01 14:00:00+01:00,6145.6
2023-01-01 14:15:00+01:00,6686.13
2023-01-01 14:30:00+01:00,6698.8
2023-01-01 14:45:00+01:00,6716.64
2023-01-01 15:00:00+01:00,6710.65
2023-01-01 15:15:00+01:00,6703.69
2023-01-01 15:30:00+01:00,6700.02
2023-01-01 15:45:00+01:00,6688.69
2023-01-01 16:00:00+01:00,6671.44
2023-01-01 16:15:00+01:00,6655.75
2023-01-01 16:30:00+01:00,6665.01
2023-01-01 16:45:00+01:00,6642.84
2023-01-01 17:00:00+01:00,6589.99
2023-01-01 17:15:00+01:00,6578.79
2023-01-01 17:30:00+01:00,6530.57
2023-01-01 17:45:00+01:00,6520.06
2023-01-01 18:00:00+01:00,6285.58
2023-01-01 18:15:00+01:00,6182.33
2023-01-01 18:30:00+01:00,6096.63
2023-01-01 18:45:00+01:00,6154.7
2023-01-01 19:00:00+01:00,6201.54
2023-01-01 19:15:00+01:00,6144.23
2023-01-01 19:30:00+01:00,5946.32
2023-01-01 19:45:00+01:00,5732.66
2023-01-01 20:00:00+01:00,5629.67
2023-01-01 20:15:00+01:00,5588.86
2023-01-01 20:30:00+01:00,5546.78
2023-01-01 20:45:00+01:00,5605.03
2023-01-01 21:00:00+01:00,6164.22
2023-01-01 21:15:00+01:00,6150.79
2023-01-01 21:30:00+01:00,6131.39
2023-01-01 21:45:00+01:00,5942.48
2023-01-01 22:00:00+01:00,5599.18
2023-01-01 22:15:00+01:00,5217.85
2023-01-01 22:30:00+01:00,4915.77
2023-01-01 22:45:00+01:00,4834.82
2023-01-01 23:00:00+01:00,4951.77
2023-01-01 23:15:00+01:00,4832.44
2023-01-01 23:30:00+01:00,4719.19
2023-01-01 23:45:00+01:00,4413.5
2023-01-02 00:00:00+01:00,3878.06
2023-01-02 00:15:00+01:00,3205.72
2023-01-02 00:30:00+01:00,2430.68
2023-01-02 00:45:00+01:00,2009.05
2023-01-02 01:00:00+01:00,1929.16
2023-01-02 01:15:00+01:00,1792.57
2023-01-02 01:30:00+01:00,1661.08
2023-01-02 01:45:00+01:00,1598.26
2023-01-02 02:00:00+01:00,1368.32
2023-01-02 02:15:00+01:00,1273.47
2023-01-02 02:30:00+01:00,1113.36
2023-01-02 02:45:00+01:00,981.46
2023-01-02 03:00:00+01:00,916.87
2023-01-02 03:15:00+01:00,903.49
2023-01-02 03:30:00+01:00,798.79
2023-01-02 03:45:00+01:00,785.29
2023-01-02 04:00:00+01:00,705.28
2023-01-02 04:15:00+01:00,643.23
2023-01-02 04:30:00+01:00,665.05
2023-01-02 04:45:00+01:00,714.62
2023-01-02 05:00:00+01:00,735.77
2023-01-02 05:15:00+01:00,818.37
2023-01-02 05:30:00+01:00,903.23
2023-01-02 05:45:00+01:00,977.41
2023-01-02 06:00:00+01:00,1087.19
2023-01-02 06:15:00+01:00,1130.55
2023-01-02 06:30:00+01:00,1250.57
2023-01-02 06:45:00+01:00,1227.56
2023-01-02 07:00:00+01:00,1218.49
2023-01-02 07:15:00+01:00,1242.28
2023-01-02 07:30:00+01:00,1319.32
2023-01-02 07:45:00+01:00,1419.99
2023-01-02 08:00:00+01:00,1529.01
2023-01-02 08:15:00+01:00,1690.15
2023-01-02 08:30:00+01:00,1829.44
2023-01-02 08:45:00+01:00,1938.68
2023-01-02 09:00:00+01:00,1964.1
2023-01-02 09:15:00+01:00,2003.1
2023-01-02 09:30:00+01:00,1963.3
2023-01-02 09:45:00+01:00,1982.74
2023-01-02 10:00:00+01:00,2095.98
2023-01-02 10:15:00+01:00,2278.13
2023-01-02 10:30:00+01:00,2316.05
2023-01-02 10:45:00+01:00,2468.83
2023-01-02 11:00:00+01:00,2865.23
2023-01-02 11:15:00+01:00,3048.72
2023-01-02 11:30:00+01:00,3101.02
2023-01-02 11:45:00+01:00,3111.82
2023-01-02 12:00:00+01:00,3279.15
2023-01-02 12:15:00+01:00,3186.22
2023-01-02 12:30:00+01:00,3258.91
2023-01-02 12:45:00+01:00,3538.89
2023-01-02 13:00:00+01:00,3988.0
2023-01-02 13:15:00+01:00,4357.39
2023-01-02 13:30:00+01:00,4646.98
2023-01-02 13:45:00+01:00,4878.41
2023-01-02 14:00:00+01:00,5311.27
2023-01-02 14:15:00+01:00,5720.33
2023-01-02 14:30:00+01:00,5907.1
2023-01-02 14:45:00+01:00,5986.51
2023-01-02 15:00:00+01:00,5950.22
2023-01-02 15:15:00+01:00,5920.12
2023-01-02 15:30:00+01:00,5872.09
2023-01-02 15:45:00+01:00,5982.58
2023-01-02 16:00:00+01:00,6147.54
2023-01-02 16:15:00+01:00,6093.17
2023-01-02 16:30:00+01:00,6255.91
2023-01-02 16:45:00+01:00,6350.16
2023-01-02 17:00:00+01:00,6434.63
2023-01-02 17:15:00+01:00,6483.26
2023-01-02 17:30:00+01:00,6331.29
2023-01-02 17:45:00+01:00,6256.32
2023-01-02 18:00:00+01:00,6233.07
2023-01-02 18:15:00+01:00,6089.71
2023-01-02 18:30:00+01:00,6023.89
2023-01-02 18:45:00+01:00,6183.64
2023-01-02 19:00:00+01:00,6180.77
2023-01-02 19:15:00+01:00,6165.65
2023-01-02 19:30:00+01:00,6065.38
2023-01-02 19:45:00+01:00,5818.5
2023-01-02 20:00:00+01:00,5737.66
2023-01-02 20:15:00+01:00,5885.82
2023-01-02 20:30:00+01:00,5856.6
2023-01-02 20:45:00+01:00,5909.24
2023-01-02 21:00:00+01:00,5772.66
2023-01-02 21:15:00+01:00,5606.79
2023-01-02 21:30:00+01:00,5473.85
2023-01-02 21:45:00+01:00,5329.38
2023-01-02 22:00:00+01:00,5231.95
2023-01-02 22:15:00+01:00,5238.32
2023-01-02 22:30:00+01:00,5249.32
2023-01-02 22:45:00+01:00,5232.24
2023-01-02 23:00:00+01:00,5015.64
2023-01-02 23:15:00+01:00,5021.35
2023-01-02 23:30:00+01:00,4904.54
2023-01-02 23:45:00+01:00,4609.8
2023-01-03 00:00:00+01:00,4357.23
2023-01-03 00:15:00+01:00,4424.67
2023-01-03 00:30:00+01:00,4460.28
2023-01-03 00:45:00+01:00,4381.74
2023-01-03 01:00:00+01:00,4287.78
2023-01-03 01:15:00+01:00,4292.66
2023-01-03 01:30:00+01:00,4167.22
2023-01-03 01:45:00+01:00,4161.72
2023-01-03 02:00:00+01:00,4224.75
2023-01-03 02:15:00+01:00,4145.44
2023-01-03 02:30:00+01:00,4112.04
2023-01-03 02:45:00+01:00,3970.68
