utc_timestamp,DE_solar_actual
2024-01-01 00:00:00+01:00,3.48
2024-01-01 00:15:00+01:00,3.56
2024-01-01 00:30:00+01:00,2.75
2024-01-01 00:45:00+01:00,2.72
2024-01-01 01:00:00+01:00,3.43
2024-01-01 01:15:00+01:00,2.78
2024-01-01 01:30:00+01:00,2.9
2024-01-01 01:45:00+01:00,2.74
2024-01-01 02:00:00+01:00,3.37
2024-01-01 02:15:00+01:00,2.67
2024-01-01 02:30:00+01:00,2.86
2024-01-01 02:45:00+01:00,2.83
2024-01-01 03:00:00+01:00,3.49
2024-01-01 03:15:00+01:00,2.83
2024-01-01 03:30:00+01:00,3.57
2024-01-01 03:45:00+01:00,2.84
2024-01-01 04:00:00+01:00,2.73
2024-01-01 04:15:00+01:00,2.86
2024-01-01 04:30:00+01:00,2.8
2024-01-01 04:45:00+01:00,2.68
2024-01-01 05:00:00+01:00,2.61
2024-01-01 05:15:00+01:00,2.65
2024-01-01 05:30:00+01:00,3.43
2024-01-01 05:45:00+01:00,3.56
2024-01-01 06:00:00+01:00,2.78
2024-01-01 06:15:00+01:00,2.92
2024-01-01 06:30:00+01:00,3.28
2024-01-01 06:45:00+01:00,3.79
2024-01-01 07:00:00+01:00,3.08
2024-01-01 07:15:00+01:00,3.99
2024-01-01 07:30:00+01:00,4.31
2024-01-01 07:45:00+01:00,4.92
2024-01-01 08:00:00+01:00,9.96
2024-01-01 08:15:00+01:00,87.26
2024-01-01 08:30:00+01:00,491.82
2024-01-01 08:45:00+01:00,1111.89
2024-01-01 09:00:00+01:00,1934.92
2024-01-01 09:15:00+01:00,2832.63
2024-01-01 09:30:00+01:00,3651.47
2024-01-01 09:45:00+01:00,4450.99
2024-01-01 10:00:00+01:00,5299.51
2024-01-01 10:15:00+01:00,6099.32
2024-01-01 10:30:00+01:00,6741.05
2024-01-01 10:45:00+01:00,7229.9
2024-01-01 11:00:00+01:00,7773.57
2024-01-01 11:15:00+01:00,8178.56
2024-01-01 11:30:00+01:00,8335.18
2024-01-01 11:45:00+01:00,8257.65
2024-01-01 12:00:00+01:00,8115.42
2024-01-01 12:15:00+01:00,8003.44
2024-01-01 12:30:00+01:00,7672.33
2024-01-01 12:45:00+01:00,7295.54
2024-01-01 13:00:00+01:00,6963.67
2024-01-01 13:15:00+01:00,6613.47
2024-01-01 13:30:00+01:00,6196.58
2024-01-01 13:45:00+01:00,5689.99
2024-01-01 14:00:00+01:00,5237.19
2024-01-01 14:15:00+01:00,4587.07
2024-01-01 14:30:00+01:00,3859.4
2024-01-01 14:45:00+01:00,3114.15
2024-01-01 15:00:00+01:00,2376.52
2024-01-01 15:15:00+01:00,1681.6
2024-01-01 15:30:00+01:00,1051.55
2024-01-01 15:45:00+01:00,579.3
2024-01-01 16:00:00+01:00,246.53
2024-01-01 16:15:00+01:00,65.49
2024-01-01 16:30:00+01:00,13.87
2024-01-01 16:45:00+01:00,7.79
2024-01-01 17:00:00+01:00,4.45
2024-01-01 17:15:00+01:00,4.13
2024-01-01 17:30:00+01:00,7.85
2024-01-01 17:45:00+01:00,7.05
2024-01-01 18:00:00+01:00,7.35
2024-01-01 18:15:00+01:00,6.62
2024-01-01 18:30:00+01:00,4.05
2024-01-01 18:45:00+01:00,3.41
2024-01-01 19:00:00+01:00,5.81
2024-01-01 19:15:00+01:00,5.98
2024-01-01 19:30:00+01:00,2.9
2024-01-01 19:45:00+01:00,2.73
2024-01-01 20:00:00+01:00,4.23
