utc_timestamp,DE_load_actual
2020-01-01 00:00:00+01:00,43881.8
2020-01-01 00:15:00+01:00,43639.59
2020-01-01 00:30:00+01:00,43330.9
2020-01-01 00:45:00+01:00,43149.49
2020-01-01 01:00:00+01:00,43017.27
2020-01-01 01:15:00+01:00,42806.44
2020-01-01 01:30:00+01:00,42428.8
2020-01-01 01:45:00+01:00,42142.55
2020-01-01 02:00:00+01:00,41966.3
2020-01-01 02:15:00+01:00,41659.46
2020-01-01 02:30:00+01:00,41244.73
2020-01-01 02:45:00+01:00,40985.47
2020-01-01 03:00:00+01:00,40702.48
2020-01-01 03:15:00+01:00,40376.87
2020-01-01 03:30:00+01:00,40125.68
2020-01-01 03:45:00+01:00,39913.44
2020-01-01 04:00:00+01:00,40375.76
2020-01-01 04:15:00+01:00,40253.89
2020-01-01 04:30:00+01:00,40261.33
2020-01-01 04:45:00+01:00,40167.6
2020-01-01 05:00:00+01:00,40289.81
2020-01-01 05:15:00+01:00,40012.62
2020-01-01 05:30:00+01:00,40013.14
2020-01-01 05:45:00+01:00,39754.66
2020-01-01 06:00:00+01:00,39031.66
2020-01-01 06:15:00+01:00,38901.93
2020-01-01 06:30:00+01:00,38859.11
2020-01-01 06:45:00+01:00,39044.09
2020-01-01 07:00:00+01:00,39268.7
2020-01-01 07:15:00+01:00,39533.85
2020-01-01 07:30:00+01:00,39500.12
2020-01-01 07:45:00+01:00,39553.6
2020-01-01 08:00:00+01:00,39802.17
2020-01-01 08:15:00+01:00,40004.58
2020-01-01 08:30:00+01:00,40159.63
2020-01-01 08:45:00+01:00,40743.52
2020-01-01 09:00:00+01:00,41425.98
2020-01-01 09:15:00+01:00,42015.58
2020-01-01 09:30:00+01:00,42568.15
2020-01-01 09:45:00+01:00,43486.03
2020-01-01 10:00:00+01:00,43892.78
2020-01-01 10:15:00+01:00,44276.28
2020-01-01 10:30:00+01:00,44771.39
2020-01-01 10:45:00+01:00,45271.52
2020-01-01 11:00:00+01:00,46003.58
2020-01-01 11:15:00+01:00,46545.02
2020-01-01 11:30:00+01:00,46947.11
2020-01-01 11:45:00+01:00,47153.25
2020-01-01 12:00:00+01:00,47838.4
2020-01-01 12:15:00+01:00,48104.56
2020-01-01 12:30:00+01:00,48076.97
2020-01-01 12:45:00+01:00,47936.36
2020-01-01 13:00:00+01:00,47967.95
2020-01-01 13:15:00+01:00,47773.76
2020-01-01 13:30:00+01:00,47701.3
2020-01-01 13:45:00+01:00,47450.04
2020-01-01 14:00:00+01:00,46649.78
2020-01-01 14:15:00+01:00,46302.03
2020-01-01 14:30:00+01:00,45801.87
2020-01-01 14:45:00+01:00,45778.72
2020-01-01 15:00:00+01:00,46164.61
2020-01-01 15:15:00+01:00,46074.47
2020-01-01 15:30:00+01:00,46254.35
2020-01-01 15:45:00+01:00,46607.69
2020-01-01 16:00:00+01:00,47337.16
2020-01-01 16:15:00+01:00,48190.42
2020-01-01 16:30:00+01:00,49651.85
2020-01-01 16:45:00+01:00,51099.5
2020-01-01 17:00:00+01:00,52360.58
2020-01-01 17:15:00+01:00,52832.21
2020-01-01 17:30:00+01:00,53339.2
2020-01-01 17:45:00+01:00,53658.7
2020-01-01 18:00:00+01:00,54077.16
2020-01-01 18:15:00+01:00,53901.58
2020-01-01 18:30:00+01:00,53983.37
2020-01-01 18:45:00+01:00,53529.52
2020-01-01 19:00:00+01:00,53447.8
2020-01-01 19:15:00+01:00,52767.75
2020-01-01 19:30:00+01:00,52457.95
2020-01-01 19:45:00+01:00,51868.99
2020-01-01 20:00:00+01:00,51415.33
2020-01-01 20:15:00+01:00,50858.93
2020-01-01 20:30:00+01:00,50166.65
2020-01-01 20:45:00+01:00,49627.14
2020-01-01 21:00:00+01:00,49452.61
2020-01-01 21:15:00+01:00,49135.55
2020-01-01 21:30:00+01:00,49143.56
