utc_timestamp,DE_load_actual
2025-01-01 00:00:00+01:00,48412.11
2025-01-01 00:15:00+01:00,47534.7
2025-01-01 00:30:00+01:00,47573.45
2025-01-01 00:45:00+01:00,47446.87
2025-01-01 01:00:00+01:00,47200.27
2025-01-01 01:15:00+01:00,46926.8
2025-01-01 01:30:00+01:00,46816.41
2025-01-01 01:45:00+01:00,46525.81
2025-01-01 02:00:00+01:00,46238.96
2025-01-01 02:15:00+01:00,45859.98
2025-01-01 02:30:00+01:00,45637.93
2025-01-01 02:45:00+01:00,45453.18
2025-01-01 03:00:00+01:00,44889.33
2025-01-01 03:15:00+01:00,44878.9
2025-01-01 03:30:00+01:00,44397.77
2025-01-01 03:45:00+01:00,44327.82
2025-01-01 04:00:00+01:00,43738.2
2025-01-01 04:15:00+01:00,43811.54
2025-01-01 04:30:00+01:00,43583.39
2025-01-01 04:45:00+01:00,43371.22
2025-01-01 05:00:00+01:00,43999.43
2025-01-01 05:15:00+01:00,43836.98
2025-01-01 05:30:00+01:00,43794.0
2025-01-01 05:45:00+01:00,43724.05
2025-01-01 06:00:00+01:00,43408.65
2025-01-01 06:15:00+01:00,43168.69
2025-01-01 06:30:00+01:00,43146.7
2025-01-01 06:45:00+01:00,42979.27
2025-01-01 07:00:00+01:00,43201.8
2025-01-01 07:15:00+01:00,43500.65
2025-01-01 07:30:00+01:00,43625.8
2025-01-01 07:45:00+01:00,43770.91
2025-01-01 08:00:00+01:00,45071.15
2025-01-01 08:15:00+01:00,45572.76
2025-01-01 08:30:00+01:00,45796.17
2025-01-01 08:45:00+01:00,46196.48
2025-01-01 09:00:00+01:00,46896.13
2025-01-01 09:15:00+01:00,47342.45
2025-01-01 09:30:00+01:00,47845.24
2025-01-01 09:45:00+01:00,48636.7
2025-01-01 10:00:00+01:00,49367.33
2025-01-01 10:15:00+01:00,49920.66
2025-01-01 10:30:00+01:00,50204.35
2025-01-01 10:45:00+01:00,50860.97
2025-01-01 11:00:00+01:00,51451.82
2025-01-01 11:15:00+01:00,51985.64
2025-01-01 11:30:00+01:00,52395.71
2025-01-01 11:45:00+01:00,52523.93
2025-01-01 12:00:00+01:00,53075.29
2025-01-01 12:15:00+01:00,53079.51
