utc_timestamp,DE_load_actual
2015-01-01 00:00:00+01:00,45274.24
2015-01-01 00:15:00+01:00,44869.96
2015-01-01 00:30:00+01:00,44964.18
2015-01-01 00:45:00+01:00,44894.15
2015-01-01 01:00:00+01:00,44441.69
2015-01-01 01:15:00+01:00,44056.6
2015-01-01 01:30:00+01:00,43634.56
2015-01-01 01:45:00+01:00,43199.42
2015-01-01 02:00:00+01:00,42969.71
2015-01-01 02:15:00+01:00,42542.65
2015-01-01 02:30:00+01:00,42102.4
2015-01-01 02:45:00+01:00,41673.69
2015-01-01 03:00:00+01:00,41383.54
2015-01-01 03:15:00+01:00,41058.56
2015-01-01 03:30:00+01:00,40824.26
2015-01-01 03:45:00+01:00,40597.18
2015-01-01 04:00:00+01:00,40493.17
2015-01-01 04:15:00+01:00,40201.04
2015-01-01 04:30:00+01:00,40267.71
2015-01-01 04:45:00+01:00,40172.41
2015-01-01 05:00:00+01:00,40123.99
2015-01-01 05:15:00+01:00,39822.06
2015-01-01 05:30:00+01:00,39522.81
2015-01-01 05:45:00+01:00,39017.7
2015-01-01 06:00:00+01:00,38236.54
2015-01-01 06:15:00+01:00,38125.16
2015-01-01 06:30:00+01:00,38245.34
2015-01-01 06:45:00+01:00,38174.01
2015-01-01 07:00:00+01:00,38317.2
2015-01-01 07:15:00+01:00,38329.12
2015-01-01 07:30:00+01:00,38566.4
2015-01-01 07:45:00+01:00,38741.39
2015-01-01 08:00:00+01:00,38895.58
2015-01-01 08:15:00+01:00,38931.42
2015-01-01 08:30:00+01:00,39195.54
2015-01-01 08:45:00+01:00,39754.25
2015-01-01 09:00:00+01:00,40639.09
2015-01-01 09:15:00+01:00,41377.86
2015-01-01 09:30:00+01:00,42147.03
2015-01-01 09:45:00+01:00,42971.12
2015-01-01 10:00:00+01:00,43555.87
2015-01-01 10:15:00+01:00,44240.28
2015-01-01 10:30:00+01:00,44993.41
2015-01-01 10:45:00+01:00,45713.41
2015-01-01 11:00:00+01:00,46733.01
2015-01-01 11:15:00+01:00,47284.43
2015-01-01 11:30:00+01:00,47871.35
2015-01-01 11:45:00+01:00,48460.38
2015-01-01 12:00:00+01:00,48650.05
2015-01-01 12:15:00+01:00,48989.54
2015-01-01 12:30:00+01:00,49062.5
2015-01-01 12:45:00+01:00,48735.34
2015-01-01 13:00:00+01:00,48374.06
2015-01-01 13:15:00+01:00,47947.6
2015-01-01 13:30:00+01:00,47875.05
