utc_timestamp,DE_load_actual
2022-01-01 00:00:00+01:00,44646.09
2022-01-01 00:15:00+01:00,44234.79
2022-01-01 00:30:00+01:00,43727.32
2022-01-01 00:45:00+01:00,43053.73
2022-01-01 01:00:00+01:00,42195.81
2022-01-01 01:15:00+01:00,41803.94
2022-01-01 01:30:00+01:00,41140.73
2022-01-01 01:45:00+01:00,41002.15
2022-01-01 02:00:00+01:00,41177.78
2022-01-01 02:15:00+01:00,40635.17
2022-01-01 02:30:00+01:00,40162.04
2022-01-01 02:45:00+01:00,39948.17
2022-01-01 03:00:00+01:00,39669.79
2022-01-01 03:15:00+01:00,39560.13
2022-01-01 03:30:00+01:00,39546.66
2022-01-01 03:45:00+01:00,39478.62
2022-01-01 04:00:00+01:00,39448.72
2022-01-01 04:15:00+01:00,39279.36
2022-01-01 04:30:00+01:00,39484.64
2022-01-01 04:45:00+01:00,39139.62
2022-01-01 05:00:00+01:00,39112.06
2022-01-01 05:15:00+01:00,38926.3
2022-01-01 05:30:00+01:00,38799.53
2022-01-01 05:45:00+01:00,38468.19
2022-01-01 06:00:00+01:00,38358.19
2022-01-01 06:15:00+01:00,38388.84
2022-01-01 06:30:00+01:00,38396.72
2022-01-01 06:45:00+01:00,38508.0
2022-01-01 07:00:00+01:00,38967.99
2022-01-01 07:15:00+01:00,38901.84
2022-01-01 07:30:00+01:00,39125.04
2022-01-01 07:45:00+01:00,39310.11
2022-01-01 08:00:00+01:00,39972.8
2022-01-01 08:15:00+01:00,40272.72
2022-01-01 08:30:00+01:00,40338.11
2022-01-01 08:45:00+01:00,40612.85
2022-01-01 09:00:00+01:00,41769.07
2022-01-01 09:15:00+01:00,42323.4
2022-01-01 09:30:00+01:00,42834.97
2022-01-01 09:45:00+01:00,43113.11
2022-01-01 10:00:00+01:00,43583.52
2022-01-01 10:15:00+01:00,44138.39
2022-01-01 10:30:00+01:00,44616.81
2022-01-01 10:45:00+01:00,45189.31
2022-01-01 11:00:00+01:00,45882.53
2022-01-01 11:15:00+01:00,46611.71
2022-01-01 11:30:00+01:00,47215.76
2022-01-01 11:45:00+01:00,47217.45
2022-01-01 12:00:00+01:00,47288.41
2022-01-01 12:15:00+01:00,47339.48
2022-01-01 12:30:00+01:00,47726.95
2022-01-01 12:45:00+01:00,46901.13
2022-01-01 13:00:00+01:00,46557.13
2022-01-01 13:15:00+01:00,46248.59
2022-01-01 13:30:00+01:00,46380.05
2022-01-01 13:45:00+01:00,46378.76
2022-01-01 14:00:00+01:00,45912.08
2022-01-01 14:15:00+01:00,45687.34
2022-01-01 14:30:00+01:00,45655.02
2022-01-01 14:45:00+01:00,45659.66
2022-01-01 15:00:00+01:00,45728.47
2022-01-01 15:15:00+01:00,45528.92
2022-01-01 15:30:00+01:00,45606.08
2022-01-01 15:45:00+01:00,45869.36
2022-01-01 16:00:00+01:00,46583.9
2022-01-01 16:15:00+01:00,47241.04
2022-01-01 16:30:00+01:00,48296.74
2022-01-01 16:45:00+01:00,49493.27
2022-01-01 17:00:00+01:00,50701.47
2022-01-01 17:15:00+01:00,51394.46
2022-01-01 17:30:00+01:00,52065.18
2022-01-01 17:45:00+01:00,52322.31
2022-01-01 18:00:00+01:00,52605.63
2022-01-01 18:15:00+01:00,52789.9
2022-01-01 18:30:00+01:00,52580.11
2022-01-01 18:45:00+01:00,52405.43
2022-01-01 19:00:00+01:00,52136.04
2022-01-01 19:15:00+01:00,51881.8
2022-01-01 19:30:00+01:00,51539.07
2022-01-01 19:45:00+01:00,50923.08
2022-01-01 20:00:00+01:00,50581.48
2022-01-01 20:15:00+01:00,49963.25
2022-01-01 20:30:00+01:00,49345.27
2022-01-01 20:45:00+01:00,48841.84
2022-01-01 21:00:00+01:00,48499.37
2022-01-01 21:15:00+01:00,47988.16
2022-01-01 21:30:00+01:00,47976.48
2022-01-01 21:45:00+01:00,47744.52
2022-01-01 22:00:00+01:00,48090.95
2022-01-01 22:15:00+01:00,47792.12
2022-01-01 22:30:00+01:00,47301.36
2022-01-01 22:45:00+01:00,46723.18
2022-01-01 23:00:00+01:00,45868.35
2022-01-01 23:15:00+01:00,45263.56
2022-01-01 23:30:00+01:00,44664.97
2022-01-01 23:45:00+01:00,43689.63
2022-01-02 00:00:00+01:00,42895.98
2022-01-02 00:15:00+01:00,42689.61
2022-01-02 00:30:00+01:00,42839.25
2022-01-02 00:45:00+01:00,42263.25
2022-01-02 01:00:00+01:00,42218.01
2022-01-02 01:15:00+01:00,41462.62
2022-01-02 01:30:00+01:00,41063.64
2022-01-02 01:45:00+01:00,41187.09
2022-01-02 02:00:00+01:00,41088.03
2022-01-02 02:15:00+01:00,40784.63
2022-01-02 02:30:00+01:00,40685.03
2022-01-02 02:45:00+01:00,40504.07
2022-01-02 03:00:00+01:00,40425.09
2022-01-02 03:15:00+01:00,40450.28
2022-01-02 03:30:00+01:00,40566.33
2022-01-02 03:45:00+01:00,40705.18
2022-01-02 04:00:00+01:00,40912.79
2022-01-02 04:15:00+01:00,40475.16
2022-01-02 04:30:00+01:00,40708.4
2022-01-02 04:45:00+01:00,40756.3
2022-01-02 05:00:00+01:00,40946.53
2022-01-02 05:15:00+01:00,40611.01
2022-01-02 05:30:00+01:00,40707.86
2022-01-02 05:45:00+01:00,40720.36
2022-01-02 06:00:00+01:00,40300.18
2022-01-02 06:15:00+01:00,40217.27
2022-01-02 06:30:00+01:00,40357.1
2022-01-02 06:45:00+01:00,40715.86
2022-01-02 07:00:00+01:00,41299.28
2022-01-02 07:15:00+01:00,41894.52
2022-01-02 07:30:00+01:00,42559.89
2022-01-02 07:45:00+01:00,43260.09
2022-01-02 08:00:00+01:00,44197.17
2022-01-02 08:15:00+01:00,44974.6
2022-01-02 08:30:00+01:00,45872.82
2022-01-02 08:45:00+01:00,46625.86
2022-01-02 09:00:00+01:00,47726.71
2022-01-02 09:15:00+01:00,48215.76
2022-01-02 09:30:00+01:00,48481.76
2022-01-02 09:45:00+01:00,48949.86
2022-01-02 10:00:00+01:00,49844.08
2022-01-02 10:15:00+01:00,50028.71
2022-01-02 10:30:00+01:00,50906.99
2022-01-02 10:45:00+01:00,51553.27
2022-01-02 11:00:00+01:00,52539.9
2022-01-02 11:15:00+01:00,53650.83
2022-01-02 11:30:00+01:00,54145.56
2022-01-02 11:45:00+01:00,54243.58
2022-01-02 12:00:00+01:00,54759.28
2022-01-02 12:15:00+01:00,54645.93
2022-01-02 12:30:00+01:00,54523.2
2022-01-02 12:45:00+01:00,54222.48
2022-01-02 13:00:00+01:00,53701.78
2022-01-02 13:15:00+01:00,53332.04
2022-01-02 13:30:00+01:00,53043.1
2022-01-02 13:45:00+01:00,53254.98
2022-01-02 14:00:00+01:00,52992.37
2022-01-02 14:15:00+01:00,52761.9
2022-01-02 14:30:00+01:00,52504.46
2022-01-02 14:45:00+01:00,52512.43
2022-01-02 15:00:00+01:00,53098.06
2022-01-02 15:15:00+01:00,53078.02
2022-01-02 15:30:00+01:00,53312.25
2022-01-02 15:45:00+01:00,53484.8
2022-01-02 16:00:00+01:00,54546.92
2022-01-02 16:15:00+01:00,55080.77
2022-01-02 16:30:00+01:00,55637.39
2022-01-02 16:45:00+01:00,56886.25
2022-01-02 17:00:00+01:00,57977.78
2022-01-02 17:15:00+01:00,58473.43
2022-01-02 17:30:00+01:00,58919.83
2022-01-02 17:45:00+01:00,59020.29
2022-01-02 18:00:00+01:00,58799.82
2022-01-02 18:15:00+01:00,58789.99
2022-01-02 18:30:00+01:00,58908.23
2022-01-02 18:45:00+01:00,58558.19
2022-01-02 19:00:00+01:00,58037.8
2022-01-02 19:15:00+01:00,57627.8
2022-01-02 19:30:00+01:00,57262.33
2022-01-02 19:45:00+01:00,56500.72
2022-01-02 20:00:00+01:00,55854.45
2022-01-02 20:15:00+01:00,55156.11
2022-01-02 20:30:00+01:00,54430.76
2022-01-02 20:45:00+01:00,53728.38
2022-01-02 21:00:00+01:00,53114.4
2022-01-02 21:15:00+01:00,52696.59
2022-01-02 21:30:00+01:00,52246.12
2022-01-02 21:45:00+01:00,51814.28
2022-01-02 22:00:00+01:00,52014.94
2022-01-02 22:15:00+01:00,51491.96
2022-01-02 22:30:00+01:00,50639.2
2022-01-02 22:45:00+01:00,49593.11
2022-01-02 23:00:00+01:00,48996.05
2022-01-02 23:15:00+01:00,48063.86
2022-01-02 23:30:00+01:00,47587.33
2022-01-02 23:45:00+01:00,46845.93
2022-01-03 00:00:00+01:00,45952.27
2022-01-03 00:15:00+01:00,45642.05
2022-01-03 00:30:00+01:00,45284.26
2022-01-03 00:45:00+01:00,44644.8
2022-01-03 01:00:00+01:00,44267.4
2022-01-03 01:15:00+01:00,43712.2
2022-01-03 01:30:00+01:00,43568.54
2022-01-03 01:45:00+01:00,43000.28
2022-01-03 02:00:00+01:00,42688.0
2022-01-03 02:15:00+01:00,42441.23
2022-01-03 02:30:00+01:00,42603.58
2022-01-03 02:45:00+01:00,42550.53
2022-01-03 03:00:00+01:00,42946.92
2022-01-03 03:15:00+01:00,42843.37
2022-01-03 03:30:00+01:00,43103.69
2022-01-03 03:45:00+01:00,43520.54
2022-01-03 04:00:00+01:00,43868.62
2022-01-03 04:15:00+01:00,44089.12
2022-01-03 04:30:00+01:00,44623.58
2022-01-03 04:45:00+01:00,45701.78
2022-01-03 05:00:00+01:00,47215.52
2022-01-03 05:15:00+01:00,47836.57
2022-01-03 05:30:00+01:00,48437.26
2022-01-03 05:45:00+01:00,49965.46
2022-01-03 06:00:00+01:00,52834.97
2022-01-03 06:15:00+01:00,54523.39
2022-01-03 06:30:00+01:00,56364.65
