utc_timestamp,DE_wind_onshore_actual
2021-01-01 00:00:00+01:00,4203.54
2021-01-01 00:15:00+01:00,4063.47
2021-01-01 00:30:00+01:00,3784.79
2021-01-01 00:45:00+01:00,3660.73
2021-01-01 01:00:00+01:00,3677.53
2021-01-01 01:15:00+01:00,3592.33
2021-01-01 01:30:00+01:00,3470.74
2021-01-01 01:45:00+01:00,3371.61
2021-01-01 02:00:00+01:00,3304.37
2021-01-01 02:15:00+01:00,3253.01
2021-01-01 02:30:00+01:00,3179.43
2021-01-01 02:45:00+01:00,3055.98
2021-01-01 03:00:00+01:00,2965.95
2021-01-01 03:15:00+01:00,2820.49
2021-01-01 03:30:00+01:00,2684.0
2021-01-01 03:45:00+01:00,2605.13
2021-01-01 04:00:00+01:00,2568.28
2021-01-01 04:15:00+01:00,2476.46
2021-01-01 04:30:00+01:00,2426.95
2021-01-01 04:45:00+01:00,2377.84
2021-01-01 05:00:00+01:00,2273.48
2021-01-01 05:15:00+01:00,2146.56
2021-01-01 05:30:00+01:00,2079.0
2021-01-01 05:45:00+01:00,1976.92
2021-01-01 06:00:00+01:00,2018.03
2021-01-01 06:15:00+01:00,1997.94
2021-01-01 06:30:00+01:00,2034.11
2021-01-01 06:45:00+01:00,1984.57
2021-01-01 07:00:00+01:00,1908.84
2021-01-01 07:15:00+01:00,1975.59
2021-01-01 07:30:00+01:00,1990.19
2021-01-01 07:45:00+01:00,1989.15
2021-01-01 08:00:00+01:00,2018.71
2021-01-01 08:15:00+01:00,2047.59
2021-01-01 08:30:00+01:00,2108.21
2021-01-01 08:45:00+01:00,2105.0
2021-01-01 09:00:00+01:00,2163.37
2021-01-01 09:15:00+01:00,2168.73
2021-01-01 09:30:00+01:00,2100.33
2021-01-01 09:45:00+01:00,2048.89
2021-01-01 10:00:00+01:00,2034.72
2021-01-01 10:15:00+01:00,1948.61
2021-01-01 10:30:00+01:00,1847.54
2021-01-01 10:45:00+01:00,1817.07
2021-01-01 11:00:00+01:00,1750.26
2021-01-01 11:15:00+01:00,1673.95
2021-01-01 11:30:00+01:00,1554.26
2021-01-01 11:45:00+01:00,1488.65
2021-01-01 12:00:00+01:00,1430.48
2021-01-01 12:15:00+01:00,1329.83
2021-01-01 12:30:00+01:00,1265.65
2021-01-01 12:45:00+01:00,1198.66
2021-01-01 13:00:00+01:00,1134.96
2021-01-01 13:15:00+01:00,1142.15
2021-01-01 13:30:00+01:00,1132.89
2021-01-01 13:45:00+01:00,1141.44
2021-01-01 14:00:00+01:00,1153.0
2021-01-01 14:15:00+01:00,1213.28
2021-01-01 14:30:00+01:00,1255.12
2021-01-01 14:45:00+01:00,1301.02
2021-01-01 15:00:00+01:00,1437.24
2021-01-01 15:15:00+01:00,1483.81
2021-01-01 15:30:00+01:00,1576.28
2021-01-01 15:45:00+01:00,1695.44
2021-01-01 16:00:00+01:00,1845.73
2021-01-01 16:15:00+01:00,2022.21
2021-01-01 16:30:00+01:00,2238.02
2021-01-01 16:45:00+01:00,2435.28
2021-01-01 17:00:00+01:00,2622.76
2021-01-01 17:15:00+01:00,2816.7
2021-01-01 17:30:00+01:00,3043.47
2021-01-01 17:45:00+01:00,3183.16
2021-01-01 18:00:00+01:00,3327.1
2021-01-01 18:15:00+01:00,3541.8
2021-01-01 18:30:00+01:00,3621.64
2021-01-01 18:45:00+01:00,3699.11
2021-01-01 19:00:00+01:00,3780.69
2021-01-01 19:15:00+01:00,3849.19
2021-01-01 19:30:00+01:00,3967.87
2021-01-01 19:45:00+01:00,4048.05
2021-01-01 20:00:00+01:00,4108.63
2021-01-01 20:15:00+01:00,4132.47
2021-01-01 20:30:00+01:00,4207.23
2021-01-01 20:45:00+01:00,4265.35
2021-01-01 21:00:00+01:00,4331.56
2021-01-01 21:15:00+01:00,4380.61
2021-01-01 21:30:00+01:00,4427.23
2021-01-01 21:45:00+01:00,4397.24
2021-01-01 22:00:00+01:00,4515.31
2021-01-01 22:15:00+01:00,4663.48
2021-01-01 22:30:00+01:00,4726.18
2021-01-01 22:45:00+01:00,4721.85
2021-01-01 23:00:00+01:00,4637.02
2021-01-01 23:15:00+01:00,4563.44
2021-01-01 23:30:00+01:00,4584.36
2021-01-01 23:45:00+01:00,4612.21
2021-01-02 00:00:00+01:00,4548.05
2021-01-02 00:15:00+01:00,4489.27
2021-01-02 00:30:00+01:00,4488.53
2021-01-02 00:45:00+01:00,4475.07
2021-01-02 01:00:00+01:00,4402.24
2021-01-02 01:15:00+01:00,4346.77
2021-01-02 01:30:00+01:00,4306.6
2021-01-02 01:45:00+01:00,4179.13
2021-01-02 02:00:00+01:00,4119.61
2021-01-02 02:15:00+01:00,4106.05
2021-01-02 02:30:00+01:00,4074.77
2021-01-02 02:45:00+01:00,4045.38
2021-01-02 03:00:00+01:00,4067.52
2021-01-02 03:15:00+01:00,4081.9
2021-01-02 03:30:00+01:00,4082.11
2021-01-02 03:45:00+01:00,4044.35
2021-01-02 04:00:00+01:00,4040.58
2021-01-02 04:15:00+01:00,4028.54
2021-01-02 04:30:00+01:00,3940.8
2021-01-02 04:45:00+01:00,3844.71
2021-01-02 05:00:00+01:00,3667.06
2021-01-02 05:15:00+01:00,3617.99
2021-01-02 05:30:00+01:00,3576.9
2021-01-02 05:45:00+01:00,3507.34
2021-01-02 06:00:00+01:00,3452.36
2021-01-02 06:15:00+01:00,3335.67
2021-01-02 06:30:00+01:00,3235.95
2021-01-02 06:45:00+01:00,3167.44
2021-01-02 07:00:00+01:00,3117.12
2021-01-02 07:15:00+01:00,2973.76
2021-01-02 07:30:00+01:00,2876.89
2021-01-02 07:45:00+01:00,2820.85
2021-01-02 08:00:00+01:00,2770.96
2021-01-02 08:15:00+01:00,2690.07
2021-01-02 08:30:00+01:00,2642.16
2021-01-02 08:45:00+01:00,2557.42
2021-01-02 09:00:00+01:00,2465.09
2021-01-02 09:15:00+01:00,2363.96
2021-01-02 09:30:00+01:00,2206.53
2021-01-02 09:45:00+01:00,2058.84
2021-01-02 10:00:00+01:00,1921.22
2021-01-02 10:15:00+01:00,1808.73
2021-01-02 10:30:00+01:00,1665.03
2021-01-02 10:45:00+01:00,1567.36
2021-01-02 11:00:00+01:00,1445.58
2021-01-02 11:15:00+01:00,1349.3
2021-01-02 11:30:00+01:00,1280.87
2021-01-02 11:45:00+01:00,1161.09
2021-01-02 12:00:00+01:00,1072.61
2021-01-02 12:15:00+01:00,1037.34
2021-01-02 12:30:00+01:00,968.55
2021-01-02 12:45:00+01:00,932.55
2021-01-02 13:00:00+01:00,895.05
2021-01-02 13:15:00+01:00,896.39
2021-01-02 13:30:00+01:00,895.93
2021-01-02 13:45:00+01:00,943.44
2021-01-02 14:00:00+01:00,980.72
2021-01-02 14:15:00+01:00,1052.28
2021-01-02 14:30:00+01:00,1127.17
2021-01-02 14:45:00+01:00,1180.38
2021-01-02 15:00:00+01:00,1282.86
2021-01-02 15:15:00+01:00,1312.87
2021-01-02 15:30:00+01:00,1395.82
2021-01-02 15:45:00+01:00,1459.54
2021-01-02 16:00:00+01:00,1574.7
2021-01-02 16:15:00+01:00,1681.97
2021-01-02 16:30:00+01:00,1772.32
2021-01-02 16:45:00+01:00,1866.43
2021-01-02 17:00:00+01:00,1968.45
2021-01-02 17:15:00+01:00,2052.52
2021-01-02 17:30:00+01:00,2164.43
2021-01-02 17:45:00+01:00,2312.75
2021-01-02 18:00:00+01:00,2490.35
2021-01-02 18:15:00+01:00,2702.8
2021-01-02 18:30:00+01:00,2853.15
2021-01-02 18:45:00+01:00,2977.49
2021-01-02 19:00:00+01:00,3100.14
2021-01-02 19:15:00+01:00,3197.63
2021-01-02 19:30:00+01:00,3305.51
2021-01-02 19:45:00+01:00,3405.17
2021-01-02 20:00:00+01:00,3470.7
2021-01-02 20:15:00+01:00,3570.59
2021-01-02 20:30:00+01:00,3673.96
2021-01-02 20:45:00+01:00,3782.15
2021-01-02 21:00:00+01:00,3879.86
2021-01-02 21:15:00+01:00,3992.12
2021-01-02 21:30:00+01:00,4197.25
2021-01-02 21:45:00+01:00,4347.67
2021-01-02 22:00:00+01:00,4553.78
2021-01-02 22:15:00+01:00,4734.42
2021-01-02 22:30:00+01:00,4885.78
2021-01-02 22:45:00+01:00,5076.65
2021-01-02 23:00:00+01:00,5268.69
2021-01-02 23:15:00+01:00,5453.74
2021-01-02 23:30:00+01:00,5680.51
2021-01-02 23:45:00+01:00,5956.42
2021-01-03 00:00:00+01:00,6220.15
2021-01-03 00:15:00+01:00,6374.81
2021-01-03 00:30:00+01:00,6635.38
2021-01-03 00:45:00+01:00,6838.54
2021-01-03 01:00:00+01:00,7136.16
2021-01-03 01:15:00+01:00,7378.22
2021-01-03 01:30:00+01:00,7593.84
2021-01-03 01:45:00+01:00,7740.22
2021-01-03 02:00:00+01:00,7985.51
2021-01-03 02:15:00+01:00,8238.2
2021-01-03 02:30:00+01:00,8385.89
2021-01-03 02:45:00+01:00,8670.21
2021-01-03 03:00:00+01:00,8776.09
2021-01-03 03:15:00+01:00,8982.25
2021-01-03 03:30:00+01:00,9240.76
2021-01-03 03:45:00+01:00,9381.41
2021-01-03 04:00:00+01:00,9531.58
2021-01-03 04:15:00+01:00,9831.53
2021-01-03 04:30:00+01:00,10033.06
2021-01-03 04:45:00+01:00,10226.16
2021-01-03 05:00:00+01:00,10547.11
2021-01-03 05:15:00+01:00,11034.52
2021-01-03 05:30:00+01:00,11324.85
2021-01-03 05:45:00+01:00,11327.06
2021-01-03 06:00:00+01:00,11635.9
2021-01-03 06:15:00+01:00,12070.01
2021-01-03 06:30:00+01:00,12531.2
2021-01-03 06:45:00+01:00,12770.9
2021-01-03 07:00:00+01:00,13137.21
2021-01-03 07:15:00+01:00,13387.74
2021-01-03 07:30:00+01:00,13515.41
2021-01-03 07:45:00+01:00,13520.07
2021-01-03 08:00:00+01:00,13521.66
2021-01-03 08:15:00+01:00,13603.57
2021-01-03 08:30:00+01:00,13767.29
2021-01-03 08:45:00+01:00,14138.65
2021-01-03 09:00:00+01:00,14177.59
2021-01-03 09:15:00+01:00,14210.62
2021-01-03 09:30:00+01:00,14056.07
2021-01-03 09:45:00+01:00,13916.14
2021-01-03 10:00:00+01:00,13947.5
2021-01-03 10:15:00+01:00,14198.68
2021-01-03 10:30:00+01:00,14328.07
2021-01-03 10:45:00+01:00,14570.02
2021-01-03 11:00:00+01:00,14659.85
2021-01-03 11:15:00+01:00,14818.6
2021-01-03 11:30:00+01:00,14814.37
2021-01-03 11:45:00+01:00,14940.54
2021-01-03 12:00:00+01:00,14893.41
2021-01-03 12:15:00+01:00,15090.05
2021-01-03 12:30:00+01:00,15339.23
2021-01-03 12:45:00+01:00,15435.4
2021-01-03 13:00:00+01:00,15610.84
2021-01-03 13:15:00+01:00,15850.21
2021-01-03 13:30:00+01:00,15977.91
2021-01-03 13:45:00+01:00,16144.96
2021-01-03 14:00:00+01:00,16173.97
2021-01-03 14:15:00+01:00,16532.23
2021-01-03 14:30:00+01:00,16843.08
2021-01-03 14:45:00+01:00,16823.55
2021-01-03 15:00:00+01:00,16710.6
2021-01-03 15:15:00+01:00,16688.44
2021-01-03 15:30:00+01:00,16788.94
2021-01-03 15:45:00+01:00,16926.3
2021-01-03 16:00:00+01:00,17091.43
2021-01-03 16:15:00+01:00,17275.61
2021-01-03 16:30:00+01:00,17261.23
2021-01-03 16:45:00+01:00,17238.82
2021-01-03 17:00:00+01:00,17192.87
2021-01-03 17:15:00+01:00,17222.93
2021-01-03 17:30:00+01:00,17286.75
2021-01-03 17:45:00+01:00,17397.66
2021-01-03 18:00:00+01:00,17315.76
2021-01-03 18:15:00+01:00,17368.32
2021-01-03 18:30:00+01:00,17176.12
2021-01-03 18:45:00+01:00,17062.3
2021-01-03 19:00:00+01:00,17006.22
2021-01-03 19:15:00+01:00,17077.41
2021-01-03 19:30:00+01:00,17000.01
2021-01-03 19:45:00+01:00,16809.99
2021-01-03 20:00:00+01:00,16791.42
2021-01-03 20:15:00+01:00,16671.55
2021-01-03 20:30:00+01:00,16580.76
2021-01-03 20:45:00+01:00,16254.52
2021-01-03 21:00:00+01:00,15957.66
2021-01-03 21:15:00+01:00,15776.62
2021-01-03 21:30:00+01:00,15511.61
2021-01-03 21:45:00+01:00,15151.75
2021-01-03 22:00:00+01:00,14512.57
2021-01-03 22:15:00+01:00,14534.81
2021-01-03 22:30:00+01:00,14500.06
2021-01-03 22:45:00+01:00,14331.14
2021-01-03 23:00:00+01:00,14286.35
2021-01-03 23:15:00+01:00,14152.4
2021-01-03 23:30:00+01:00,14005.19
2021-01-03 23:45:00+01:00,13803.95
2021-01-04 00:00:00+01:00,13761.93
2021-01-04 00:15:00+01:00,13695.48
2021-01-04 00:30:00+01:00,13763.25
2021-01-04 00:45:00+01:00,13635.37
2021-01-04 01:00:00+01:00,13471.63
2021-01-04 01:15:00+01:00,13469.65
2021-01-04 01:30:00+01:00,13399.64
2021-01-04 01:45:00+01:00,13314.91
2021-01-04 02:00:00+01:00,13316.91
2021-01-04 02:15:00+01:00,13261.95
2021-01-04 02:30:00+01:00,13211.49
2021-01-04 02:45:00+01:00,13138.71
2021-01-04 03:00:00+01:00,13090.46
2021-01-04 03:15:00+01:00,13106.47
2021-01-04 03:30:00+01:00,13027.79
2021-01-04 03:45:00+01:00,12853.06
2021-01-04 04:00:00+01:00,12810.69
2021-01-04 04:15:00+01:00,12811.27
2021-01-04 04:30:00+01:00,12710.63
2021-01-04 04:45:00+01:00,12641.96
2021-01-04 05:00:00+01:00,12540.2
2021-01-04 05:15:00+01:00,12391.45
2021-01-04 05:30:00+01:00,12402.82
2021-01-04 05:45:00+01:00,12416.35
2021-01-04 06:00:00+01:00,12574.44
2021-01-04 06:15:00+01:00,12527.03
2021-01-04 06:30:00+01:00,12402.8
2021-01-04 06:45:00+01:00,12256.42
2021-01-04 07:00:00+01:00,12054.79
2021-01-04 07:15:00+01:00,11837.57
2021-01-04 07:30:00+01:00,11653.04
2021-01-04 07:45:00+01:00,11523.95
2021-01-04 08:00:00+01:00,11225.04
2021-01-04 08:15:00+01:00,11054.12
2021-01-04 08:30:00+01:00,10978.0
2021-01-04 08:45:00+01:00,10921.6
2021-01-04 09:00:00+01:00,10849.99
2021-01-04 09:15:00+01:00,10707.67
2021-01-04 09:30:00+01:00,10505.85
2021-01-04 09:45:00+01:00,10338.85
2021-01-04 10:00:00+01:00,10333.66
2021-01-04 10:15:00+01:00,10269.99
2021-01-04 10:30:00+01:00,10201.27
2021-01-04 10:45:00+01:00,10117.58
2021-01-04 11:00:00+01:00,10176.0
2021-01-04 11:15:00+01:00,10252.52
2021-01-04 11:30:00+01:00,10416.07
2021-01-04 11:45:00+01:00,10315.12
2021-01-04 12:00:00+01:00,10317.07
2021-01-04 12:15:00+01:00,10298.03
2021-01-04 12:30:00+01:00,10425.83
2021-01-04 12:45:00+01:00,10467.95
2021-01-04 13:00:00+01:00,10411.55
2021-01-04 13:15:00+01:00,10444.29
2021-01-04 13:30:00+01:00,10485.26
2021-01-04 13:45:00+01:00,10481.27
2021-01-04 14:00:00+01:00,10489.3
2021-01-04 14:15:00+01:00,10488.73
2021-01-04 14:30:00+01:00,10740.57
2021-01-04 14:45:00+01:00,10750.38
2021-01-04 15:00:00+01:00,10743.41
2021-01-04 15:15:00+01:00,10664.37
2021-01-04 15:30:00+01:00,10723.08
2021-01-04 15:45:00+01:00,10754.37
2021-01-04 16:00:00+01:00,10655.76
2021-01-04 16:15:00+01:00,10728.62
2021-01-04 16:30:00+01:00,10792.08
2021-01-04 16:45:00+01:00,10979.99
2021-01-04 17:00:00+01:00,10869.75
2021-01-04 17:15:00+01:00,10628.56
2021-01-04 17:30:00+01:00,10813.58
2021-01-04 17:45:00+01:00,10623.44
2021-01-04 18:00:00+01:00,10538.19
2021-01-04 18:15:00+01:00,10541.31
2021-01-04 18:30:00+01:00,10616.34
2021-01-04 18:45:00+01:00,10636.9
2021-01-04 19:00:00+01:00,10656.46
2021-01-04 19:15:00+01:00,10606.17
2021-01-04 19:30:00+01:00,10315.8
2021-01-04 19:45:00+01:00,10229.88
2021-01-04 20:00:00+01:00,10183.95
2021-01-04 20:15:00+01:00,10232.94
2021-01-04 20:30:00+01:00,10012.8
2021-01-04 20:45:00+01:00,10072.21
2021-01-04 21:00:00+01:00,9897.19
2021-01-04 21:15:00+01:00,9684.31
2021-01-04 21:30:00+01:00,9522.92
2021-01-04 21:45:00+01:00,9315.35
2021-01-04 22:00:00+01:00,9149.12
2021-01-04 22:15:00+01:00,9076.0
2021-01-04 22:30:00+01:00,9087.17
2021-01-04 22:45:00+01:00,9138.93
2021-01-04 23:00:00+01:00,9060.39
2021-01-04 23:15:00+01:00,9042.07
2021-01-04 23:30:00+01:00,9074.05
2021-01-04 23:45:00+01:00,9114.04
2021-01-05 00:00:00+01:00,9205.73
2021-01-05 00:15:00+01:00,9062.94
2021-01-05 00:30:00+01:00,9076.63
2021-01-05 00:45:00+01:00,9092.46
2021-01-05 01:00:00+01:00,9044.21
2021-01-05 01:15:00+01:00,9076.88
2021-01-05 01:30:00+01:00,9152.69
2021-01-05 01:45:00+01:00,9068.57
2021-01-05 02:00:00+01:00,9145.65
2021-01-05 02:15:00+01:00,9168.47
2021-01-05 02:30:00+01:00,9177.75
2021-01-05 02:45:00+01:00,9153.95
2021-01-05 03:00:00+01:00,9223.3
2021-01-05 03:15:00+01:00,9221.07
2021-01-05 03:30:00+01:00,9155.98
2021-01-05 03:45:00+01:00,9200.52
2021-01-05 04:00:00+01:00,9207.53
2021-01-05 04:15:00+01:00,9151.14
2021-01-05 04:30:00+01:00,9114.72
2021-01-05 04:45:00+01:00,9111.67
2021-01-05 05:00:00+01:00,9106.36
2021-01-05 05:15:00+01:00,9086.86
2021-01-05 05:30:00+01:00,9106.95
2021-01-05 05:45:00+01:00,9019.77
2021-01-05 06:00:00+01:00,9337.15
2021-01-05 06:15:00+01:00,9387.15
2021-01-05 06:30:00+01:00,9390.81
2021-01-05 06:45:00+01:00,9399.62
2021-01-05 07:00:00+01:00,9313.31
