utc_timestamp,DE_load_actual
2018-01-01 00:00:00+01:00,45951.83
2018-01-01 00:15:00+01:00,45442.28
2018-01-01 00:30:00+01:00,45076.73
2018-01-01 00:45:00+01:00,44897.27
2018-01-01 01:00:00+01:00,44615.66
2018-01-01 01:15:00+01:00,44468.85
2018-01-01 01:30:00+01:00,43946.58
2018-01-01 01:45:00+01:00,43683.17
2018-01-01 02:00:00+01:00,43314.78
2018-01-01 02:15:00+01:00,43046.62
2018-01-01 02:30:00+01:00,43186.02
2018-01-01 02:45:00+01:00,42746.85
2018-01-01 03:00:00+01:00,42648.88
2018-01-01 03:15:00+01:00,42450.41
2018-01-01 03:30:00+01:00,42252.59
2018-01-01 03:45:00+01:00,42216.7
2018-01-01 04:00:00+01:00,42424.42
2018-01-01 04:15:00+01:00,42318.13
2018-01-01 04:30:00+01:00,42391.72
2018-01-01 04:45:00+01:00,42348.09
2018-01-01 05:00:00+01:00,42519.02
2018-01-01 05:15:00+01:00,42240.68
2018-01-01 05:30:00+01:00,42061.83
2018-01-01 05:45:00+01:00,41717.23
2018-01-01 06:00:00+01:00,41133.29
2018-01-01 06:15:00+01:00,40971.23
2018-01-01 06:30:00+01:00,41014.22
2018-01-01 06:45:00+01:00,41190.15
2018-01-01 07:00:00+01:00,41351.82
2018-01-01 07:15:00+01:00,41469.79
2018-01-01 07:30:00+01:00,41753.16
2018-01-01 07:45:00+01:00,42053.98
2018-01-01 08:00:00+01:00,42376.9
2018-01-01 08:15:00+01:00,42439.59
2018-01-01 08:30:00+01:00,42835.62
2018-01-01 08:45:00+01:00,43289.89
2018-01-01 09:00:00+01:00,44224.7
2018-01-01 09:15:00+01:00,44725.1
2018-01-01 09:30:00+01:00,45416.1
2018-01-01 09:45:00+01:00,46042.4
2018-01-01 10:00:00+01:00,46828.47
2018-01-01 10:15:00+01:00,47401.8
2018-01-01 10:30:00+01:00,48034.89
2018-01-01 10:45:00+01:00,48543.82
2018-01-01 11:00:00+01:00,49458.65
2018-01-01 11:15:00+01:00,50091.85
2018-01-01 11:30:00+01:00,50697.36
2018-01-01 11:45:00+01:00,51047.09
2018-01-01 12:00:00+01:00,51479.1
2018-01-01 12:15:00+01:00,51754.76
2018-01-01 12:30:00+01:00,52118.35
2018-01-01 12:45:00+01:00,52076.16
2018-01-01 13:00:00+01:00,51511.2
2018-01-01 13:15:00+01:00,50869.7
2018-01-01 13:30:00+01:00,50641.07
2018-01-01 13:45:00+01:00,50035.24
2018-01-01 14:00:00+01:00,49584.23
2018-01-01 14:15:00+01:00,49389.6
2018-01-01 14:30:00+01:00,49606.25
2018-01-01 14:45:00+01:00,49489.37
2018-01-01 15:00:00+01:00,49459.8
2018-01-01 15:15:00+01:00,49583.15
2018-01-01 15:30:00+01:00,49725.76
2018-01-01 15:45:00+01:00,49819.77
2018-01-01 16:00:00+01:00,50367.89
2018-01-01 16:15:00+01:00,51258.69
2018-01-01 16:30:00+01:00,52195.49
2018-01-01 16:45:00+01:00,53622.28
2018-01-01 17:00:00+01:00,54976.0
2018-01-01 17:15:00+01:00,55334.11
2018-01-01 17:30:00+01:00,55728.58
2018-01-01 17:45:00+01:00,55861.89
2018-01-01 18:00:00+01:00,56380.15
2018-01-01 18:15:00+01:00,56389.13
2018-01-01 18:30:00+01:00,56430.69
2018-01-01 18:45:00+01:00,56050.23
2018-01-01 19:00:00+01:00,55555.36
