utc_timestamp,DE_load_actual
2023-01-01 00:00:00+01:00,38691.79
2023-01-01 00:15:00+01:00,38374.22
2023-01-01 00:30:00+01:00,38247.99
2023-01-01 00:45:00+01:00,38070.16
2023-01-01 01:00:00+01:00,37733.38
2023-01-01 01:15:00+01:00,37634.42
2023-01-01 01:30:00+01:00,38043.5
2023-01-01 01:45:00+01:00,37697.52
2023-01-01 02:00:00+01:00,37277.43
2023-01-01 02:15:00+01:00,37067.22
2023-01-01 02:30:00+01:00,36846.69
2023-01-01 02:45:00+01:00,36568.39
2023-01-01 03:00:00+01:00,36371.05
2023-01-01 03:15:00+01:00,35858.23
2023-01-01 03:30:00+01:00,35735.64
2023-01-01 03:45:00+01:00,35764.63
2023-01-01 04:00:00+01:00,35625.32
2023-01-01 04:15:00+01:00,35419.56
2023-01-01 04:30:00+01:00,35399.08
2023-01-01 04:45:00+01:00,35501.0
2023-01-01 05:00:00+01:00,35655.03
2023-01-01 05:15:00+01:00,35653.39
2023-01-01 05:30:00+01:00,35725.52
2023-01-01 05:45:00+01:00,35554.69
2023-01-01 06:00:00+01:00,35195.61
2023-01-01 06:15:00+01:00,35391.76
2023-01-01 06:30:00+01:00,35151.99
2023-01-01 06:45:00+01:00,35187.05
2023-01-01 07:00:00+01:00,35834.45
2023-01-01 07:15:00+01:00,36060.5
2023-01-01 07:30:00+01:00,36277.55
2023-01-01 07:45:00+01:00,36516.02
2023-01-01 08:00:00+01:00,36244.47
2023-01-01 08:15:00+01:00,36530.14
2023-01-01 08:30:00+01:00,37056.91
2023-01-01 08:45:00+01:00,37485.86
2023-01-01 09:00:00+01:00,38083.96
2023-01-01 09:15:00+01:00,38984.65
2023-01-01 09:30:00+01:00,39657.46
2023-01-01 09:45:00+01:00,40180.32
2023-01-01 10:00:00+01:00,39905.67
2023-01-01 10:15:00+01:00,40588.44
2023-01-01 10:30:00+01:00,41436.13
2023-01-01 10:45:00+01:00,42091.95
2023-01-01 11:00:00+01:00,42612.78
2023-01-01 11:15:00+01:00,43615.3
2023-01-01 11:30:00+01:00,44244.67
2023-01-01 11:45:00+01:00,44338.71
2023-01-01 12:00:00+01:00,44353.6
2023-01-01 12:15:00+01:00,44454.49
2023-01-01 12:30:00+01:00,44197.59
2023-01-01 12:45:00+01:00,43816.88
