utc_timestamp,DE_load_actual
2019-01-01 00:00:00+01:00,44008.8
2019-01-01 00:15:00+01:00,43461.53
2019-01-01 00:30:00+01:00,42934.87
2019-01-01 00:45:00+01:00,42688.81
2019-01-01 01:00:00+01:00,42383.34
2019-01-01 01:15:00+01:00,41880.38
2019-01-01 01:30:00+01:00,41410.45
2019-01-01 01:45:00+01:00,40851.83
2019-01-01 02:00:00+01:00,40567.76
2019-01-01 02:15:00+01:00,40180.69
2019-01-01 02:30:00+01:00,39910.71
2019-01-01 02:45:00+01:00,39679.68
2019-01-01 03:00:00+01:00,39549.99
2019-01-01 03:15:00+01:00,39206.18
2019-01-01 03:30:00+01:00,39178.2
2019-01-01 03:45:00+01:00,39144.87
2019-01-01 04:00:00+01:00,39140.72
2019-01-01 04:15:00+01:00,39075.89
2019-01-01 04:30:00+01:00,39034.07
2019-01-01 04:45:00+01:00,38880.33
2019-01-01 05:00:00+01:00,38897.35
2019-01-01 05:15:00+01:00,38616.86
2019-01-01 05:30:00+01:00,38540.62
2019-01-01 05:45:00+01:00,38227.27
2019-01-01 06:00:00+01:00,37879.9
2019-01-01 06:15:00+01:00,37894.79
2019-01-01 06:30:00+01:00,38060.25
2019-01-01 06:45:00+01:00,38355.3
2019-01-01 07:00:00+01:00,38472.37
2019-01-01 07:15:00+01:00,38695.45
2019-01-01 07:30:00+01:00,38758.33
2019-01-01 07:45:00+01:00,39098.66
2019-01-01 08:00:00+01:00,39151.46
2019-01-01 08:15:00+01:00,39299.02
2019-01-01 08:30:00+01:00,39732.78
2019-01-01 08:45:00+01:00,40117.67
2019-01-01 09:00:00+01:00,41058.55
2019-01-01 09:15:00+01:00,41732.07
2019-01-01 09:30:00+01:00,42521.59
2019-01-01 09:45:00+01:00,43163.53
2019-01-01 10:00:00+01:00,43925.3
2019-01-01 10:15:00+01:00,44537.91
2019-01-01 10:30:00+01:00,45248.03
2019-01-01 10:45:00+01:00,45755.47
2019-01-01 11:00:00+01:00,46800.12
2019-01-01 11:15:00+01:00,47592.84
2019-01-01 11:30:00+01:00,48284.68
2019-01-01 11:45:00+01:00,48462.73
2019-01-01 12:00:00+01:00,48938.63
2019-01-01 12:15:00+01:00,49198.49
2019-01-01 12:30:00+01:00,49129.0
2019-01-01 12:45:00+01:00,49201.35
2019-01-01 13:00:00+01:00,48993.48
2019-01-01 13:15:00+01:00,48749.74
2019-01-01 13:30:00+01:00,48742.81
2019-01-01 13:45:00+01:00,48658.12
2019-01-01 14:00:00+01:00,48690.66
2019-01-01 14:15:00+01:00,48502.36
2019-01-01 14:30:00+01:00,48490.5
2019-01-01 14:45:00+01:00,48430.41
2019-01-01 15:00:00+01:00,48874.62
2019-01-01 15:15:00+01:00,48956.44
2019-01-01 15:30:00+01:00,49044.18
2019-01-01 15:45:00+01:00,49056.55
2019-01-01 16:00:00+01:00,49527.69
2019-01-01 16:15:00+01:00,50077.5
2019-01-01 16:30:00+01:00,51170.75
2019-01-01 16:45:00+01:00,52130.6
2019-01-01 17:00:00+01:00,53251.39
2019-01-01 17:15:00+01:00,53679.21
2019-01-01 17:30:00+01:00,54140.94
2019-01-01 17:45:00+01:00,54502.18
2019-01-01 18:00:00+01:00,54680.68
2019-01-01 18:15:00+01:00,54702.92
2019-01-01 18:30:00+01:00,54655.18
2019-01-01 18:45:00+01:00,54593.93
2019-01-01 19:00:00+01:00,54425.66
2019-01-01 19:15:00+01:00,53936.32
2019-01-01 19:30:00+01:00,53475.29
2019-01-01 19:45:00+01:00,52817.14
2019-01-01 20:00:00+01:00,52233.42
2019-01-01 20:15:00+01:00,51731.2
2019-01-01 20:30:00+01:00,51045.42
2019-01-01 20:45:00+01:00,50413.0
2019-01-01 21:00:00+01:00,50141.19
2019-01-01 21:15:00+01:00,49787.02
2019-01-01 21:30:00+01:00,49592.88
2019-01-01 21:45:00+01:00,49412.55
2019-01-01 22:00:00+01:00,49667.41
2019-01-01 22:15:00+01:00,49021.82
2019-01-01 22:30:00+01:00,48485.1
2019-01-01 22:45:00+01:00,47791.99
2019-01-01 23:00:00+01:00,47096.26
2019-01-01 23:15:00+01:00,46377.07
2019-01-01 23:30:00+01:00,45378.65
2019-01-01 23:45:00+01:00,44825.31
2019-01-02 00:00:00+01:00,44543.51
2019-01-02 00:15:00+01:00,43937.34
2019-01-02 00:30:00+01:00,43342.68
2019-01-02 00:45:00+01:00,43055.36
2019-01-02 01:00:00+01:00,42768.88
2019-01-02 01:15:00+01:00,42164.55
2019-01-02 01:30:00+01:00,42033.87
2019-01-02 01:45:00+01:00,41884.57
2019-01-02 02:00:00+01:00,41999.34
2019-01-02 02:15:00+01:00,41803.17
2019-01-02 02:30:00+01:00,41718.67
2019-01-02 02:45:00+01:00,41708.38
2019-01-02 03:00:00+01:00,41813.92
2019-01-02 03:15:00+01:00,42147.82
2019-01-02 03:30:00+01:00,42551.67
2019-01-02 03:45:00+01:00,42809.32
2019-01-02 04:00:00+01:00,43015.64
2019-01-02 04:15:00+01:00,43373.42
2019-01-02 04:30:00+01:00,44033.94
2019-01-02 04:45:00+01:00,44608.92
2019-01-02 05:00:00+01:00,45367.2
2019-01-02 05:15:00+01:00,46024.95
2019-01-02 05:30:00+01:00,47355.77
2019-01-02 05:45:00+01:00,48836.35
2019-01-02 06:00:00+01:00,50485.41
2019-01-02 06:15:00+01:00,52121.24
2019-01-02 06:30:00+01:00,53405.42
2019-01-02 06:45:00+01:00,54844.97
2019-01-02 07:00:00+01:00,56545.1
2019-01-02 07:15:00+01:00,57670.58
2019-01-02 07:30:00+01:00,58679.88
2019-01-02 07:45:00+01:00,59649.5
2019-01-02 08:00:00+01:00,60877.68
2019-01-02 08:15:00+01:00,61128.87
2019-01-02 08:30:00+01:00,61813.15
2019-01-02 08:45:00+01:00,62236.8
2019-01-02 09:00:00+01:00,62923.48
2019-01-02 09:15:00+01:00,63091.07
2019-01-02 09:30:00+01:00,63667.88
2019-01-02 09:45:00+01:00,64035.38
2019-01-02 10:00:00+01:00,64258.05
2019-01-02 10:15:00+01:00,64289.02
2019-01-02 10:30:00+01:00,64557.29
2019-01-02 10:45:00+01:00,64760.47
2019-01-02 11:00:00+01:00,65107.79
2019-01-02 11:15:00+01:00,65601.27
2019-01-02 11:30:00+01:00,66173.03
2019-01-02 11:45:00+01:00,66141.63
2019-01-02 12:00:00+01:00,66243.14
2019-01-02 12:15:00+01:00,66059.15
2019-01-02 12:30:00+01:00,65963.25
2019-01-02 12:45:00+01:00,65799.92
2019-01-02 13:00:00+01:00,65817.79
2019-01-02 13:15:00+01:00,65470.39
2019-01-02 13:30:00+01:00,65272.16
2019-01-02 13:45:00+01:00,64570.12
2019-01-02 14:00:00+01:00,64497.66
2019-01-02 14:15:00+01:00,64226.92
2019-01-02 14:30:00+01:00,64074.11
2019-01-02 14:45:00+01:00,63671.15
2019-01-02 15:00:00+01:00,64285.52
2019-01-02 15:15:00+01:00,64073.12
2019-01-02 15:30:00+01:00,63895.16
2019-01-02 15:45:00+01:00,63785.66
2019-01-02 16:00:00+01:00,64347.38
2019-01-02 16:15:00+01:00,64457.06
2019-01-02 16:30:00+01:00,65460.06
2019-01-02 16:45:00+01:00,66644.5
2019-01-02 17:00:00+01:00,67877.34
2019-01-02 17:15:00+01:00,68555.83
2019-01-02 17:30:00+01:00,68701.49
2019-01-02 17:45:00+01:00,68906.6
2019-01-02 18:00:00+01:00,68550.88
2019-01-02 18:15:00+01:00,68245.59
2019-01-02 18:30:00+01:00,68181.0
2019-01-02 18:45:00+01:00,68011.96
2019-01-02 19:00:00+01:00,67711.64
2019-01-02 19:15:00+01:00,66792.77
2019-01-02 19:30:00+01:00,66031.66
2019-01-02 19:45:00+01:00,65374.56
2019-01-02 20:00:00+01:00,64225.43
2019-01-02 20:15:00+01:00,63223.09
2019-01-02 20:30:00+01:00,62100.81
2019-01-02 20:45:00+01:00,61329.98
2019-01-02 21:00:00+01:00,60386.35
2019-01-02 21:15:00+01:00,59792.62
2019-01-02 21:30:00+01:00,59206.18
2019-01-02 21:45:00+01:00,58782.33
2019-01-02 22:00:00+01:00,58952.01
2019-01-02 22:15:00+01:00,58183.8
2019-01-02 22:30:00+01:00,57191.31
2019-01-02 22:45:00+01:00,56245.77
2019-01-02 23:00:00+01:00,55550.2
2019-01-02 23:15:00+01:00,54437.4
2019-01-02 23:30:00+01:00,53358.55
2019-01-02 23:45:00+01:00,52490.62
2019-01-03 00:00:00+01:00,51585.23
2019-01-03 00:15:00+01:00,51390.22
2019-01-03 00:30:00+01:00,50932.51
2019-01-03 00:45:00+01:00,50123.81
2019-01-03 01:00:00+01:00,50256.6
2019-01-03 01:15:00+01:00,50072.75
2019-01-03 01:30:00+01:00,50056.81
2019-01-03 01:45:00+01:00,49798.89
2019-01-03 02:00:00+01:00,49744.7
2019-01-03 02:15:00+01:00,49670.83
2019-01-03 02:30:00+01:00,49822.35
2019-01-03 02:45:00+01:00,49767.85
2019-01-03 03:00:00+01:00,49724.18
2019-01-03 03:15:00+01:00,49490.67
2019-01-03 03:30:00+01:00,49569.0
2019-01-03 03:45:00+01:00,49779.51
2019-01-03 04:00:00+01:00,49904.1
2019-01-03 04:15:00+01:00,50147.57
2019-01-03 04:30:00+01:00,50565.55
2019-01-03 04:45:00+01:00,51050.92
2019-01-03 05:00:00+01:00,52079.87
2019-01-03 05:15:00+01:00,52387.27
2019-01-03 05:30:00+01:00,53249.53
2019-01-03 05:45:00+01:00,54370.41
2019-01-03 06:00:00+01:00,55881.51
2019-01-03 06:15:00+01:00,57196.81
2019-01-03 06:30:00+01:00,58553.68
2019-01-03 06:45:00+01:00,59732.0
2019-01-03 07:00:00+01:00,60856.35
2019-01-03 07:15:00+01:00,61711.37
2019-01-03 07:30:00+01:00,62701.7
2019-01-03 07:45:00+01:00,63605.03
2019-01-03 08:00:00+01:00,64145.73
2019-01-03 08:15:00+01:00,64584.64
2019-01-03 08:30:00+01:00,65001.44
2019-01-03 08:45:00+01:00,65469.91
2019-01-03 09:00:00+01:00,65901.96
2019-01-03 09:15:00+01:00,66044.65
2019-01-03 09:30:00+01:00,66205.6
2019-01-03 09:45:00+01:00,66457.25
2019-01-03 10:00:00+01:00,66621.83
2019-01-03 10:15:00+01:00,66646.54
2019-01-03 10:30:00+01:00,66908.79
2019-01-03 10:45:00+01:00,67081.76
2019-01-03 11:00:00+01:00,67514.24
2019-01-03 11:15:00+01:00,67835.73
2019-01-03 11:30:00+01:00,68010.77
2019-01-03 11:45:00+01:00,67900.5
2019-01-03 12:00:00+01:00,68193.71
2019-01-03 12:15:00+01:00,67991.12
2019-01-03 12:30:00+01:00,68010.58
2019-01-03 12:45:00+01:00,67854.16
2019-01-03 13:00:00+01:00,67551.33
2019-01-03 13:15:00+01:00,67037.34
2019-01-03 13:30:00+01:00,66650.72
2019-01-03 13:45:00+01:00,66240.9
2019-01-03 14:00:00+01:00,66181.19
2019-01-03 14:15:00+01:00,65883.11
2019-01-03 14:30:00+01:00,65741.62
2019-01-03 14:45:00+01:00,65463.95
2019-01-03 15:00:00+01:00,65618.46
2019-01-03 15:15:00+01:00,65193.85
2019-01-03 15:30:00+01:00,65012.33
2019-01-03 15:45:00+01:00,65218.03
2019-01-03 16:00:00+01:00,65513.98
2019-01-03 16:15:00+01:00,66018.21
2019-01-03 16:30:00+01:00,66808.71
2019-01-03 16:45:00+01:00,67973.51
2019-01-03 17:00:00+01:00,69104.31
2019-01-03 17:15:00+01:00,69644.29
2019-01-03 17:30:00+01:00,69917.35
2019-01-03 17:45:00+01:00,69997.3
2019-01-03 18:00:00+01:00,69741.84
2019-01-03 18:15:00+01:00,69456.25
2019-01-03 18:30:00+01:00,69161.8
2019-01-03 18:45:00+01:00,68988.01
2019-01-03 19:00:00+01:00,68508.97
2019-01-03 19:15:00+01:00,67669.49
2019-01-03 19:30:00+01:00,66932.9
2019-01-03 19:45:00+01:00,66304.75
2019-01-03 20:00:00+01:00,65238.33
2019-01-03 20:15:00+01:00,63975.01
2019-01-03 20:30:00+01:00,63156.6
2019-01-03 20:45:00+01:00,62297.68
2019-01-03 21:00:00+01:00,61621.5
2019-01-03 21:15:00+01:00,61132.89
2019-01-03 21:30:00+01:00,60145.79
2019-01-03 21:45:00+01:00,59798.16
2019-01-03 22:00:00+01:00,59680.17
2019-01-03 22:15:00+01:00,58927.12
2019-01-03 22:30:00+01:00,57834.06
2019-01-03 22:45:00+01:00,57287.54
2019-01-03 23:00:00+01:00,56453.19
2019-01-03 23:15:00+01:00,55393.03
2019-01-03 23:30:00+01:00,54576.66
2019-01-03 23:45:00+01:00,54014.27
2019-01-04 00:00:00+01:00,52859.96
2019-01-04 00:15:00+01:00,52206.0
2019-01-04 00:30:00+01:00,51657.21
2019-01-04 00:45:00+01:00,51087.36
2019-01-04 01:00:00+01:00,50246.45
2019-01-04 01:15:00+01:00,49960.03
2019-01-04 01:30:00+01:00,50109.65
2019-01-04 01:45:00+01:00,49942.54
2019-01-04 02:00:00+01:00,49509.7
2019-01-04 02:15:00+01:00,49316.03
2019-01-04 02:30:00+01:00,49543.42
2019-01-04 02:45:00+01:00,49660.54
2019-01-04 03:00:00+01:00,49702.82
2019-01-04 03:15:00+01:00,49754.86
2019-01-04 03:30:00+01:00,49879.11
2019-01-04 03:45:00+01:00,50306.04
2019-01-04 04:00:00+01:00,50721.38
2019-01-04 04:15:00+01:00,50742.39
2019-01-04 04:30:00+01:00,50966.6
2019-01-04 04:45:00+01:00,51596.72
2019-01-04 05:00:00+01:00,52634.37
2019-01-04 05:15:00+01:00,52833.61
2019-01-04 05:30:00+01:00,53727.52
2019-01-04 05:45:00+01:00,54709.94
2019-01-04 06:00:00+01:00,56402.37
2019-01-04 06:15:00+01:00,57801.06
2019-01-04 06:30:00+01:00,58871.17
2019-01-04 06:45:00+01:00,60332.71
2019-01-04 07:00:00+01:00,62221.96
2019-01-04 07:15:00+01:00,63353.89
2019-01-04 07:30:00+01:00,64318.55
2019-01-04 07:45:00+01:00,65138.86
2019-01-04 08:00:00+01:00,66276.68
2019-01-04 08:15:00+01:00,66828.51
2019-01-04 08:30:00+01:00,67078.66
2019-01-04 08:45:00+01:00,67498.52
2019-01-04 09:00:00+01:00,67862.0
2019-01-04 09:15:00+01:00,68446.0
2019-01-04 09:30:00+01:00,68875.99
2019-01-04 09:45:00+01:00,68794.48
2019-01-04 10:00:00+01:00,68929.84
2019-01-04 10:15:00+01:00,69100.47
2019-01-04 10:30:00+01:00,69409.58
2019-01-04 10:45:00+01:00,69673.83
2019-01-04 11:00:00+01:00,69409.89
2019-01-04 11:15:00+01:00,69743.17
2019-01-04 11:30:00+01:00,70014.56
2019-01-04 11:45:00+01:00,70222.0
2019-01-04 12:00:00+01:00,70485.29
2019-01-04 12:15:00+01:00,70267.76
2019-01-04 12:30:00+01:00,70324.66
2019-01-04 12:45:00+01:00,70003.3
2019-01-04 13:00:00+01:00,69824.02
2019-01-04 13:15:00+01:00,69250.41
2019-01-04 13:30:00+01:00,68923.64
2019-01-04 13:45:00+01:00,68236.4
2019-01-04 14:00:00+01:00,67922.96
2019-01-04 14:15:00+01:00,67442.81
2019-01-04 14:30:00+01:00,67033.27
2019-01-04 14:45:00+01:00,66761.27
2019-01-04 15:00:00+01:00,66808.75
2019-01-04 15:15:00+01:00,66555.57
2019-01-04 15:30:00+01:00,66452.09
2019-01-04 15:45:00+01:00,66413.84
2019-01-04 16:00:00+01:00,67214.49
2019-01-04 16:15:00+01:00,67510.53
2019-01-04 16:30:00+01:00,68107.14
2019-01-04 16:45:00+01:00,68756.22
2019-01-04 17:00:00+01:00,69648.82
2019-01-04 17:15:00+01:00,70009.3
2019-01-04 17:30:00+01:00,70199.94
2019-01-04 17:45:00+01:00,70176.94
2019-01-04 18:00:00+01:00,69829.32
2019-01-04 18:15:00+01:00,69472.25
2019-01-04 18:30:00+01:00,69168.06
2019-01-04 18:45:00+01:00,68765.79
